Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,30-185,LAL,@,MIL,L (-5),1,2:00,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
2,2,1977-12-04,30-232,LAL,,DEN,L (-2),1,38:00,10,22,.455,1,2,.500,3,11,14,4,2,3,3,1,21,18.1,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
3,3,1977-12-06,30-234,LAL,,MIL,W (+1),1,38:00,12,25,.480,2,4,.500,1,12,13,1,3,2,1,2,26,20.1,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
4,4,1977-12-09,30-237,LAL,,HOU,L (-11),1,40:00,13,22,.591,6,8,.750,1,6,7,3,2,4,5,5,32,23.4,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
5,5,1977-12-11,30-239,LAL,,BUF,W (+5),1,45:00,14,27,.519,15,19,.789,6,13,19,6,0,1,4,5,43,35.1,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
6,6,1977-12-13,30-241,LAL,@,NOJ,L (-23),1,43:00,13,21,.619,7,7,1.000,5,11,16,2,0,5,6,2,33,28.4,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
7,7,1977-12-14,30-242,LAL,@,HOU,W (+22),1,32:00,7,16,.438,5,6,.833,2,7,9,0,3,2,0,3,19,16.9,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
8,8,1977-12-16,30-244,LAL,,SEA,L (-8),1,39:00,18,25,.720,1,2,.500,3,9,12,1,2,5,6,2,37,30.5,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
9,9,1977-12-18,30-246,LAL,,BOS,W (+7),1,39:00,15,27,.556,2,3,.667,6,6,12,3,0,2,4,1,32,23.8,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
10,10,1977-12-20,30-248,LAL,,WSB,W (+5),1,36:00,13,20,.650,4,6,.667,0,9,9,4,2,2,2,5,30,25.3,1978,abdulka01,https://www.basketball-reference.com/players/a/abdulka01/gamelog/1978
