Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,23-167,ATL,,CAP,W (+14),,3:00,2,3,.667,0,0,,,,2,0,,,0,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
2,2,1973-10-11,23-169,ATL,,LAL,W (+27),0,9:00,1,3,.333,0,0,,0,0,0,0,,,1,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
3,3,1973-10-12,23-170,ATL,@,DET,L (-17),,,1,,,0,0,,,,,,,,,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
4,4,1973-10-13,23-171,ATL,,KCO,L (-15),,10:00,2,4,.500,0,0,,,,1,0,,,1,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
5,5,1973-10-20,23-178,ATL,@,PHO,L (-10),0,4:00,1,3,.333,0,0,,0,1,1,0,1,0,1,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
6,6,1973-10-21,23-179,ATL,@,LAL,W (+19),0,7:00,0,0,,1,2,.500,0,0,0,0,,,0,1,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
7,7,1973-10-24,23-182,ATL,@,SEA,W (+25),0,13:00,2,6,.333,0,0,,,,1,2,,0,0,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
8,8,1973-10-26,23-184,ATL,@,POR,L (-17),0,8:00,0,1,.000,0,0,,1,0,1,2,0,0,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
9,9,1973-10-27,23-185,ATL,@,GSW,W (+9),0,2:00,0,0,,0,0,,0,0,0,0,0,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
10,10,1973-10-30,23-188,ATL,,PHO,W (+21),0,12:00,2,6,.333,0,0,,1,1,2,1,0,0,3,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
11,11,1973-11-02,23-191,ATL,@,HOU,W (+2),,,3,5,.600,0,0,,,,1,,,,2,6,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
12,12,1973-11-03,23-192,ATL,,BOS,L (-13),,18:00,0,4,.000,1,2,.500,,,3,1,,,5,1,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
13,13,1973-11-04,23-193,ATL,@,CLE,W (+5),0,12:00,1,3,.333,1,2,.500,1,1,2,0,1,,4,3,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
14,14,1973-11-08,23-197,ATL,,DET,L (-14),,16:00,1,4,.250,0,0,,,,2,2,,,3,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
15,15,1973-11-10,23-199,ATL,,PHI,W (+23),,,1,,,0,0,,,,,,,,,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
16,16,1973-11-22,23-211,ATL,,GSW,L (-2),0,1:00,0,1,.000,0,0,,0,0,0,0,0,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
17,17,1973-11-23,23-212,ATL,@,CAP,L (-15),,9:00,1,4,.250,1,3,.333,,,2,3,,,1,3,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
18,18,1973-11-24,23-213,ATL,,MIL,L (-20),0,7:00,1,1,1.000,0,0,,0,0,0,2,,,1,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
19,19,1973-11-27,23-216,ATL,@,KCO,W (+19),,,0,1,.000,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
20,20,1973-11-28,23-217,ATL,,BUF,W (+24),0,3:00,2,2,1.000,0,0,,,,2,1,,,0,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
21,21,1973-12-01,23-220,ATL,,SEA,W (+10),,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
22,22,1973-12-05,23-224,ATL,@,KCO,L (-12),,,1,1,1.000,0,0,,0,0,0,0,,,1,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
23,23,1973-12-08,23-227,ATL,@,NYK,L (-17),,15:00,1,4,.250,0,0,,,,2,0,,,2,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
24,24,1973-12-11,23-230,ATL,,BUF,L (-5),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
25,25,1973-12-15,23-234,ATL,@,MIL,L (-34),0,5:00,0,0,,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
26,26,1973-12-22,23-241,ATL,,CLE,L (-10),0,2:00,0,0,,0,0,,0,0,0,0,0,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
27,27,1973-12-26,23-245,ATL,,PHI,W (+27),,18:00,6,9,.667,2,2,1.000,,,2,2,,,3,14,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
28,28,1973-12-28,23-247,ATL,@,CHI,L (-24),0,6:00,1,6,.167,0,0,,1,0,1,1,0,0,0,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
29,29,1973-12-30,23-249,ATL,@,CLE,W (+5),0,3:00,0,0,,0,0,,0,0,0,0,0,,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
30,30,1974-01-01,23-251,ATL,@,NYK,L (-10),,2:00,0,0,,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
31,31,1974-01-05,23-255,ATL,,CLE,W (+13),0,5:00,0,6,.000,0,0,,3,0,3,0,0,,2,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
32,32,1974-01-06,23-256,ATL,,BUF,L (-8),0,1:00,0,0,,0,0,,,,1,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
33,33,1974-01-08,23-258,ATL,@,BUF,L (-4),0,1:00,0,0,,0,0,,,,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
34,34,1974-01-11,23-261,ATL,,PHI,L (-21),,8:00,2,4,.500,0,0,,,,2,0,,,1,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
35,35,1974-01-13,23-263,ATL,,BOS,L (-23),,24:00,7,13,.538,0,0,,,,8,0,,,5,14,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
36,36,1974-01-17,23-267,ATL,,POR,W (+27),0,13:00,1,2,.500,0,0,,0,1,1,0,0,0,3,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
37,37,1974-01-19,23-269,ATL,,SEA,W (+18),,16:00,1,4,.250,0,0,,,,2,1,,,0,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
38,38,1974-01-22,23-272,ATL,@,CHI,L (-13),0,2:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
39,39,1974-01-23,23-273,ATL,,HOU,L (-11),,2:00,0,0,,0,0,,,,2,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
40,40,1974-01-27,23-277,ATL,,NYK,L (-22),,4:00,0,2,.000,0,0,,,,1,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
41,41,1974-02-03,23-284,ATL,@,HOU,L (-11),0,,0,0,,0,0,,0,0,0,,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
42,42,1974-02-05,23-286,ATL,,CAP,W (+18),,3:00,0,0,,0,0,,0,0,0,1,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
43,43,1974-02-06,23-287,ATL,,LAL,W (+4),0,4:00,0,1,.000,0,0,,0,0,0,0,0,,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
44,44,1974-02-08,23-289,ATL,@,PHI,L (-20),,10:00,2,4,.500,0,0,,,,4,2,,,1,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
45,45,1974-02-11,23-292,ATL,,PHI,L (-21),,16:00,2,7,.286,0,0,,,,1,1,,,1,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
46,46,1974-02-16,23-297,ATL,@,PHO,L (-1),0,3:00,0,2,.000,0,0,,0,0,0,0,0,0,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
47,47,1974-02-17,23-298,ATL,@,LAL,W (+3),0,3:00,0,0,,0,0,,1,0,1,0,0,,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
48,48,1974-02-20,23-301,ATL,,MIL,L (-16),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
49,49,1974-02-23,23-304,ATL,@,NYK,L (-8),,5:00,0,2,.000,0,0,,0,0,0,0,,,0,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
50,50,1974-02-24,23-305,ATL,,BOS,L (-15),,11:00,1,2,.500,0,0,,,,1,1,,,3,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
51,51,1974-02-27,23-308,ATL,,KCO,L (-9),,14:00,1,3,.333,1,2,.500,,,2,3,,,1,3,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
52,52,1974-03-01,23-310,ATL,,MIL,W (+16),0,18:00,2,6,.333,0,0,,,,5,1,1,0,2,4,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
53,53,1974-03-02,23-311,ATL,,HOU,W (+7),,,3,,,0,0,,,,,,,,,6,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
54,54,1974-03-05,23-314,ATL,@,CAP,L (-14),,3:00,0,0,,0,0,,,,1,0,,,1,0,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
55,55,1974-03-06,23-315,ATL,,NYK,L (-2),,20:00,2,6,.333,2,2,1.000,,,2,1,,,1,6,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
56,56,1974-03-10,23-319,ATL,,DET,L (-5),,9:00,1,3,.333,0,0,,0,0,0,0,,,0,2,1974,tschojo01,https://www.basketball-reference.com/players/t/tschojo01/gamelog/1974
