Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,24-271,KCK,@,NYK,L (-7),0,13:00,3,5,.600,2,4,.500,,,7,0,4,0,,4,8,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
2,2,1977-10-19,24-272,KCK,@,BUF,L (-4),0,23:00,5,10,.500,7,7,1.000,,,8,1,,,,2,17,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
3,3,1977-10-21,24-274,KCK,,HOU,W (+1),0,13:00,1,4,.250,3,4,.750,,,4,0,0,0,,3,5,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
4,4,1977-10-22,24-275,KCK,@,IND,L (-5),0,21:00,3,9,.333,5,5,1.000,,,3,2,1,0,,6,11,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
5,5,1977-10-25,24-278,KCK,@,PHI,L (-8),0,14:00,1,5,.200,0,0,,,,1,3,0,0,,5,2,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
6,6,1977-10-27,24-280,KCK,@,CLE,W (+15),0,9:00,1,2,.500,1,1,1.000,1,2,3,1,0,0,2,0,3,2.0,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
7,7,1977-10-29,24-282,KCK,,WSB,W (+14),0,16:00,7,11,.636,1,1,1.000,,,6,4,,,,6,15,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
8,8,1977-11-01,24-285,KCK,@,MIL,L (-20),0,30:00,8,17,.471,2,4,.500,,,4,1,4,2,,3,18,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
9,9,1977-11-02,24-286,KCK,,NOJ,W (+2),0,15:00,3,10,.300,3,4,.750,,,5,0,0,0,,2,9,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
10,10,1977-11-04,24-288,KCK,,ATL,L (-1),0,12:00,1,3,.333,0,0,,,,1,2,1,0,,3,2,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
11,11,1977-11-06,24-290,KCK,@,SEA,W (+16),0,18:00,1,3,.333,4,4,1.000,0,6,6,0,0,0,,4,6,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
12,12,1977-11-08,24-292,KCK,@,POR,L (-26),0,18:00,3,7,.429,0,0,,0,7,7,0,0,0,1,4,6,1.8,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
13,13,1977-11-11,24-295,KCK,@,GSW,W (+1),0,18:00,4,6,.667,1,2,.500,0,5,5,1,0,0,4,2,9,3.4,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
14,14,1977-11-12,24-296,KCK,@,DEN,L (-5),0,25:00,5,10,.500,0,0,,0,4,4,2,0,1,2,3,10,5.1,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
15,15,1977-11-15,24-299,KCK,@,SAS,L (-6),0,16:00,3,8,.375,3,5,.600,,,3,0,1,0,2,2,9,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
16,16,1977-11-19,24-303,KCK,,WSB,L (-6),0,20:00,4,8,.500,3,4,.750,,,8,0,,,,4,11,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
17,17,1977-11-23,24-307,KCK,,MIL,L (-6),0,20:00,9,13,.692,2,2,1.000,,,6,1,0,0,,5,20,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
18,18,1977-11-26,24-310,KCK,,BOS,W (+2),1,32:00,4,6,.667,0,0,,,,7,2,,,,3,8,,1978,robinbi01,https://www.basketball-reference.com/players/r/robinbi01/gamelog/1978
