Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,29-293,PHI,,DET,W (+17),1,25:00,2,3,.667,2,3,.667,,,2,3,,0,,1,6,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
2,2,1977-10-22,29-296,PHI,,NOJ,L (-1),1,31:00,4,8,.500,6,6,1.000,,,6,3,,,,3,14,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
3,3,1977-10-25,29-299,PHI,,KCK,W (+8),1,17:00,1,3,.333,1,4,.250,,,4,2,3,0,,5,3,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
4,4,1977-10-28,29-302,PHI,@,POR,L (-4),1,33:00,4,6,.667,1,2,.500,1,3,4,2,0,0,1,1,9,7.6,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
5,5,1977-10-29,29-303,PHI,@,GSW,L (-3),1,29:00,1,8,.125,0,0,,3,4,7,4,3,0,1,0,2,4.9,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
6,6,1977-11-02,29-307,PHI,,CHI,L (-1),1,22:00,8,11,.727,2,3,.667,2,4,6,5,2,0,0,1,18,20.8,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
7,7,1977-11-04,29-309,PHI,@,NJN,W (+3),0,21:00,0,1,.000,0,0,,,,4,4,,0,,3,0,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
8,8,1977-11-05,29-310,PHI,,DEN,W (+31),0,19:00,2,3,.667,2,3,.667,,,3,1,,0,1,1,6,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
9,9,1977-11-09,29-314,PHI,,NJN,W (+23),0,21:00,7,10,.700,4,4,1.000,,,10,2,,0,,1,18,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
10,10,1977-11-11,29-316,PHI,,NYK,W (+8),0,20:00,3,8,.375,1,1,1.000,,,2,3,,,,3,7,,1978,mixst01,https://www.basketball-reference.com/players/m/mixst01/gamelog/1978
