Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-21,26-304,IND,,BOS,L (-7),0,9:00,0,1,.000,2,2,1.000,0,0,0,3,0,0,2,2,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
2,2,1976-10-22,26-305,IND,,DEN,L (-13),0,13:00,0,3,.000,4,4,1.000,1,1,2,0,0,0,1,4,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
3,3,1976-10-23,26-306,IND,@,CHI,L (-5),0,30:00,6,11,.545,2,2,1.000,0,7,7,3,0,0,3,14,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
4,4,1976-10-26,26-309,IND,,SEA,W (+30),0,21:00,4,7,.571,2,2,1.000,,,7,5,0,0,3,10,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
5,5,1976-10-29,26-312,IND,@,NYN,W (+1),0,15:00,3,7,.429,0,0,,,,4,0,0,0,5,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
6,6,1976-10-30,26-313,IND,,KCK,W (+10),0,30:00,2,11,.182,2,3,.667,,,12,2,0,0,1,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
7,7,1976-11-03,26-317,IND,,SAS,W (+16),0,23:00,3,11,.273,0,0,,,,11,1,1,1,3,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
8,8,1976-11-05,26-319,IND,@,KCK,L (-9),0,14:00,5,6,.833,1,1,1.000,,,4,0,0,0,0,11,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
9,9,1976-11-06,26-320,IND,@,SAS,L (-19),0,19:00,2,6,.333,5,9,.556,,,5,0,1,0,2,9,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
10,10,1976-11-13,26-327,IND,@,GSW,L (-8),0,11:00,3,7,.429,2,2,1.000,0,2,2,0,1,1,2,8,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
11,11,1976-11-14,26-328,IND,@,SEA,L (-3),0,12:00,2,9,.222,0,0,,,,1,0,0,0,3,4,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
12,12,1976-11-17,26-331,IND,@,PHI,W (+6),0,15:00,6,7,.857,0,0,,,,2,1,2,,1,12,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
13,13,1976-11-18,26-332,IND,,DET,W (+5),0,26:00,8,11,.727,1,1,1.000,,,7,1,,,3,17,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
14,14,1976-11-24,26-338,IND,,ATL,W (+22),0,21:00,4,10,.400,3,6,.500,,,8,4,,,1,11,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
15,15,1976-11-26,26-340,IND,,MIL,W (+11),0,24:00,1,5,.200,0,0,,,,10,1,0,0,1,2,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
16,16,1976-11-27,26-341,IND,@,DEN,L (-9),0,13:00,3,8,.375,0,1,.000,3,3,6,0,0,1,1,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
17,17,1976-11-28,26-342,IND,@,POR,L (-30),0,15:00,2,8,.250,2,2,1.000,1,5,6,1,0,0,3,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
18,18,1976-11-30,26-344,IND,,PHO,W (+6),0,23:00,6,11,.545,2,2,1.000,2,3,5,3,2,0,2,14,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
19,19,1976-12-01,26-345,IND,,POR,L (-1),0,13:00,0,4,.000,0,0,,1,1,2,0,0,2,1,0,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
20,20,1976-12-03,26-347,IND,,CLE,W (+3),0,14:00,3,8,.375,4,5,.800,2,3,5,1,2,0,1,10,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
21,21,1976-12-04,26-348,IND,@,HOU,L (-12),0,21:00,3,8,.375,3,5,.600,,,6,1,0,0,1,9,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
22,22,1976-12-07,26-351,IND,@,BUF,W (+4),0,28:00,6,11,.545,8,11,.727,,,9,1,,0,4,20,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
23,23,1976-12-08,26-352,IND,,LAL,W (+13),0,26:00,6,15,.400,7,9,.778,,,8,3,,,2,19,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
24,24,1976-12-10,26-354,IND,@,WSB,L (-10),0,24:00,5,12,.417,0,0,,,,5,0,,,3,10,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
25,25,1976-12-11,26-355,IND,,BUF,W (+8),0,25:00,1,6,.167,2,3,.667,,,8,2,,,3,4,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
26,26,1976-12-15,26-359,IND,,SAS,W (+14),0,28:00,5,13,.385,8,8,1.000,,,12,5,1,3,4,18,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
27,27,1976-12-16,26-360,IND,@,CLE,L (-6),0,24:00,3,8,.375,0,0,,1,2,3,1,0,0,1,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
28,28,1976-12-17,26-361,IND,@,DET,L (-9),0,22:00,2,10,.200,11,13,.846,,,8,3,0,,3,15,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
29,29,1976-12-18,26-362,IND,,PHI,L (-4),0,7:00,0,2,.000,0,0,,,,1,1,,,1,0,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
30,30,1976-12-21,26-365,IND,@,NOJ,L (-10),0,9:00,3,3,1.000,0,0,,,,2,0,0,0,2,6,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
31,31,1976-12-23,27-001,IND,,NYN,W (+2),0,10:00,3,9,.333,1,2,.500,,,4,1,,,2,7,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
32,32,1976-12-26,27-004,IND,,HOU,L (-14),0,33:00,5,16,.313,8,8,1.000,,,9,2,,,4,18,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
33,33,1976-12-28,27-006,IND,,WSB,L (-6),1,43:00,9,17,.529,9,11,.818,,,6,3,4,1,4,27,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
34,34,1976-12-30,27-008,IND,,NOJ,W (+7),1,22:00,5,11,.455,0,0,,,,4,3,,,3,10,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
35,35,1977-01-02,27-011,IND,@,MIL,W (+7),1,33:00,12,19,.632,3,4,.750,,,11,2,0,1,3,27,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
36,36,1977-01-05,27-014,IND,,CHI,W (+15),1,28:00,4,6,.667,1,1,1.000,0,5,5,4,1,0,0,9,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
37,37,1977-01-06,27-015,IND,@,ATL,W (+8),1,19:00,2,8,.250,3,6,.500,,,4,0,,,1,7,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
38,38,1977-01-08,27-017,IND,,NYN,W (+7),0,14:00,2,5,.400,0,0,,,,5,0,,,0,4,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
39,39,1977-01-12,27-021,IND,@,BOS,W (+11),0,17:00,5,11,.455,3,4,.750,,,5,0,,,1,13,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
40,40,1977-01-14,27-023,IND,,GSW,L (-4),0,19:00,3,9,.333,1,1,1.000,1,3,4,1,0,0,2,7,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
41,41,1977-01-16,27-025,IND,@,SAS,L (-7),0,31:00,3,8,.375,6,6,1.000,,,4,3,1,0,3,12,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
42,42,1977-01-19,27-028,IND,@,SEA,L (-7),0,19:00,1,6,.167,2,2,1.000,,,3,0,,,1,4,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
43,43,1977-01-21,27-030,IND,@,PHO,L (-29),0,23:00,1,15,.067,0,0,,1,1,2,1,1,1,4,2,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
44,44,1977-01-23,27-032,IND,@,LAL,L (-17),1,27:00,6,14,.429,1,2,.500,,,5,1,,,3,13,1977,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1977
