Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-22,27-285,DET,@,KCK,W (+3),1,32:00,5,9,.556,2,2,1.000,,,4,5,3,0,3,12,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
2,2,1976-10-23,27-286,DET,,WSB,L (-1),1,30:00,6,9,.667,2,2,1.000,,,2,4,,,2,14,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
3,3,1976-10-27,27-290,DET,,SEA,W (+14),1,35:00,3,8,.375,0,0,,,,2,7,,,3,6,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
4,4,1976-10-29,27-292,DET,@,SEA,L (-3),1,32:00,5,10,.500,3,5,.600,,,1,7,,,4,13,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
5,5,1976-10-30,27-293,DET,@,POR,L (-34),1,31:00,3,9,.333,0,0,,0,2,2,3,2,0,2,6,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
6,6,1976-10-31,27-294,DET,@,LAL,L (-20),1,34:00,6,14,.429,2,3,.667,,,5,6,,,3,14,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
7,7,1976-11-02,27-296,DET,@,GSW,L (-13),1,32:00,5,15,.333,3,3,1.000,0,3,3,4,1,0,4,13,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
8,8,1976-11-05,27-299,DET,,BUF,L (-14),1,34:00,8,20,.400,0,0,,,,4,5,,,3,16,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
9,9,1976-11-06,27-300,DET,@,ATL,W (+5),1,28:00,4,8,.500,4,4,1.000,,,3,5,,,2,12,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
10,10,1976-11-07,27-301,DET,@,NOJ,W (+8),1,23:00,4,7,.571,2,2,1.000,0,0,0,4,,,0,10,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
11,11,1976-11-10,27-304,DET,,CLE,W (+11),1,27:00,5,11,.455,0,0,,4,2,6,4,4,0,0,10,1977,fordch01,https://www.basketball-reference.com/players/f/fordch01/gamelog/1977
