Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-21,23-150,WSB,,DET,W (+8),0,32:00,13,16,.813,3,3,1.000,,,6,3,,,,4,29,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
2,2,1977-10-22,23-151,WSB,@,NYK,L (-26),0,22:00,7,10,.700,4,6,.667,,,3,1,,,,1,18,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
3,3,1977-10-28,23-157,WSB,@,IND,L (-9),0,31:00,7,13,.538,2,2,1.000,,,6,1,,1,,5,16,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
4,4,1977-10-29,23-158,WSB,@,KCK,L (-14),0,26:00,5,11,.455,3,4,.750,,,10,2,,,,2,13,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
5,5,1977-11-04,23-164,WSB,,PHO,W (+17),0,31:00,8,16,.500,5,6,.833,4,5,9,4,0,1,3,2,21,16.6,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
6,6,1977-11-05,23-165,WSB,@,HOU,L (-11),0,32:00,6,11,.545,4,5,.800,,,8,0,,1,,5,16,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
7,7,1977-11-06,23-166,WSB,@,NOJ,W (+11),0,29:00,5,16,.313,1,3,.333,,,8,2,,,,3,11,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
8,8,1977-11-10,23-170,WSB,,MIL,L (-3),0,27:00,8,10,.800,4,12,.333,,,10,4,1,0,,3,20,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
9,9,1977-11-12,23-172,WSB,,PHI,W (+18),0,26:00,6,12,.500,7,8,.875,,,9,1,,,,2,19,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
10,10,1977-11-13,23-173,WSB,@,DET,L (-2),0,15:00,1,3,.333,2,2,1.000,0,0,0,0,,,,2,4,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
11,11,1977-11-15,23-175,WSB,,SEA,W (+2),0,27:00,5,12,.417,4,5,.800,3,7,10,1,,,,4,14,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
12,12,1977-11-18,23-178,WSB,,NYK,W (+20),0,23:00,8,11,.727,1,2,.500,,,4,0,,,,2,17,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
13,13,1977-11-19,23-179,WSB,@,KCK,W (+6),0,35:00,9,15,.600,14,16,.875,,,9,0,,,,2,32,,1978,kupchmi01,https://www.basketball-reference.com/players/k/kupchmi01/gamelog/1978
