Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-19,23-040,BOS,,PHI,W (+31),,5:00,0,1,.000,1,2,.500,0,0,0,1,0,0,3,1,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
2,2,1973-10-31,23-052,BOS,,CLE,W (+18),0,3:00,1,2,.500,0,0,,0,0,0,1,0,0,2,2,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
3,3,1973-11-09,23-061,BOS,,PHO,W (+15),0,5:00,2,3,.667,0,0,,1,0,1,0,0,0,2,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
4,4,1973-11-16,23-068,BOS,,MIL,W (+15),0,1:00,0,0,,2,2,1.000,,,2,0,0,0,1,2,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
5,5,1973-11-23,23-075,BOS,,KCO,W (+17),,7:00,1,5,.200,1,1,1.000,,,3,0,0,0,3,3,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
6,6,1973-11-30,23-082,BOS,@,MIL,L (-24),0,3:00,0,1,.000,0,2,.000,0,0,0,0,0,0,0,0,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
7,7,1973-12-01,23-083,BOS,,CHI,W (+22),0,2:00,0,1,.000,4,5,.800,0,0,0,0,0,0,0,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
8,8,1973-12-05,23-087,BOS,,NYK,W (+22),,2:00,2,2,1.000,0,0,,,,2,0,0,0,1,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
9,9,1973-12-08,23-090,BOS,@,CHI,L (-17),0,5:00,1,3,.333,1,3,.333,1,0,1,0,0,0,1,3,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
10,10,1973-12-29,23-111,BOS,,CLE,W (+19),0,7:00,0,4,.000,4,4,1.000,2,1,3,0,0,0,2,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
11,11,1974-01-09,23-122,BOS,,CHI,W (+17),0,5:00,1,1,1.000,0,0,,0,2,2,1,1,0,1,2,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
12,12,1974-01-11,23-124,BOS,,LAL,L (-8),0,3:00,2,3,.667,0,0,,2,1,3,0,1,0,1,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
13,13,1974-01-13,23-126,BOS,@,ATL,W (+23),,4:00,0,0,,0,0,,0,0,0,0,,0,0,0,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
14,14,1974-01-20,23-133,BOS,,GSW,L (-21),0,7:00,1,2,.500,2,4,.500,1,1,2,1,0,0,0,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
15,15,1974-01-27,23-140,BOS,,KCO,W (+21),,7:00,1,2,.500,0,0,,,,1,0,,0,1,2,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
16,16,1974-02-08,23-152,BOS,,NYK,W (+28),,5:00,1,4,.250,2,2,1.000,,,2,0,,0,4,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
17,17,1974-02-13,23-157,BOS,@,SEA,L (-18),0,5:00,0,3,.000,0,0,,,,1,0,,0,2,0,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
18,18,1974-02-24,23-168,BOS,,ATL,W (+15),,3:00,0,0,,1,3,.333,0,0,0,1,,0,0,1,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
19,19,1974-02-27,23-171,BOS,,BUF,L (-18),,4:00,1,4,.250,0,0,,0,0,0,0,,0,0,2,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
20,20,1974-03-16,23-188,BOS,@,PHI,W (+19),,4:00,2,3,.667,0,0,,,,1,0,,0,2,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
21,21,1974-03-17,23-189,BOS,,CAP,W (+26),,5:00,1,3,.333,0,0,,,,4,0,,0,1,2,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
22,22,1974-03-19,23-191,BOS,@,HOU,W (+3),,19:00,2,7,.286,0,0,,,,4,4,2,0,2,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
23,23,1974-03-20,23-192,BOS,@,ATL,L (-10),,18:00,2,7,.286,0,0,,,,6,1,,0,3,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
24,24,1974-03-26,23-198,BOS,@,CAP,L (-18),,8:00,0,3,.000,4,8,.500,,,1,1,,0,1,4,1974,downist01,https://www.basketball-reference.com/players/d/downist01/gamelog/1974
