Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-27,18-289,PHI,,LAL,W (+13),0,1:00,0,0,,0,0,,,,1,0,0,0,1,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
2,2,1975-10-31,18-293,PHI,,BUF,L (-5),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
3,3,1975-11-01,18-294,PHI,@,NYK,L (-12),0,3:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
4,4,1975-11-05,18-298,PHI,,CHI,W (+33),0,11:00,3,6,.500,0,2,.000,1,3,4,1,0,1,1,6,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
5,5,1975-11-11,18-304,PHI,@,MIL,L (-27),0,2:00,0,1,.000,0,0,,,,1,0,0,0,2,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
6,6,1975-11-12,18-305,PHI,,MIL,L (-23),0,12:00,2,4,.500,1,1,1.000,,,4,0,0,2,0,5,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
7,7,1975-11-19,18-312,PHI,,KCK,W (+10),0,1:00,0,2,.000,0,0,,,,1,0,0,0,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
8,8,1975-11-21,18-314,PHI,,POR,W (+20),0,3:00,1,1,1.000,0,0,,0,1,1,1,0,1,2,2,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
9,9,1975-11-23,18-316,PHI,@,ATL,L (-4),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
10,10,1975-11-28,18-321,PHI,,SEA,W (+19),0,5:00,1,2,.500,0,0,,,,1,0,,,0,2,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
11,11,1975-11-30,18-323,PHI,@,NOJ,W (+17),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
12,12,1975-12-03,18-326,PHI,,NOJ,W (+8),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
13,13,1975-12-09,18-332,PHI,,CLE,W (+15),0,1:00,0,0,,0,0,,0,1,1,0,0,0,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
14,14,1975-12-12,18-335,PHI,@,LAL,L (-12),0,2:00,0,0,,0,0,,0,0,0,0,0,0,2,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
15,15,1975-12-27,18-350,PHI,@,BUF,L (-25),0,9:00,4,5,.800,1,5,.200,,,5,1,,,3,9,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
16,16,1976-01-02,18-356,PHI,,CLE,W (+11),0,3:00,0,2,.000,0,0,,1,0,1,0,0,0,2,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
17,17,1976-01-03,18-357,PHI,@,WSB,L (-15),0,17:00,6,9,.667,0,1,.000,,,6,0,,,3,12,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
18,18,1976-01-07,18-361,PHI,,MIL,W (+10),0,1:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
19,19,1976-01-08,18-362,PHI,@,CLE,L (-10),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
20,20,1976-01-24,19-013,PHI,,ATL,W (+14),0,,0,1,.000,0,2,.000,,,2,0,,,2,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
21,21,1976-01-25,19-014,PHI,@,ATL,W (+3),0,2:00,0,0,,0,0,,,,2,0,,,1,0,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
22,22,1976-01-27,19-016,PHI,@,HOU,L (-11),0,1:00,1,1,1.000,0,0,,0,0,0,0,,,0,2,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
23,23,1976-01-31,19-020,PHI,@,PHO,L (-14),0,3:00,1,1,1.000,0,0,,1,0,1,0,0,0,1,2,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
24,24,1976-02-01,19-021,PHI,@,LAL,L (-21),0,4:00,2,7,.286,0,0,,1,1,2,0,0,0,1,4,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
25,25,1976-02-13,19-033,PHI,,HOU,W (+25),0,,3,6,.500,0,0,,,,2,0,0,0,1,6,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
26,26,1976-02-15,19-035,PHI,,NYK,L (-6),0,3:00,4,4,1.000,0,0,,0,0,0,0,,,0,8,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
27,27,1976-02-17,19-037,PHI,@,KCK,L (-18),0,8:00,0,1,.000,1,4,.250,,,2,0,0,0,3,1,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
28,28,1976-02-20,19-040,PHI,@,SEA,L (-19),0,2:00,0,0,,1,2,.500,0,0,0,0,,,0,1,1976,dawkida01,https://www.basketball-reference.com/players/d/dawkida01/gamelog/1976
