Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-21,22-332,WSB,,DET,W (+8),1,34:00,9,16,.563,1,2,.500,,,2,5,,,,6,19,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
2,2,1977-10-22,22-333,WSB,@,NYK,L (-26),1,27:00,7,10,.700,0,0,,0,0,0,4,,,,1,14,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
3,3,1977-10-28,22-339,WSB,@,IND,L (-9),1,41:00,18,20,.900,7,8,.875,,,4,5,5,0,,3,43,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
4,4,1977-10-29,22-340,WSB,@,KCK,L (-14),1,38:00,9,15,.600,1,1,1.000,,,1,5,,,,5,19,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
5,5,1977-11-04,22-346,WSB,,PHO,W (+17),1,20:00,3,7,.429,0,0,,2,1,3,4,1,0,4,4,6,2.2,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
6,6,1977-11-05,22-347,WSB,@,HOU,L (-11),1,32:00,9,20,.450,2,2,1.000,0,0,0,3,3,0,,4,20,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
7,7,1977-11-06,22-348,WSB,@,NOJ,W (+11),1,41:00,9,19,.474,1,2,.500,,,1,4,,,,4,19,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
8,8,1977-11-10,22-352,WSB,,MIL,L (-3),1,33:00,7,14,.500,1,2,.500,,,1,6,3,0,,4,15,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
9,9,1977-11-12,22-354,WSB,,PHI,W (+18),1,32:00,7,12,.583,1,2,.500,,,2,10,,,,3,15,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
10,10,1977-11-13,22-355,WSB,@,DET,L (-2),1,23:00,2,11,.182,0,0,,,,1,3,,,,5,4,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
11,11,1977-11-15,22-357,WSB,,SEA,W (+2),1,19:00,3,8,.375,1,2,.500,1,0,1,2,,,,1,7,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
12,12,1977-11-18,22-360,WSB,,NYK,W (+20),0,22:00,4,7,.571,2,2,1.000,0,0,0,6,,,,2,10,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
13,13,1977-11-19,22-361,WSB,@,KCK,W (+6),0,13:00,0,3,.000,0,0,,,,2,1,,,,3,0,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
14,14,1977-11-21,22-363,WSB,@,BUF,W (+17),0,20:00,2,2,1.000,0,0,,,,1,4,,,,3,4,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
15,15,1977-11-22,22-364,WSB,,DEN,L (-5),0,27:00,5,10,.500,0,0,,1,1,2,7,2,1,4,3,10,8.4,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
16,16,1977-11-26,23-003,WSB,,HOU,W (+2),0,18:00,0,3,.000,0,0,,,,2,2,,,,1,0,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
17,17,1977-11-30,23-007,WSB,,SAS,W (+11),0,17:00,2,9,.222,0,0,,0,0,0,0,0,0,,0,4,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
18,18,1977-12-02,23-009,WSB,@,MIL,W (+13),0,4:00,1,1,1.000,0,0,,,,1,1,0,1,,1,2,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
19,19,1977-12-03,23-010,WSB,,BOS,W (+10),0,14:00,1,4,.250,2,2,1.000,0,0,0,3,,,,4,4,,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
20,20,1977-12-04,23-011,WSB,@,CLE,W (+6),0,21:00,4,7,.571,2,2,1.000,0,1,1,5,0,0,4,3,10,5.3,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
21,21,1977-12-06,23-013,WSB,@,CHI,L (-8),0,16:00,4,6,.667,0,0,,0,1,1,4,0,0,1,2,8,6.7,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
22,22,1977-12-07,23-014,WSB,,CLE,W (+1),0,19:00,1,4,.250,0,0,,0,0,0,3,0,1,2,1,2,0.0,1978,wrighla01,https://www.basketball-reference.com/players/w/wrighla01/gamelog/1978
