Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,24-266,NOJ,@,WSB,L (-16),0,26:00,2,6,.333,1,2,.500,,,3,4,,,,1,5,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
2,2,1978-10-15,24-268,NOJ,,MIL,L (-11),0,16:00,2,4,.500,3,5,.600,,,3,2,0,1,2,5,7,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
3,3,1978-10-17,24-270,NOJ,,DET,W (+5),0,10:00,1,2,.500,1,3,.333,,,5,2,,,,2,3,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
4,4,1978-10-19,24-272,NOJ,,BOS,W (+5),0,18:00,2,3,.667,0,1,.000,4,4,8,4,0,2,3,2,4,6.7,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
5,5,1978-10-21,24-274,NOJ,@,PHI,L (-19),0,28:00,2,4,.500,1,1,1.000,,,5,1,,,,4,5,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
6,6,1978-10-24,24-277,NOJ,@,CLE,L (-18),0,21:00,2,4,.500,2,4,.500,3,1,4,1,2,1,1,2,6,7.2,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
7,7,1978-10-25,24-278,NOJ,@,KCK,L (-5),0,15:00,1,1,1.000,0,0,,,,7,1,1,,,5,2,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
8,8,1978-10-26,24-279,NOJ,,NYK,W (+12),0,35:00,4,9,.444,2,3,.667,,,14,3,,,,5,10,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
9,9,1978-10-31,24-284,NOJ,,CHI,W (+5),0,36:00,5,7,.714,1,3,.333,1,9,10,1,2,2,1,1,11,13.4,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
10,10,1978-11-02,24-286,NOJ,,PHO,L (-7),0,19:00,1,2,.500,1,2,.500,1,6,7,1,0,0,2,2,3,2.0,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
11,11,1978-11-04,24-288,NOJ,@,MIL,W (+8),0,9:00,0,0,,0,0,,,,3,1,0,0,,0,0,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
12,12,1978-11-07,24-291,NOJ,,SDC,L (-6),0,12:00,0,0,,0,0,,,,3,3,,,1,4,0,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
13,13,1978-11-10,24-294,NOJ,,SAS,W (+11),0,22:00,3,5,.600,0,2,.000,,,7,4,3,1,3,3,6,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
14,14,1978-11-12,24-296,NOJ,@,PHO,L (-6),0,15:00,2,3,.667,2,2,1.000,2,1,3,1,0,0,1,4,6,4.5,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
15,15,1978-11-14,24-298,NOJ,@,POR,L (-20),0,11:00,0,1,.000,0,0,,0,2,2,2,0,0,0,2,0,0.5,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
16,16,1978-11-17,24-301,NOJ,@,LAL,L (-12),0,8:00,0,6,.000,0,0,,1,0,1,1,0,1,0,2,0,-2.9,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
17,17,1978-11-18,24-302,NOJ,@,SDC,L (-3),0,29:00,4,6,.667,3,3,1.000,,,5,2,,0,4,3,11,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
18,18,1978-11-21,24-305,NOJ,,NJN,W (+22),0,24:00,1,2,.500,0,0,,,,9,6,,,,4,2,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
19,19,1978-11-23,24-307,NOJ,,GSW,W (+8),0,30:00,0,2,.000,0,0,,0,10,10,6,2,4,3,3,0,6.4,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
20,20,1978-11-24,24-308,NOJ,@,NJN,L (-3),0,29:00,0,0,,5,8,.625,,,9,4,,,,4,5,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
21,21,1978-11-25,24-309,NOJ,@,NYK,L (-7),0,27:00,0,8,.000,3,4,.750,,,2,3,,,,4,3,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
22,22,1978-11-28,24-312,NOJ,,PHI,W (+4),0,19:00,2,2,1.000,1,2,.500,,,2,1,,,,1,5,,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
23,23,1978-11-30,24-314,NOJ,,DEN,W (+6),0,24:00,3,7,.429,2,5,.400,2,5,7,2,2,2,1,2,8,9.0,1979,griffpa01,https://www.basketball-reference.com/players/g/griffpa01/gamelog/1979
