Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,22-256,IND,,ATL,W (+13),0,22:00,3,4,.750,1,3,.333,,,8,2,,,,5,7,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
2,2,1978-10-18,22-261,IND,,SEA,L (-7),0,20:00,2,5,.400,0,0,,1,4,5,0,,,,3,4,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
3,3,1978-10-21,22-264,IND,,SDC,W (+6),0,15:00,5,6,.833,2,2,1.000,,,4,2,,2,1,1,12,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
4,4,1978-10-24,22-267,IND,,NJN,L (-2),0,15:00,0,1,.000,1,2,.500,,,3,2,,,,1,1,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
5,5,1978-10-27,22-270,IND,,DEN,W (+13),0,22:00,4,7,.571,4,4,1.000,3,7,10,1,1,0,1,6,12,11.2,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
6,6,1978-10-28,22-271,IND,@,NYK,L (-5),0,32:00,4,11,.364,1,2,.500,,,10,1,,,3,3,9,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
7,7,1978-10-31,22-274,IND,@,CLE,W (+5),0,15:00,1,2,.500,4,4,1.000,1,1,2,2,1,0,1,3,6,6.2,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
8,8,1978-11-01,22-275,IND,,WSB,L (-11),0,21:00,6,12,.500,2,2,1.000,,,9,5,,,,3,14,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
9,9,1978-11-03,22-277,IND,,KCK,W (+7),0,30:00,4,9,.444,3,5,.600,,,11,0,1,0,,5,11,,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
10,10,1978-11-04,22-278,IND,@,CHI,L (-13),0,18:00,2,7,.286,0,0,,2,6,8,0,0,1,3,4,4,-0.8,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
11,11,1978-11-08,22-282,IND,,LAL,L (-2),0,18:00,2,7,.286,2,2,1.000,1,3,4,1,1,1,1,2,6,4.1,1979,robeyri01,https://www.basketball-reference.com/players/r/robeyri01/gamelog/1979
