Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1968-10-16,25-313,MIL,,CHI,L (-5),,27:00,3,9,.333,3,4,.750,4,0,3,9,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
2,2,1968-10-19,25-316,MIL,@,ATL,L (-18),,19:00,6,13,.462,0,0,,3,1,4,12,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
3,3,1968-10-23,25-320,MIL,,NYK,L (-2),,35:00,3,15,.200,6,8,.750,10,0,5,12,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
4,4,1968-10-26,25-323,MIL,@,BOS,L (-13),,21:00,1,13,.077,5,5,1.000,9,,0,7,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
5,5,1968-10-29,25-326,MIL,,BAL,L (-17),,6:00,0,2,.000,0,0,,2,0,1,0,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
6,6,1968-11-01,25-329,MIL,@,CIN,L (-18),,,6,15,.400,8,9,.889,7,0,4,20,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
7,7,1968-11-02,25-330,MIL,,SFW,W (+1),,19:00,3,6,.500,2,5,.400,5,1,0,8,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
8,8,1968-11-06,25-334,MIL,,LAL,L (-13),,,3,,,0,0,,,,1,6,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
9,9,1968-11-09,25-337,MIL,,BOS,L (-1),,,4,,,0,0,,,,1,8,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
10,10,1968-11-12,25-340,MIL,,SEA,W (+13),,,3,4,.750,0,2,.000,3,0,2,6,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
11,11,1968-11-15,25-343,MIL,@,BAL,L (-27),,14:00,2,8,.250,2,2,1.000,2,0,0,6,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
12,12,1968-11-16,25-344,MIL,@,PHI,L (-44),,12:00,5,7,.714,0,0,,8,0,1,10,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
13,13,1968-11-19,25-347,MIL,,ATL,W (+21),,2:00,0,3,.000,1,1,1.000,1,0,0,1,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
14,14,1968-11-21,25-349,MIL,@,CHI,L (-9),,5:00,0,1,.000,2,2,1.000,1,0,0,2,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
15,15,1968-11-24,25-352,CHI,@,LAL,L (-3),,2:00,0,1,.000,1,2,.500,0,0,0,1,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
16,16,1968-11-27,25-355,CHI,@,SFW,W (+13),,1:00,0,0,,0,0,,0,0,0,0,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
17,17,1968-12-01,25-359,CHI,@,BAL,L (-10),,7:00,1,3,.333,1,2,.500,2,0,0,3,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
18,18,1968-12-03,25-361,CHI,,SDR,L (-5),,1:00,0,1,.000,0,0,,0,0,0,0,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
19,19,1968-12-17,26-009,CHI,,ATL,L (-4),,2:00,0,2,.000,0,0,,1,0,0,0,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
20,20,1968-12-20,26-012,CHI,,BAL,L (-23),,13:00,3,6,.500,2,2,1.000,6,0,1,8,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
21,21,1969-01-02,26-025,CHI,,ATL,L (-18),,3:00,0,3,.000,0,0,,1,1,0,0,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
22,22,1969-01-04,26-027,CHI,,PHO,W (+11),,4:00,1,2,.500,2,6,.333,3,0,0,4,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
23,23,1969-01-06,26-029,CHI,,CIN,L (-2),,2:00,0,1,.000,0,0,,0,0,0,0,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
24,24,1969-01-11,26-034,CHI,,SEA,W (+33),,2:00,3,4,.750,0,0,,1,0,0,6,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
25,25,1969-01-21,26-044,CHI,,BAL,L (-23),,14:00,4,12,.333,0,0,,7,0,1,8,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
26,26,1969-01-26,26-049,CHI,@,SDR,L (-16),,7:00,2,3,.667,0,0,,2,0,2,4,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
27,27,1969-02-03,26-057,CHI,@,BAL,L (-10),,12:00,4,9,.444,4,4,1.000,5,0,1,12,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
28,28,1969-02-04,26-058,CHI,,MIL,L (-9),,9:00,2,2,1.000,0,0,,2,0,3,4,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
29,29,1969-02-05,26-059,CHI,@,DET,W (+12),,8:00,3,4,.750,1,1,1.000,2,0,3,7,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
30,30,1969-02-07,26-061,CHI,,NYK,L (-7),,6:00,1,1,1.000,2,2,1.000,0,0,0,4,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
31,31,1969-02-08,26-062,CHI,@,ATL,L (-9),,13:00,4,6,.667,0,0,,1,1,3,8,1969,lovebo01,https://www.basketball-reference.com/players/l/lovebo01/gamelog/1969
