Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1988-11-05,23-179,MIA,,LAC,L (-20),1,30:00,4,10,.400,0,0,,1,5,.200,3,3,6,1,1,3,4,3,9,3.6,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
2,2,1988-11-08,23-182,MIA,@,DAL,L (-4),1,31:00,2,10,.200,0,0,,1,2,.500,3,4,7,0,1,0,2,4,5,-0.9,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
3,3,1988-11-09,23-183,MIA,@,SAS,L (-24),1,28:00,4,9,.444,0,0,,3,6,.500,4,9,13,1,1,1,3,3,11,8.8,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
4,4,1988-11-11,23-185,MIA,,HOU,L (-21),1,36:00,6,13,.462,0,0,,6,7,.857,6,3,9,2,0,1,4,1,18,13.7,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
5,5,1988-11-15,23-189,MIA,,BOS,L (-19),1,30:00,3,11,.273,0,0,,0,2,.000,3,3,6,0,2,2,2,2,6,2.3,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
6,6,1988-11-17,23-191,MIA,@,HOU,L (-6),1,28:00,5,12,.417,0,0,,3,9,.333,2,4,6,1,0,1,2,4,13,4.6,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
7,7,1988-11-18,23-192,MIA,,GSW,L (-6),1,31:00,13,17,.765,0,0,,3,6,.500,3,7,10,1,0,3,5,5,29,21.1,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
8,8,1988-11-23,23-197,MIA,,LAL,L (-47),1,37:00,10,17,.588,0,0,,1,3,.333,5,4,9,0,0,0,3,6,21,11.6,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
9,9,1988-11-26,23-200,MIA,@,MIL,L (-10),1,31:00,5,14,.357,0,0,,7,11,.636,4,5,9,1,0,0,1,4,17,10.0,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
10,10,1988-11-27,23-201,MIA,@,CLE,L (-29),1,31:00,5,10,.500,0,0,,3,5,.600,3,7,10,1,0,1,5,5,13,5.8,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
11,11,1988-11-29,23-203,MIA,@,CHH,L (-15),1,23:00,1,10,.100,0,0,,2,8,.250,3,6,9,0,0,0,1,5,4,-4.1,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
12,12,1988-11-30,23-204,MIA,,SAS,L (-4),1,17:00,1,4,.250,0,0,,3,4,.750,1,2,3,0,0,1,2,3,5,1.0,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
13,13,1988-12-02,23-206,MIA,,POR,L (-3),1,33:00,8,16,.500,0,1,.000,4,6,.667,3,3,6,1,2,1,6,3,20,10.4,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
14,14,1988-12-07,23-211,MIA,,SAC,L (-2),1,29:00,4,13,.308,0,0,,6,8,.750,4,7,11,0,0,2,4,5,14,6.0,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
15,15,1988-12-09,23-213,MIA,,DEN,L (-11),1,28:00,4,16,.250,0,0,,3,7,.429,7,9,16,2,0,0,1,3,11,6.6,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
16,16,1988-12-10,23-214,MIA,@,CHI,L (-23),1,27:00,1,8,.125,0,0,,4,10,.400,2,6,8,0,0,3,2,5,6,-0.3,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
17,17,1988-12-12,23-216,MIA,@,UTA,L (-16),0,24:00,9,15,.600,0,0,,1,2,.500,6,1,7,1,0,0,2,2,19,14.1,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
18,18,1988-12-14,23-218,MIA,@,LAC,W (+1),0,18:00,1,4,.250,0,0,,2,4,.500,1,5,6,0,1,1,3,2,4,0.9,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
19,19,1988-12-15,23-219,MIA,@,SAC,L (-4),0,20:00,4,6,.667,0,0,,1,4,.250,1,2,3,0,0,0,1,4,9,3.9,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
20,20,1988-12-17,23-221,MIA,,DAL,L (-17),0,8:00,0,1,.000,0,0,,1,4,.250,0,0,0,0,0,0,0,0,1,-0.9,1989,seikaro01,https://www.basketball-reference.com/players/s/seikaro01/gamelog/1989
