Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1969-10-15,24-328,BAL,,CHI,W (+5),,39:00,12,28,.429,2,5,.400,1,5,5,26,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
2,2,1969-10-18,24-331,BAL,,BOS,W (+7),,34:00,14,24,.583,6,8,.750,2,4,5,34,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
3,3,1969-10-21,24-334,BAL,,LAL,L (-5),,9:00,1,4,.250,1,1,1.000,0,1,1,3,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
4,4,1969-10-24,24-337,BAL,,CIN,W (+5),,44:00,4,19,.211,4,6,.667,2,6,4,12,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
5,5,1969-10-25,24-338,BAL,@,NYK,L (-29),,27:00,7,,,8,8,1.000,3,3,,22,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
6,6,1969-10-28,24-341,BAL,@,DET,W (+15),,,6,16,.375,4,5,.800,3,5,3,16,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
7,7,1969-10-29,24-342,BAL,,PHI,L (-24),,26:00,4,11,.364,5,5,1.000,0,2,2,13,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
8,8,1969-10-31,24-344,BAL,,CHI,L (-9),,33:00,5,20,.250,1,2,.500,3,3,5,11,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
9,9,1969-11-01,24-345,BAL,,ATL,L (-3),,45:00,7,16,.438,7,10,.700,3,10,4,21,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
10,10,1969-11-04,24-348,BAL,,SFW,W (+19),,34:00,9,22,.409,5,6,.833,4,7,2,23,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
11,11,1969-11-05,24-349,BAL,@,PHI,W (+9),,34:00,10,18,.556,5,7,.714,1,9,6,25,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
12,12,1969-11-07,24-351,BAL,,SEA,W (+14),,36:00,8,19,.421,9,9,1.000,1,3,3,25,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
13,13,1969-11-08,24-352,BAL,@,CIN,L (-9),,,11,19,.579,5,7,.714,4,,3,27,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
14,14,1969-11-09,24-353,BAL,@,MIL,W (+11),,43:00,9,22,.409,6,7,.857,5,7,3,24,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
15,15,1969-11-14,24-358,BAL,@,BOS,W (+1),,41:00,13,25,.520,7,14,.500,5,1,1,33,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
16,16,1969-11-15,24-359,BAL,,MIL,W (+9),,36:00,5,16,.313,9,9,1.000,2,8,5,19,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
17,17,1969-11-18,24-362,BAL,,SDR,W (+4),,45:00,10,20,.500,10,11,.909,2,7,4,30,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
18,18,1969-11-19,24-363,BAL,,PHO,W (+15),,42:00,4,15,.267,10,11,.909,4,8,2,18,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
19,19,1969-11-21,25-000,BAL,,PHO,W (+10),,32:00,9,17,.529,2,3,.667,3,5,4,20,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
20,20,1969-11-23,25-002,BAL,@,LAL,W (+32),,42:00,13,27,.481,5,7,.714,4,1,4,31,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
21,21,1969-11-25,25-004,BAL,@,PHO,W (+10),,44:00,10,23,.435,9,10,.900,0,5,5,29,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
22,22,1969-11-27,25-006,BAL,@,SFW,W (+2),,44:00,9,30,.300,11,12,.917,3,4,1,29,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
23,23,1969-11-29,25-008,BAL,,BOS,L (-15),,,9,,,2,3,.667,,,,20,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
24,24,1969-12-02,25-011,BAL,,CIN,W (+22),,38:00,5,17,.294,8,10,.800,3,8,2,18,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
25,25,1969-12-03,25-012,BAL,@,BOS,L (-8),,41:00,8,23,.348,4,4,1.000,3,6,5,20,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
26,26,1969-12-05,25-014,BAL,,NYK,L (-9),,40:00,10,25,.400,4,5,.800,6,3,1,24,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
27,27,1969-12-06,25-015,BAL,,SEA,L (-3),,49:00,13,34,.382,6,7,.857,8,11,6,32,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
28,28,1969-12-08,25-017,BAL,,CHI,W (+3),,42:00,11,25,.440,7,8,.875,3,9,5,29,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
29,29,1969-12-10,25-019,BAL,,PHO,L (-30),,29:00,5,15,.333,1,3,.333,0,5,5,11,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
30,30,1969-12-12,25-021,BAL,@,CHI,W (+15),,33:00,7,18,.389,5,5,1.000,6,8,3,19,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
31,31,1969-12-13,25-022,BAL,,SDR,W (+12),,,12,25,.480,7,8,.875,1,10,3,31,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
32,32,1969-12-17,25-026,BAL,@,ATL,W (+5),,40:00,11,20,.550,5,9,.556,7,7,3,27,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
33,33,1969-12-19,25-028,BAL,,DET,W (+3),,27:00,4,10,.400,2,2,1.000,2,2,5,10,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
34,34,1969-12-20,25-029,BAL,@,NYK,L (-37),,31:00,5,14,.357,3,5,.600,1,2,5,13,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
35,35,1969-12-25,25-034,BAL,,PHI,W (+8),,33:00,5,10,.500,6,7,.857,1,1,4,16,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
36,36,1969-12-27,25-036,BAL,,SFW,W (+35),,24:00,7,13,.538,4,4,1.000,2,3,4,18,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
37,37,1969-12-28,25-037,BAL,@,MIL,L (-9),,37:00,7,18,.389,8,8,1.000,2,2,1,22,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
38,38,1969-12-30,25-039,BAL,,MIL,L (-2),,41:00,12,24,.500,6,10,.600,3,6,3,30,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
39,39,1969-12-31,25-040,BAL,@,ATL,L (-11),,34:00,9,12,.750,3,5,.600,4,4,2,21,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
40,40,1970-01-02,25-042,BAL,,CIN,W (+2),,,9,23,.391,7,7,1.000,6,,1,25,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
41,41,1970-01-04,25-044,BAL,@,CIN,L (-1),,,11,22,.500,6,9,.667,9,,3,28,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
42,42,1970-01-06,25-046,BAL,,NYK,L (-30),,28:00,2,15,.133,2,3,.667,1,2,3,6,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
43,43,1970-01-07,25-047,BAL,,DET,W (+5),,,10,,,8,8,1.000,,,3,28,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
44,44,1970-01-09,25-049,BAL,@,BOS,W (+12),,43:00,12,20,.600,4,5,.800,4,5,4,28,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
45,45,1970-01-10,25-050,BAL,,ATL,W (+21),,41:00,10,18,.556,4,4,1.000,3,5,3,24,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
46,46,1970-01-13,25-053,BAL,@,SDR,W (+18),,,10,22,.455,7,8,.875,6,8,4,27,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
47,47,1970-01-15,25-055,BAL,@,PHO,L (-9),,39:00,7,16,.438,8,11,.727,2,10,4,22,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
48,48,1970-01-17,25-057,BAL,@,SDR,W (+16),,,9,16,.563,7,9,.778,4,6,2,25,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
49,49,1970-01-18,25-058,BAL,@,PHO,L (-1),,32:00,7,15,.467,9,10,.900,3,7,5,23,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
50,50,1970-01-22,25-062,BAL,,DET,W (+4),,,7,,,8,10,.800,,,,22,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
51,51,1970-01-23,25-063,BAL,@,PHI,L (-15),,37:00,7,14,.500,9,10,.900,3,5,2,23,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
52,52,1970-01-24,25-064,BAL,,PHI,W (+1),,28:00,5,13,.385,5,5,1.000,5,5,5,15,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
53,53,1970-01-25,25-065,BAL,@,CIN,L (-7),,,7,15,.467,6,7,.857,1,,1,20,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
54,54,1970-01-28,25-068,BAL,,CHI,W (+8),,40:00,8,19,.421,12,12,1.000,3,7,5,28,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
55,55,1970-01-30,25-070,BAL,@,DET,L (-12),,,6,,,10,10,1.000,,,3,22,1970,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1970
