Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,25-090,DET,@,NYK,L (-1),,18:00,4,7,.571,4,4,1.000,,,3,1,,,4,12,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
2,2,1973-10-12,25-093,DET,,ATL,W (+17),,,4,,,3,4,.750,,,,,,,,11,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
3,3,1973-10-13,25-094,DET,@,CHI,L (-7),0,,0,0,,0,0,,,,1,0,,,4,0,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
4,4,1973-10-14,25-095,DET,@,CLE,W (+12),0,18:00,3,6,.500,2,3,.667,1,1,2,1,1,0,1,8,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
5,5,1973-10-19,25-100,DET,,MIL,L (-2),0,9:00,1,7,.143,0,0,,,,1,0,,0,2,2,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
6,6,1973-10-20,25-101,DET,@,HOU,W (+3),,,0,2,.000,0,2,.000,0,0,0,,,,0,0,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
7,7,1973-10-24,25-105,DET,@,PHO,W (+16),0,18:00,2,8,.250,1,3,.333,0,3,3,2,1,0,4,5,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
8,8,1973-10-26,25-107,DET,@,LAL,L (-2),0,10:00,2,6,.333,0,2,.000,0,2,2,1,0,,0,4,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
9,9,1973-10-27,25-108,DET,@,POR,W (+13),0,11:00,4,6,.667,0,0,,0,1,1,0,1,0,4,8,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
10,10,1973-10-28,25-109,DET,@,SEA,W (+22),,3:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
11,11,1973-10-31,25-112,DET,,SEA,W (+7),,13:00,3,10,.300,0,0,,,,3,1,,,3,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
12,12,1973-11-02,25-114,DET,,PHO,W (+7),0,11:00,3,5,.600,0,0,,2,3,5,1,0,1,2,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
13,13,1973-11-03,25-115,DET,@,MIL,L (-8),0,7:00,1,3,.333,0,0,,0,0,0,1,,0,3,2,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
14,14,1973-11-08,25-120,DET,@,ATL,W (+14),,12:00,2,3,.667,2,2,1.000,,,3,0,,,2,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
15,15,1973-11-10,25-122,DET,,BOS,L (-5),,3:00,1,2,.500,0,0,,0,0,0,0,,,1,2,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
16,16,1973-11-14,25-126,DET,,POR,L (-3),0,9:00,3,7,.429,0,0,,2,2,4,0,0,0,3,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
17,17,1973-11-16,25-128,DET,,KCO,W (+27),,,6,11,.545,0,0,,,,5,2,,,4,12,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
18,18,1973-11-17,25-129,DET,@,BUF,W (+4),0,19:00,4,6,.667,1,2,.500,,,7,1,,,1,9,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
19,19,1973-11-18,25-130,DET,,CHI,L (-2),0,,4,,,2,2,1.000,,,,,,,,10,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
20,20,1973-11-21,25-133,DET,,PHO,W (+3),0,10:00,0,3,.000,0,0,,0,1,1,0,0,0,1,0,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
21,21,1973-11-24,25-136,DET,@,CHI,L (-2),0,15:00,2,3,.667,2,3,.667,0,2,2,1,0,0,5,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
22,22,1973-11-28,25-140,DET,,CLE,L (-5),0,15:00,2,9,.222,2,2,1.000,5,1,6,1,1,0,1,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
23,23,1973-11-30,25-142,DET,@,HOU,L (-15),,,5,10,.500,2,2,1.000,,,6,,,,3,12,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
24,24,1973-12-01,25-143,DET,@,PHO,W (+12),0,13:00,2,4,.500,1,1,1.000,0,3,3,2,0,0,4,5,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
25,25,1973-12-02,25-144,DET,@,LAL,W (+6),0,12:00,3,11,.273,0,0,,3,2,5,2,1,,1,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
26,26,1973-12-04,25-146,DET,@,GSW,W (+19),0,22:00,5,9,.556,4,5,.800,2,0,2,1,0,,4,14,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
27,27,1973-12-06,25-148,DET,@,SEA,W (+2),,12:00,1,3,.333,0,0,,,,3,0,,,1,2,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
28,28,1973-12-08,25-150,DET,,POR,W (+15),0,5:00,1,3,.333,0,0,,1,2,3,0,0,0,1,2,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
29,29,1973-12-09,25-151,DET,@,KCO,W (+6),,,0,1,.000,0,0,,,,2,0,,,1,0,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
30,30,1973-12-12,25-154,DET,,LAL,W (+18),0,17:00,5,15,.333,1,1,1.000,3,2,5,3,0,,1,11,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
31,31,1973-12-14,25-156,DET,,PHI,L (-3),,,6,,,2,2,1.000,,,,,,,,14,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
32,32,1973-12-15,25-157,DET,@,PHI,W (+10),,17:00,2,6,.333,0,0,,,,3,0,,,3,4,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
33,33,1973-12-16,25-158,DET,@,KCO,L (-1),,,4,8,.500,4,4,1.000,,,3,0,,,3,12,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
34,34,1973-12-19,25-161,DET,,CHI,W (+2),0,4:00,0,0,,0,0,,0,1,1,0,0,0,0,0,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
35,35,1973-12-21,25-163,DET,,GSW,W (+3),0,22:00,9,11,.818,3,3,1.000,0,1,1,2,0,,4,21,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
36,36,1973-12-22,25-164,DET,@,NYK,L (-11),,9:00,1,4,.250,1,2,.500,,,2,1,,,2,3,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
37,37,1973-12-26,25-168,DET,,NYK,L (-5),,16:00,5,12,.417,1,3,.333,,,3,0,,,2,11,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
38,38,1973-12-28,25-170,DET,,CAP,W (+9),,29:00,11,17,.647,0,0,,,,11,1,,,2,22,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
39,39,1973-12-29,25-171,DET,@,CHI,L (-5),1,31:00,9,16,.563,0,0,,3,3,6,2,1,1,4,18,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
40,40,1973-12-30,25-172,DET,@,MIL,W (+7),1,32:00,5,12,.417,6,7,.857,,,7,3,,0,0,16,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
41,41,1974-01-02,25-175,DET,,MIL,W (+14),1,25:00,5,11,.455,1,1,1.000,,,6,1,,2,4,11,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
42,42,1974-01-04,25-177,DET,,BOS,W (+5),,32:00,8,12,.667,0,0,,,,7,0,,,4,16,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
43,43,1974-01-05,25-178,DET,@,CAP,L (-3),,15:00,4,8,.500,0,0,,,,2,0,,,0,8,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
44,44,1974-01-09,25-182,DET,,LAL,W (+29),0,30:00,9,18,.500,0,0,,2,4,6,1,1,,1,18,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
45,45,1974-01-11,25-184,DET,@,CLE,W (+10),0,15:00,5,6,.833,0,0,,1,3,4,2,0,0,5,10,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
46,46,1974-01-12,25-185,DET,,CLE,L (-5),0,34:00,11,16,.688,0,2,.000,4,2,6,0,1,0,2,22,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
47,47,1974-01-18,25-191,DET,,CHI,W (+18),0,30:00,3,9,.333,0,0,,1,1,2,1,1,0,4,6,1974,trappge01,https://www.basketball-reference.com/players/t/trappge01/gamelog/1974
