Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1990-11-02,25-167,BOS,,CLE,W (+24),0,2:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
2,2,1990-11-03,25-168,BOS,@,NYK,W (+3),1,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
3,3,1990-11-09,25-174,BOS,,CHI,L (-20),0,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
4,4,1990-11-10,25-175,BOS,@,NJN,W (+14),0,12:00,4,7,.571,0,0,,4,4,1.000,1,1,2,0,1,0,0,1,12,10.3,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
5,5,1990-11-13,25-178,BOS,@,MIL,L (-28),1,7:00,1,4,.250,0,0,,0,2,.000,0,0,0,1,0,0,2,0,2,-2.5,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
6,6,1990-11-16,25-181,BOS,,UTA,W (+25),0,5:00,1,3,.333,0,0,,0,0,,0,0,0,2,0,0,0,0,2,1.7,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
7,7,1990-11-21,25-186,BOS,,HOU,W (+13),0,6:00,2,4,.500,0,2,.000,0,0,,1,0,1,0,0,0,1,0,4,1.7,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
8,8,1990-11-23,25-188,BOS,,SAC,W (+10),0,12:00,3,7,.429,0,0,,0,0,,2,1,3,0,0,0,1,0,6,3.0,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
9,9,1990-11-26,25-191,BOS,,MIA,W (+17),0,10:00,2,4,.500,0,0,,0,0,,1,0,1,1,0,0,1,1,4,2.0,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
10,10,1990-11-30,25-195,BOS,,WSB,W (+28),0,5:00,1,3,.333,0,1,.000,0,0,,0,2,2,2,0,2,1,0,2,2.7,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
11,11,1990-12-03,25-198,BOS,,SEA,W (+33),0,7:00,3,5,.600,0,2,.000,0,0,,0,0,0,4,0,0,1,0,6,5.5,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
12,12,1990-12-12,25-207,BOS,,MIL,W (+18),0,12:00,3,5,.600,0,0,,0,0,,0,0,0,1,0,0,0,0,6,4.4,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
13,13,1990-12-15,25-210,BOS,@,MIA,W (+14),0,12:00,4,6,.667,0,1,.000,2,2,1.000,0,0,0,1,0,0,4,2,10,3.3,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
14,14,1990-12-20,25-215,BOS,@,CHH,W (+19),0,8:00,0,3,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-1.5,1991,smithmi01,https://www.basketball-reference.com/players/s/smithmi01/gamelog/1991
