Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-22,25-198,LAL,@,WSB,W (+19),0,2:00,0,0,,0,0,,,,1,0,,,0,0,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
2,2,1976-10-24,25-200,LAL,@,CLE,L (-5),0,13:00,5,7,.714,2,3,.667,1,0,1,3,1,0,1,12,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
3,3,1976-10-26,25-202,LAL,@,KCK,L (-2),0,30:00,7,12,.583,2,2,1.000,,,3,1,3,0,1,16,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
4,4,1976-10-29,25-205,LAL,,ATL,W (+17),0,30:00,5,12,.417,2,2,1.000,,,4,5,,,1,12,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
5,5,1976-10-31,25-207,LAL,,DET,W (+20),0,18:00,7,13,.538,3,3,1.000,,,1,4,,,1,17,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
6,6,1976-11-05,25-212,LAL,,NYK,L (-5),0,28:00,6,12,.500,3,4,.750,,,5,3,,,1,15,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
7,7,1976-11-07,25-214,LAL,,KCK,W (+11),0,16:00,3,4,.750,1,1,1.000,,,2,2,0,0,0,7,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
8,8,1976-11-09,25-216,LAL,@,BUF,L (-5),0,23:00,7,18,.389,0,0,,,,2,3,,,5,14,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
9,9,1976-11-10,25-217,LAL,@,BOS,L (-5),0,14:00,4,8,.500,0,0,,,,3,0,,,1,8,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
10,10,1976-11-12,25-219,LAL,,IND,W (+11),0,14:00,3,8,.375,1,2,.500,,,3,3,,,2,7,1977,lamarbo01,https://www.basketball-reference.com/players/l/lamarbo01/gamelog/1977
