Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-14,26-175,GSW,,SDC,W (+28),1,39:00,8,19,.421,1,2,.500,1,2,3,10,3,0,5,3,17,11.6,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
2,2,1978-10-15,26-176,GSW,@,PHO,L (-19),1,39:00,6,17,.353,2,2,1.000,1,4,5,3,0,0,4,3,14,3.3,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
3,3,1978-10-18,26-179,GSW,,PHO,L (-10),1,38:00,5,17,.294,7,9,.778,0,1,1,7,4,1,0,3,17,15.0,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
4,4,1978-10-20,26-181,GSW,,POR,W (+3),1,15:00,3,4,.750,7,8,.875,0,0,0,0,0,1,4,3,13,6.5,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
5,5,1978-10-22,26-183,GSW,@,MIL,L (-2),1,43:00,11,21,.524,6,7,.857,1,3,4,10,2,1,1,3,28,26.4,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
6,6,1978-10-25,26-186,GSW,@,NJN,L (-3),1,40:00,14,23,.609,1,3,.333,1,4,5,3,5,1,3,4,29,22.8,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
7,7,1978-10-27,26-188,GSW,,WSB,W (+19),1,32:00,10,17,.588,5,5,1.000,2,2,4,4,1,0,2,3,25,19.7,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
8,8,1978-10-29,26-190,GSW,@,CLE,W (+5),1,41:00,7,12,.583,3,4,.750,1,2,3,3,0,0,5,3,17,8.2,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
9,9,1978-10-31,26-192,GSW,@,SAS,W (+1),1,47:00,10,22,.455,2,2,1.000,2,3,5,5,1,0,3,4,22,12.8,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
10,10,1978-11-01,26-193,GSW,@,HOU,W (+7),1,38:00,11,14,.786,0,0,,0,3,3,4,0,0,3,2,22,16.5,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
11,11,1978-11-02,26-194,GSW,@,ATL,W (+7),1,43:00,9,20,.450,8,8,1.000,2,3,5,2,3,0,1,0,26,21.3,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
12,12,1978-11-04,26-196,GSW,@,DET,W (+8),1,42:00,16,22,.727,5,8,.625,0,1,1,3,2,0,4,2,37,26.4,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
13,13,1978-11-08,26-200,GSW,,KCK,L (-8),1,37:00,7,14,.500,4,4,1.000,0,4,4,4,2,0,4,4,18,11.4,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
14,14,1978-11-10,26-202,GSW,,IND,W (+5),1,45:00,11,21,.524,2,3,.667,0,5,5,7,3,0,4,3,24,17.5,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
15,15,1978-11-16,26-208,GSW,@,SDC,L (-3),1,38:00,8,22,.364,4,4,1.000,0,1,1,3,3,1,1,2,20,12.1,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
16,16,1978-11-17,26-209,GSW,,CHI,L (-11),1,43:00,12,19,.632,1,2,.500,1,1,2,2,1,0,8,5,25,9.5,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
17,17,1978-11-18,26-210,GSW,,SEA,W (+8),1,45:00,6,21,.286,12,15,.800,4,1,5,5,0,1,1,1,24,16.4,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
18,18,1978-11-21,26-213,GSW,@,PHI,W (+10),1,35:00,11,20,.550,1,2,.500,0,2,2,5,2,0,2,3,23,15.9,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
19,19,1978-11-22,26-214,GSW,@,NJN,L (-8),1,40:00,4,16,.250,4,5,.800,0,4,4,5,2,0,2,2,12,5.9,1979,smithph01,https://www.basketball-reference.com/players/s/smithph01/gamelog/1979
