Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1948-11-04,26-228,PRO,,WSC,L (-4),,,0,,,0,0,,,,,0,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
2,2,1948-11-06,26-230,PRO,,PHW,L (-13),,,2,5,.400,0,0,,,2,0,4,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
3,3,1948-11-09,26-233,PRO,@,PHW,L (-8),,,5,17,.294,4,5,.800,,0,1,14,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
4,4,1948-11-11,26-235,PRO,,FTW,W (+3),,,2,,,2,4,.500,,,,6,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
5,5,1948-11-13,26-237,PRO,,MNL,L (-23),,,0,,,2,2,1.000,,,,2,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
6,6,1948-11-18,26-242,PRO,,ROC,L (-29),,,0,,,2,2,1.000,,,,2,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
7,7,1948-11-20,26-244,PRO,,INJ,L (-3),,,0,,,0,0,,,,,0,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
8,8,1948-11-24,26-248,PRO,@,MNL,L (-28),,,2,,,0,0,,,,,4,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
9,9,1948-11-25,26-249,PRO,@,STB,L (-2),,,0,,,0,0,,,,,0,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
10,10,1948-11-30,26-254,PRO,,NYK,L (-27),,,2,,,2,2,1.000,,,,6,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
11,11,1948-12-01,26-255,PRO,@,WSC,L (-12),,,2,,,9,12,.750,,,,13,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
12,12,1948-12-04,26-258,BLB,@,WSC,L (-1),,,1,,,1,2,.500,,,,3,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
13,13,1948-12-08,26-262,BLB,@,PHW,W (+5),,,3,6,.500,1,4,.250,,0,2,7,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
14,14,1948-12-09,26-263,BLB,,PHW,W (+1),,,1,10,.100,2,3,.667,,1,2,4,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
15,15,1948-12-11,26-265,BLB,@,NYK,L (-1),,,2,,,0,1,.000,,,,4,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
16,16,1948-12-13,26-267,BLB,,CHS,L (-5),,,2,,,4,4,1.000,,,,8,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
17,17,1948-12-14,26-268,BLB,,INJ,W (+13),,,0,,,0,0,,,,,0,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
18,18,1948-12-16,26-270,BLB,,STB,L (-3),,,0,,,0,0,,,,,0,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
19,19,1948-12-17,26-271,BLB,@,BOS,W (+11),,,3,,,0,0,,,,,6,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
20,20,1948-12-23,26-277,BLB,,CHS,W (+7),,,1,,,5,7,.714,,,,7,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
21,21,1948-12-25,26-279,BLB,@,PRO,W (+5),,,0,,,1,1,1.000,,,,1,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
22,22,1948-12-29,26-283,BLB,,PRO,L (-10),,,5,,,3,4,.750,,,,13,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
23,23,1948-12-30,26-284,BLB,,ROC,W (+11),,,1,,,0,0,,,,,2,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
24,24,1949-01-01,26-286,BLB,,BOS,W (+5),,,0,,,2,2,1.000,,,,2,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
25,25,1949-01-04,26-289,BLB,@,BOS,L (-6),,,1,,,0,1,.000,,,,2,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
26,26,1949-01-05,26-290,BLB,@,WSC,W (+20),,,1,,,0,0,,,,,2,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
27,27,1949-01-08,26-293,BLB,@,NYK,W (+2),,,0,,,1,1,1.000,,,,1,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
28,28,1949-01-12,26-297,BLB,,WSC,W (+14),,,0,,,1,1,1.000,,,,1,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
29,29,1949-01-13,26-298,BLB,,ROC,L (-17),,,5,,,3,3,1.000,,,,13,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
30,30,1949-01-15,26-300,BLB,@,PHW,L (-7),,,2,5,.400,0,0,,,0,0,4,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
31,31,1949-01-20,26-305,BLB,,NYK,W (+14),,,3,,,1,2,.500,,,,7,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
32,32,1949-01-22,26-307,BLB,@,PRO,L (-3),,,2,,,4,5,.800,,,,8,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
33,33,1949-01-26,26-311,BLB,,WSC,W (+10),,,3,,,3,4,.750,,,,9,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
34,34,1949-01-27,26-312,BLB,,PRO,L (-6),,,0,,,1,3,.333,,,,1,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
35,35,1949-01-29,26-314,BLB,@,ROC,L (-4),,,2,,,1,1,1.000,,,,5,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
36,36,1949-01-30,26-315,BLB,@,FTW,W (+15),,,3,,,1,1,1.000,,,,7,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
37,37,1949-02-02,26-318,BLB,@,CHS,L (-10),,,0,,,3,3,1.000,,,,3,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
38,38,1949-02-03,26-319,BLB,,BOS,W (+8),,,3,,,0,1,.000,,,,6,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
39,39,1949-02-07,26-323,BOS,,BLB,W (+12),,,3,,,1,1,1.000,,,,7,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
40,40,1949-02-11,26-327,BOS,,PRO,W (+17),,,7,,,2,4,.500,,,,16,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
41,41,1949-02-18,26-334,BOS,,MNL,L (-14),,,1,,,1,4,.250,,,,3,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
42,42,1949-02-19,26-335,BOS,@,NYK,W (+10),,,7,,,1,1,1.000,,,,15,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
43,43,1949-02-22,26-338,BOS,@,INJ,L (-6),,,4,,,2,3,.667,,,,10,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
44,44,1949-02-23,26-339,BOS,@,STB,W (+6),,,2,,,4,6,.667,,,,8,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
45,45,1949-02-25,26-341,BOS,,STB,W (+19),,,3,,,7,10,.700,,,,13,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
46,46,1949-02-26,26-342,BOS,@,ROC,L (-5),,,2,,,3,4,.750,,,,7,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
47,47,1949-03-04,26-348,BOS,,FTW,W (+6),,,3,,,2,4,.500,,,,8,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
48,48,1949-03-05,26-349,BOS,@,NYK,L (-5),,,2,,,1,3,.333,,,,5,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
49,49,1949-03-07,26-351,BOS,@,INJ,W (+21),,,4,,,1,1,1.000,,,,9,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
50,50,1949-03-08,26-352,BOS,,FTW,W (+3),,,3,,,2,4,.500,,,,8,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
51,51,1949-03-09,26-353,BOS,@,MNL,L (-7),,,4,,,3,4,.750,,,,11,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
52,52,1949-03-11,26-355,BOS,,PHW,W (+8),,,5,13,.385,2,7,.286,,4,5,12,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
53,53,1949-03-12,26-356,BOS,@,BLB,L (-12),,,5,,,4,6,.667,,,,14,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
54,54,1949-03-15,26-359,BOS,,ROC,W (+3),,,4,,,5,6,.833,,,,13,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
55,55,1949-03-16,26-360,BOS,,CHS,L (-25),,,8,,,5,10,.500,,,,21,1949,ezersjo01,https://www.basketball-reference.com/players/e/ezersjo01/gamelog/1949
