Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1995-11-03,33-104,TOR,,NJN,W (+15),1,34:00,11,14,.786,2,3,.667,6,8,.750,1,6,7,4,5,0,5,3,30,27.9,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
2,2,1995-11-04,33-105,TOR,@,IND,L (-8),1,40:00,2,9,.222,1,5,.200,0,0,,1,2,3,3,3,2,2,5,5,3.3,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
3,3,1995-11-07,33-108,TOR,@,CHI,L (-9),1,40:00,2,10,.200,1,3,.333,2,4,.500,0,1,1,6,1,0,1,5,7,2.5,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
4,4,1995-11-08,33-109,TOR,,SAC,L (-19),1,36:00,3,8,.375,1,5,.200,2,2,1.000,2,1,3,1,1,2,3,3,9,5.2,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
5,5,1995-11-10,33-111,TOR,,PHO,L (-4),1,24:00,2,4,.500,1,3,.333,0,0,,0,0,0,1,1,0,0,6,5,2.3,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
6,6,1995-11-11,33-112,TOR,@,CHH,L (-6),1,45:00,7,12,.583,1,6,.167,0,1,.000,0,1,1,7,1,0,3,4,15,10.6,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
7,7,1995-11-13,33-114,TOR,,UTA,L (-3),1,40:00,7,11,.636,3,4,.750,5,7,.714,0,1,1,6,3,1,3,4,22,19.9,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
8,8,1995-11-15,33-116,TOR,,HOU,L (-3),1,37:00,2,7,.286,0,3,.000,1,2,.500,5,2,7,10,4,0,2,4,5,12.0,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
9,9,1995-11-17,33-118,TOR,,MIN,W (+18),1,30:00,2,6,.333,2,2,1.000,0,0,,1,5,6,3,3,2,5,4,6,4.7,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
10,10,1995-11-18,33-119,TOR,@,WSB,W (+1),1,40:00,9,14,.643,4,7,.571,0,0,,0,4,4,6,3,0,3,3,22,20.0,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
11,11,1995-11-21,33-122,TOR,,SEA,W (+5),1,35:00,3,6,.500,1,4,.250,2,3,.667,0,0,0,9,1,1,0,4,9,12.0,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
12,12,1995-11-22,33-123,TOR,@,MIL,L (-10),1,36:00,7,17,.412,0,3,.000,4,4,1.000,2,2,4,3,2,0,1,4,18,12.4,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
13,13,1995-11-25,33-126,TOR,@,ATL,L (-12),1,31:00,5,8,.625,0,1,.000,3,3,1.000,2,5,7,3,2,0,6,3,13,9.2,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
14,14,1995-11-27,33-128,TOR,,GSW,W (+3),1,32:00,4,8,.500,1,1,1.000,1,2,.500,2,3,5,4,2,1,1,3,10,11.2,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
15,15,1995-11-28,33-129,TOR,@,CLE,L (-4),1,38:00,6,11,.545,1,2,.500,0,0,,4,2,6,4,1,0,0,3,13,13.7,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
16,16,1995-12-01,33-132,TOR,,PHI,W (+3),1,43:00,7,15,.467,1,2,.500,7,8,.875,2,6,8,5,4,1,1,4,22,22.7,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
17,17,1995-12-03,33-134,TOR,,MIA,L (-18),1,37:00,1,10,.100,0,3,.000,1,2,.500,3,0,3,6,1,1,1,2,3,2.2,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
18,18,1995-12-05,33-136,TOR,@,SEA,L (-30),1,32:00,4,9,.444,0,2,.000,1,2,.500,2,3,5,5,3,0,3,4,9,8.1,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
19,19,1995-12-07,33-138,TOR,@,POR,L (-8),1,40:00,1,8,.125,0,1,.000,2,2,1.000,1,3,4,4,1,0,2,2,4,1.4,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
20,20,1995-12-08,33-139,TOR,@,LAL,L (-17),1,38:00,3,9,.333,0,2,.000,1,2,.500,3,2,5,7,5,0,4,1,7,9.7,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
21,21,1995-12-10,33-141,TOR,@,VAN,W (+12),1,46:00,8,13,.615,1,3,.333,0,2,.000,0,9,9,4,4,0,5,3,17,13.6,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
22,22,1995-12-12,33-143,TOR,,BOS,L (-20),1,26:00,2,6,.333,0,2,.000,3,4,.750,1,3,4,2,2,1,2,5,7,4.9,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
23,23,1995-12-14,33-145,TOR,,IND,L (-2),1,29:00,3,8,.375,0,2,.000,4,4,1.000,0,0,0,1,0,2,5,3,10,1.5,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
24,24,1995-12-15,33-146,TOR,@,BOS,L (-19),0,28:00,4,8,.500,1,1,1.000,0,0,,0,6,6,7,4,1,1,5,9,13.4,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
25,25,1995-12-17,33-148,TOR,,ORL,W (+17),1,39:00,5,6,.833,1,2,.500,9,9,1.000,1,3,4,5,1,1,2,4,20,21.0,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
26,26,1995-12-19,33-150,TOR,,DET,L (-12),1,29:00,3,7,.429,0,2,.000,4,6,.667,0,3,3,1,2,1,2,5,10,5.8,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
27,27,1995-12-22,33-153,TOR,@,CHI,L (-9),1,44:00,6,9,.667,1,2,.500,1,2,.500,1,5,6,1,1,1,3,6,14,8.9,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
28,28,1995-12-23,33-154,TOR,@,NYK,L (-12),1,34:00,1,7,.143,1,3,.333,1,2,.500,3,4,7,4,2,0,0,3,4,6.0,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
29,29,1995-12-26,33-157,TOR,,MIL,W (+6),1,37:00,8,12,.667,0,2,.000,1,2,.500,2,1,3,2,2,0,2,6,17,12.1,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
30,30,1995-12-28,33-159,TOR,@,DET,L (-22),1,33:00,3,6,.500,1,2,.500,5,8,.625,0,5,5,1,1,0,1,4,12,8.4,1996,roberal01,https://www.basketball-reference.com/players/r/roberal01/gamelog/1996
