Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-19,23-278,KCO,@,PHO,W (+3),1,27:00,0,11,.000,0,0,,2,8,10,3,3,0,1,0,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
2,2,1974-10-20,23-279,KCO,@,LAL,W (+10),1,39:00,5,14,.357,7,8,.875,2,13,15,2,1,,2,17,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
3,3,1974-10-22,23-281,KCO,,WSB,L (-2),,36:00,5,17,.294,1,2,.500,,,10,3,,,4,11,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
4,4,1974-10-23,23-282,KCO,,CHI,W (+1),1,25:00,1,7,.143,2,2,1.000,0,4,4,2,1,1,5,4,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
5,5,1974-10-25,23-284,KCO,@,CHI,W (+21),1,28:00,7,8,.875,0,0,,0,7,7,1,0,3,4,14,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
6,6,1974-10-30,23-289,KCO,,MIL,W (+2),1,43:00,7,15,.467,5,8,.625,,,17,5,,1,4,19,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
7,7,1974-11-02,23-292,KCO,@,HOU,L (-23),,,5,12,.417,1,3,.333,,,9,1,,,1,11,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
8,8,1974-11-03,23-293,KCO,,CHI,L (-7),1,39:00,3,11,.273,1,4,.250,2,10,12,1,0,1,3,7,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
9,9,1974-11-05,23-295,KCO,,NOJ,W (+18),1,,7,14,.500,6,8,.750,,,19,0,,,5,20,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
10,10,1974-11-06,23-296,KCO,@,DET,L (-14),1,,6,13,.462,3,6,.500,,,4,3,,,3,15,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
11,11,1974-11-10,23-300,KCO,,BOS,L (-3),,37:00,6,18,.333,1,2,.500,,,9,3,,,4,13,1975,behagro01,https://www.basketball-reference.com/players/b/behagro01/gamelog/1975
