Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-24,23-128,SEA,,NYN,W (+11),1,38:00,6,14,.429,3,3,1.000,,,14,2,,,6,15,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
2,2,1976-10-26,23-130,SEA,@,IND,L (-30),1,17:00,4,8,.500,0,0,,,,3,0,0,2,5,8,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
3,3,1976-10-27,23-131,SEA,@,DET,L (-14),1,20:00,3,9,.333,4,4,1.000,,,4,0,,,1,10,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
4,4,1976-10-29,23-133,SEA,,DET,W (+3),1,19:00,3,7,.429,0,0,,,,6,1,,,2,6,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
5,5,1976-10-31,23-135,SEA,,ATL,W (+14),1,24:00,9,15,.600,3,4,.750,,,6,3,,,4,21,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
6,6,1976-11-02,23-137,SEA,@,MIL,L (-12),1,28:00,7,11,.636,3,3,1.000,,,5,0,2,1,3,17,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
7,7,1976-11-03,23-138,SEA,@,KCK,L (-20),1,15:00,2,7,.286,0,0,,,,4,0,0,0,6,4,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
8,8,1976-11-05,23-140,SEA,,PHO,W (+4),1,21:00,4,11,.364,1,2,.500,2,3,5,2,0,1,1,9,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
9,9,1976-11-07,23-142,SEA,,PHI,W (+7),1,29:00,6,8,.750,0,0,,,,4,1,,,6,12,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
10,10,1976-11-09,23-144,SEA,@,SAS,L (-24),1,37:00,10,23,.435,1,1,1.000,,,10,0,1,3,4,21,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
11,11,1976-11-10,23-145,SEA,@,HOU,L (-2),1,42:00,8,19,.421,0,0,,,,9,4,,0,3,16,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
12,12,1976-11-12,23-147,SEA,,KCK,W (+5),1,22:00,3,10,.300,0,0,,,,4,1,0,0,2,6,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
13,13,1976-11-14,23-149,SEA,,IND,W (+3),1,41:00,9,15,.600,3,5,.600,,,11,1,0,1,5,21,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
14,14,1976-11-16,23-151,SEA,@,GSW,L (-8),1,25:00,6,13,.462,2,2,1.000,4,0,4,2,0,0,2,14,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
15,15,1976-11-17,23-152,SEA,,CLE,W (+14),1,34:00,8,17,.471,5,8,.625,2,8,10,1,1,0,0,21,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
16,16,1976-11-19,23-154,SEA,,BUF,W (+29),1,23:00,2,7,.286,2,2,1.000,,,5,2,,,1,6,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
17,17,1976-11-21,23-156,SEA,,MIL,W (+9),1,26:00,5,14,.357,1,2,.500,,,8,0,1,2,5,11,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
18,18,1976-11-26,23-161,SEA,,CHI,W (+4),1,25:00,6,15,.400,2,2,1.000,4,3,7,1,1,0,2,14,1977,sealsbr01,https://www.basketball-reference.com/players/s/sealsbr01/gamelog/1977
