Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1992-11-06,28-132,MIN,@,BOS,L (-21),1,42:00,9,18,.500,1,5,.200,5,9,.556,2,3,5,7,0,0,4,3,24,15.4,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
2,2,1992-11-07,28-133,MIN,,GSW,L (-2),1,46:00,11,23,.478,1,7,.143,0,1,.000,2,7,9,2,1,0,7,5,23,7.8,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
3,3,1992-11-10,28-136,MIN,,DAL,W (+14),1,39:00,9,16,.563,5,8,.625,1,2,.500,2,7,9,6,1,1,3,3,24,21.2,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
4,4,1992-11-12,28-138,MIN,@,NJN,W (+4),1,42:00,8,19,.421,1,4,.250,0,1,.000,3,9,12,1,2,0,3,1,17,10.6,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
5,5,1992-11-14,28-140,MIN,,PHO,L (-7),1,47:00,3,16,.188,2,9,.222,0,0,,4,8,12,6,3,1,2,6,8,6.7,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
6,6,1992-11-17,28-143,MIN,,CHI,L (-21),1,37:00,11,19,.579,2,5,.400,2,3,.667,4,8,12,6,0,1,5,0,26,21.8,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
7,7,1992-11-20,28-146,MIN,,WSB,L (-8),1,45:00,11,21,.524,0,5,.000,1,2,.500,1,4,5,7,2,0,1,3,23,18.9,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
8,8,1992-11-21,28-147,MIN,@,DEN,L (-13),1,42:00,7,16,.438,0,0,,5,7,.714,4,4,8,8,0,0,2,4,19,15.8,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
9,9,1992-11-25,28-151,MIN,,NYK,L (-21),1,39:00,6,13,.462,1,4,.250,1,2,.500,1,9,10,2,0,1,2,2,14,9.6,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
10,10,1992-11-27,28-153,MIN,@,WSB,W (+19),1,39:00,12,23,.522,2,4,.500,0,0,,1,1,2,6,1,0,2,2,26,18.1,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
11,11,1992-11-28,28-154,MIN,,DET,W (+2),1,44:00,7,22,.318,2,6,.333,0,2,.000,1,8,9,3,0,1,3,1,16,5.1,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
12,12,1992-12-03,28-159,MIN,@,UTA,L (-19),1,39:00,7,15,.467,2,5,.400,0,0,,3,6,9,8,4,2,5,3,16,17.0,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
13,13,1992-12-05,28-161,MIN,@,SEA,L (-37),1,36:00,2,13,.154,0,4,.000,0,0,,2,6,8,2,1,0,1,3,4,-0.9,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
14,14,1992-12-06,28-162,MIN,@,LAL,L (-22),1,39:00,10,19,.526,0,6,.000,0,0,,2,7,9,4,2,0,7,3,20,10.8,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
15,15,1992-12-08,28-164,MIN,@,HOU,L (-8),1,45:00,9,22,.409,2,6,.333,2,2,1.000,3,4,7,6,0,0,4,4,22,12.1,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
16,16,1992-12-10,28-166,MIN,@,DAL,W (+23),1,38:00,10,20,.500,4,6,.667,2,2,1.000,1,6,7,3,1,0,2,2,26,18.8,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
17,17,1992-12-12,28-168,MIN,,HOU,L (-17),1,44:00,11,25,.440,1,5,.200,5,5,1.000,4,3,7,4,1,1,2,3,28,19.9,1993,persoch01,https://www.basketball-reference.com/players/p/persoch01/gamelog/1993
