Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-12-15,30-279,POR,@,DEN,W (+3),0,20:00,0,3,.000,2,2,1.000,0,1,1,3,1,2,2,0,2,2.7,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
2,2,1978-12-17,30-281,POR,,DEN,W (+13),0,26:00,4,8,.500,4,5,.800,2,1,3,3,3,0,1,2,12,12.6,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
3,3,1978-12-23,30-287,POR,,WSB,W (+5),0,29:00,4,7,.571,2,2,1.000,1,5,6,4,1,1,0,1,10,13.0,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
4,4,1978-12-25,30-289,POR,,GSW,W (+13),0,24:00,2,4,.500,0,0,,1,1,2,2,2,0,2,0,4,4.4,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
5,5,1978-12-28,30-292,POR,@,PHO,L (-2),0,14:00,5,10,.500,0,0,,1,1,2,1,0,0,3,3,10,2.5,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
6,6,1978-12-29,30-293,POR,@,LAL,L (-23),0,25:00,5,9,.556,1,2,.500,2,1,3,5,0,0,0,0,11,11.5,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
7,7,1979-01-02,30-297,POR,,SEA,L (-1),1,20:00,3,7,.429,0,0,,2,3,5,2,0,0,0,1,6,5.6,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
8,8,1979-01-05,30-300,POR,,DET,W (+2),1,17:00,1,2,.500,1,2,.500,1,3,4,4,1,0,0,1,3,6.6,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
9,9,1979-01-09,30-304,POR,,IND,L (-8),1,7:00,0,1,.000,0,0,,0,1,1,2,0,0,1,0,0,0.0,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
10,10,1979-01-11,30-306,POR,@,DET,L (-3),0,2:00,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
11,11,1979-01-12,30-307,POR,@,BOS,L (-3),0,15:00,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,1,2,0.9,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
12,12,1979-01-14,30-309,POR,@,PHI,L (-6),0,17:00,5,9,.556,0,0,,2,2,4,3,1,0,2,3,10,7.6,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
13,13,1979-01-17,30-312,POR,@,ATL,L (-1),0,11:00,1,2,.500,0,0,,1,1,2,0,1,0,0,1,2,2.6,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
14,14,1979-01-19,30-314,POR,@,NOJ,L (-6),0,6:00,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
15,15,1979-01-20,30-315,POR,@,SAS,W (+5),0,2:00,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,1.3,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
16,16,1979-01-24,30-319,POR,@,SDC,L (-1),0,6:00,0,0,,0,0,,0,2,2,2,0,0,0,0,0,2.0,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
17,17,1979-01-25,30-320,POR,,GSW,W (+5),0,3:00,0,2,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
18,18,1979-01-28,30-323,POR,,PHI,W (+22),0,1:00,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
19,19,1979-01-31,30-326,POR,@,SEA,L (-3),0,6:00,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,2,4,2.2,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
20,20,1979-02-02,30-328,POR,,NJN,W (+17),0,8:00,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0,-1.4,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
21,21,1979-02-06,30-332,POR,,PHO,W (+17),0,9:00,0,3,.000,2,2,1.000,0,0,0,0,0,0,0,1,2,-0.5,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
22,22,1979-02-09,30-335,POR,,SAS,W (+19),0,3:00,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,2,1.4,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
23,23,1979-02-13,30-339,POR,,NOJ,W (+19),0,7:00,1,2,.500,0,0,,0,0,0,0,0,0,1,1,2,-0.4,1979,mcmilji01,https://www.basketball-reference.com/players/m/mcmilji01/gamelog/1979
