Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-14,21-264,SAS,,MIL,W (+42),0,16:00,3,12,.250,1,2,.500,,,11,5,3,0,,3,7,,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
2,2,1978-10-20,21-270,SAS,@,SEA,L (-16),0,20:00,4,8,.500,5,6,.833,1,3,4,1,1,0,3,1,13,8.5,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
3,3,1978-10-22,21-272,SAS,@,LAL,L (-13),0,17:00,7,10,.700,2,4,.500,0,2,2,1,1,0,2,6,16,8.9,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
4,4,1978-10-24,21-274,SAS,,BOS,W (+23),0,13:00,1,5,.200,2,3,.667,0,5,5,3,0,0,3,5,4,-0.9,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
5,5,1978-10-28,21-278,SAS,,DET,W (+24),0,5:00,0,0,,3,4,.750,0,0,0,1,0,0,0,0,3,3.3,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
6,6,1978-10-31,21-281,SAS,,GSW,L (-1),0,6:00,0,3,.000,3,4,.750,0,0,0,1,0,0,0,2,3,0.4,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
7,7,1978-11-03,21-284,SAS,@,BOS,W (+7),0,8:00,2,3,.667,0,0,,0,1,1,0,0,0,1,0,4,2.0,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
8,8,1978-11-04,21-285,SAS,@,WSB,L (-5),0,4:00,0,3,.000,0,0,,0,0,0,0,0,0,0,1,0,-2.5,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
9,9,1978-11-08,21-289,SAS,,SDC,W (+38),0,13:00,3,7,.429,2,3,.667,,,3,2,0,0,,1,8,,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
10,10,1978-11-11,21-292,SAS,,WSB,W (+19),0,3:00,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
11,11,1978-11-18,21-299,SAS,@,HOU,L (-6),0,9:00,3,4,.750,0,0,,0,0,0,3,1,0,0,1,6,7.1,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
12,12,1978-11-23,21-304,SAS,@,MIL,W (+2),0,12:00,1,3,.333,0,0,,0,0,0,1,1,0,2,3,2,-1.2,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
13,13,1978-11-25,21-306,SAS,,NJN,W (+41),0,17:00,2,7,.286,2,2,1.000,,,6,4,3,0,3,1,6,,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
14,14,1978-11-29,21-310,SAS,,PHI,L (-6),0,5:00,0,3,.000,0,0,,,,0,1,1,0,1,1,0,,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
15,15,1978-12-06,21-317,SAS,,LAL,W (+1),0,34:00,8,18,.444,0,0,,2,4,6,4,1,0,1,2,16,11.2,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
16,16,1978-12-08,21-319,SAS,@,GSW,W (+18),0,15:00,1,5,.200,4,4,1.000,0,3,3,1,1,2,2,4,6,3.3,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
17,17,1978-12-10,21-321,SAS,@,SEA,L (-13),0,10:00,2,5,.400,2,2,1.000,0,3,3,2,0,0,,3,6,,1979,sandefr01,https://www.basketball-reference.com/players/s/sandefr01/gamelog/1979
