Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1950-10-31,30-082,ROC,,WSC,W (+8),,,1,7,.143,4,5,.800,,,1,6,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
2,2,1950-11-04,30-086,ROC,,FTW,W (+24),,,4,,,1,2,.500,,,,9,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
3,3,1950-11-11,30-093,ROC,,TRI,W (+9),,,1,,,4,8,.500,,,1,6,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
4,4,1950-11-12,30-094,ROC,@,TRI,L (-3),,,2,6,.333,3,3,1.000,,,3,7,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
5,5,1950-11-15,30-097,ROC,@,FTW,L (-4),,,2,,,1,2,.500,,,4,5,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
6,6,1950-11-18,30-100,ROC,,MNL,L (-9),,,3,,,1,1,1.000,,,1,7,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
7,7,1950-11-19,30-101,ROC,@,MNL,L (-13),,,3,9,.333,1,1,1.000,,,5,7,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
8,8,1950-11-21,30-103,ROC,@,INO,L (-12),,,4,,,2,2,1.000,,,,10,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
9,9,1950-11-23,30-105,ROC,@,PHW,L (-18),,,3,11,.273,2,5,.400,3,1,1,8,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
10,10,1950-11-25,30-107,ROC,,BOS,W (+8),,,3,,,4,5,.800,,,0,10,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
11,11,1950-11-28,30-110,ROC,,WSC,W (+16),,,3,,,1,4,.250,,,,7,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
12,12,1950-11-29,30-111,ROC,@,WSC,W (+1),,,4,,,2,2,1.000,,,,10,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
13,13,1950-11-30,30-112,ROC,@,NYK,L (-5),,,6,18,.333,1,2,.500,,3,1,13,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
14,14,1950-12-02,30-114,ROC,,INO,W (+22),,,2,,,1,1,1.000,,,,5,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
15,15,1950-12-03,30-115,ROC,@,FTW,L (-1),,,0,,,4,5,.800,,,,4,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
16,16,1950-12-06,30-118,ROC,@,BLB,W (+4),,,5,,,5,5,1.000,,,,15,1951,holzmre01,https://www.basketball-reference.com/players/h/holzmre01/gamelog/1951
