Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1969-10-18,34-047,MIL,,DET,W (+9),,20:00,5,7,.714,0,0,,3,6,2,10,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
2,2,1969-10-19,34-048,MIL,,SEA,W (+24),,21:00,2,8,.250,0,0,,1,10,2,4,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
3,3,1969-10-22,34-051,MIL,@,SDR,W (+13),,7:00,0,2,.000,0,0,,0,0,0,0,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
4,4,1969-10-24,34-053,MIL,@,LAL,L (-11),,7:00,1,3,.333,0,0,,0,,1,2,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
5,5,1969-10-25,34-054,MIL,@,SFW,L (-14),,20:00,9,17,.529,2,3,.667,2,3,2,20,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
6,6,1969-10-26,34-055,MIL,@,PHO,W (+20),,24:00,1,4,.250,2,2,1.000,2,15,2,4,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
7,7,1969-10-28,34-057,MIL,,BOS,L (-13),,18:00,2,5,.400,1,2,.500,0,5,2,5,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
8,8,1969-10-30,34-059,MIL,@,DET,W (+21),,32:00,1,3,.333,3,6,.500,5,10,2,5,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
9,9,1969-10-31,34-060,MIL,@,PHI,W (+4),,3:00,0,0,,0,0,,0,0,0,0,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
10,10,1969-11-01,34-061,MIL,@,NYK,L (-4),,15:00,3,7,.429,3,4,.750,2,3,4,9,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
11,11,1969-11-03,34-063,MIL,,NYK,L (-16),,36:00,4,10,.400,2,3,.667,5,16,4,10,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
12,12,1969-11-08,34-068,MIL,,DET,W (+4),,,2,,,4,4,1.000,,,,8,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
13,13,1969-11-09,34-069,MIL,,BAL,L (-11),,24:00,5,7,.714,0,0,,0,5,1,10,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
14,14,1969-11-11,34-071,MIL,@,BOS,W (+11),,12:00,0,1,.000,2,2,1.000,0,2,2,2,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
15,15,1969-11-14,34-074,MIL,,CHI,W (+22),,17:00,1,4,.250,0,0,,2,6,0,2,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
16,16,1969-11-15,34-075,MIL,@,BAL,L (-9),,5:00,0,2,.000,0,0,,0,0,1,0,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
17,17,1969-11-16,34-076,MIL,,SFW,W (+6),,15:00,0,1,.000,3,3,1.000,2,6,2,3,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
18,18,1969-11-18,34-078,MIL,@,SFW,L (-17),,9:00,0,4,.000,0,0,,0,1,1,0,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
19,19,1969-11-21,34-081,MIL,@,SEA,W (+2),,6:00,0,2,.000,1,1,1.000,0,0,1,1,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
20,20,1969-11-22,34-082,MIL,@,CHI,L (-19),,16:00,2,8,.250,3,3,1.000,1,4,2,7,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
21,21,1969-11-24,34-084,MIL,,CIN,L (-25),,,3,9,.333,2,2,1.000,7,,1,8,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
22,22,1969-11-25,34-085,MIL,,ATL,W (+15),,18:00,1,3,.333,3,4,.750,3,5,2,5,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
23,23,1969-11-26,34-086,MIL,,LAL,W (+19),,28:00,2,4,.500,3,4,.750,2,8,2,7,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
24,24,1969-11-29,34-089,MIL,,PHI,L (-18),,20:00,3,5,.600,2,3,.667,1,4,2,8,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
25,25,1969-11-30,34-090,MIL,,SDR,W (+12),,18:00,2,8,.250,3,3,1.000,2,4,1,7,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
26,26,1969-12-02,34-092,MIL,@,PHI,W (+8),,8:00,0,0,,3,4,.750,1,2,1,3,1970,rodgegu01,https://www.basketball-reference.com/players/r/rodgegu01/gamelog/1970
