Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-15,22-248,KCK,@,SEA,L (-10),1,24:00,4,10,.400,2,2,1.000,0,2,2,4,,,,5,10,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
2,2,1978-10-17,22-250,KCK,@,POR,L (-3),1,40:00,4,8,.500,3,3,1.000,0,2,2,10,1,0,4,5,11,9.6,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
3,3,1978-10-19,22-252,KCK,,HOU,W (+5),1,32:00,3,10,.300,2,5,.400,,,2,9,2,0,,4,8,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
4,4,1978-10-21,22-254,KCK,,MIL,L (-4),1,35:00,3,9,.333,6,8,.750,,,3,6,6,0,,3,12,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
5,5,1978-10-24,22-257,KCK,@,CHI,W (+6),1,30:00,5,10,.500,5,5,1.000,1,0,1,8,3,0,3,2,15,15.5,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
6,6,1978-10-25,22-258,KCK,,NOJ,W (+5),1,32:00,3,10,.300,5,7,.714,,,2,12,3,,,0,11,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
7,7,1978-10-27,22-260,KCK,@,DET,L (-5),1,34:00,2,7,.286,3,4,.750,,,5,8,1,,,3,7,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
8,8,1978-10-28,22-261,KCK,,PHO,W (+10),1,39:00,4,10,.400,10,10,1.000,2,2,4,10,5,0,7,1,18,19.2,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
9,9,1978-10-31,22-264,KCK,@,MIL,L (-2),1,40:00,6,12,.500,5,5,1.000,,,4,9,2,2,,3,17,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
10,10,1978-11-01,22-265,KCK,,CLE,W (+15),1,42:00,7,15,.467,5,6,.833,1,1,2,12,2,0,5,2,19,16.5,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
11,11,1978-11-03,22-267,KCK,@,IND,L (-7),1,35:00,6,10,.600,6,9,.667,,,1,8,2,0,,4,18,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
12,12,1978-11-04,22-268,KCK,,DEN,W (+2),1,42:00,9,17,.529,1,1,1.000,0,4,4,13,1,0,5,2,19,16.2,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
13,13,1978-11-08,22-272,KCK,@,GSW,W (+8),1,45:00,10,17,.588,1,5,.200,0,1,1,11,6,0,4,0,21,21.5,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
14,14,1978-11-10,22-274,KCK,@,LAL,L (-9),1,42:00,9,16,.563,8,12,.667,1,0,1,15,0,0,2,4,26,24.4,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
15,15,1978-11-11,22-275,KCK,@,DEN,W (+4),1,43:00,4,9,.444,2,2,1.000,1,2,3,11,1,0,5,3,10,9.1,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
16,16,1978-11-15,22-279,KCK,,ATL,W (+9),1,33:00,5,8,.625,3,5,.600,,,3,8,1,0,,4,13,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
17,17,1978-11-18,22-282,KCK,,NJN,W (+14),1,38:00,5,9,.556,6,8,.750,,,5,12,0,,,2,16,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
18,18,1978-11-22,22-286,KCK,,POR,W (+19),1,39:00,7,10,.700,7,9,.778,0,0,0,5,5,0,4,2,21,19.7,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
19,19,1978-11-25,22-289,KCK,,SDC,L (-1),1,36:00,5,12,.417,0,0,,,,2,8,4,0,1,2,10,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
20,20,1978-11-30,22-294,KCK,,BOS,W (+14),1,30:00,7,15,.467,2,3,.667,0,1,1,8,1,0,3,2,16,11.0,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
21,21,1978-12-02,22-296,KCK,@,WSB,W (+1),1,41:00,6,16,.375,1,1,1.000,,,3,11,2,,,1,13,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
22,22,1978-12-05,22-299,KCK,@,NYK,W (+13),1,36:00,1,6,.167,1,2,.500,,,1,9,2,,,6,3,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
23,23,1978-12-06,22-300,KCK,,PHI,L (-8),1,34:00,4,10,.400,3,5,.600,,,3,2,3,,,2,11,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
24,24,1978-12-09,22-303,KCK,,DET,W (+24),1,35:00,5,12,.417,10,12,.833,,,1,11,2,0,,4,20,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
25,25,1978-12-13,22-307,KCK,@,PHI,L (-20),1,31:00,8,13,.615,9,11,.818,,,3,5,0,0,,1,25,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
26,26,1978-12-15,22-309,KCK,@,BOS,W (+4),1,28:00,7,10,.700,5,6,.833,0,3,3,5,2,0,3,5,19,15.8,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
27,27,1978-12-22,22-316,KCK,@,PHO,L (-20),0,19:00,1,7,.143,2,2,1.000,0,0,0,7,1,0,3,3,4,1.2,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
28,28,1978-12-23,22-317,KCK,@,MIL,W (+5),0,40:00,8,16,.500,1,2,.500,,,2,4,3,0,,3,17,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
29,29,1978-12-26,22-320,KCK,,HOU,L (-7),1,35:00,6,15,.400,12,17,.706,,,3,7,1,0,,4,24,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
30,30,1978-12-27,22-321,KCK,,BOS,L (-9),1,24:00,1,8,.125,0,0,,0,0,0,5,3,0,3,4,2,-1.3,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
31,31,1978-12-29,22-323,KCK,@,NJN,W (+11),1,28:00,5,11,.455,4,4,1.000,,,3,7,2,1,,5,14,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
32,32,1978-12-30,22-324,KCK,@,NYK,L (-4),1,33:00,7,13,.538,2,2,1.000,,,1,7,1,1,,2,16,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
33,33,1979-01-02,22-327,KCK,,DEN,L (-2),1,41:00,5,15,.333,1,2,.500,1,1,2,10,3,0,3,2,11,9.3,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
34,34,1979-01-03,22-328,KCK,@,DEN,W (+7),1,34:00,10,17,.588,6,9,.667,1,0,1,5,4,0,5,2,26,19.3,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
35,35,1979-01-04,22-329,KCK,,SDC,W (+9),1,35:00,2,12,.167,5,7,.714,0,0,0,8,0,0,5,2,9,0.4,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
36,36,1979-01-06,22-331,KCK,,IND,W (+21),1,23:00,3,4,.750,4,4,1.000,,,1,8,0,0,,5,10,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
37,37,1979-01-09,22-334,KCK,@,HOU,L (-16),1,34:00,5,12,.417,3,6,.500,,,3,5,3,0,,4,13,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
38,38,1979-01-11,22-336,KCK,,GSW,W (+5),1,31:00,4,6,.667,3,4,.750,0,2,2,5,0,0,4,4,11,6.5,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
39,39,1979-01-14,22-339,KCK,,NYK,W (+20),1,35:00,7,12,.583,8,8,1.000,,,3,10,2,0,,5,22,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
40,40,1979-01-16,22-341,KCK,@,CLE,W (+7),1,28:00,5,14,.357,2,2,1.000,1,2,3,4,4,0,3,2,12,8.5,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
41,41,1979-01-17,22-342,KCK,@,BOS,W (+21),1,40:00,7,13,.538,0,0,,0,4,4,7,3,0,2,1,14,14.4,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
42,42,1979-01-19,22-344,KCK,,SAS,W (+2),1,33:00,2,9,.222,6,7,.857,,,3,6,5,0,6,2,10,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
43,43,1979-01-20,22-345,KCK,@,DET,L (-12),1,38:00,8,21,.381,9,10,.900,,,5,6,3,0,,3,25,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
44,44,1979-01-23,22-348,KCK,@,NOJ,L (-2),1,36:00,6,16,.375,2,2,1.000,,,3,13,2,0,,4,14,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
45,45,1979-01-24,22-349,KCK,@,SAS,L (-29),1,31:00,7,14,.500,4,5,.800,0,0,0,9,2,1,3,3,18,15.4,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
46,46,1979-01-26,22-351,KCK,,WSB,W (+14),1,38:00,14,18,.778,5,6,.833,,,3,13,2,0,,3,33,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
47,47,1979-01-28,22-353,KCK,,CLE,W (+28),0,13:00,2,5,.400,4,4,1.000,0,0,0,4,2,0,3,2,8,6.3,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
48,48,1979-01-31,22-356,KCK,@,ATL,L (-12),1,37:00,11,19,.579,4,4,1.000,0,0,0,6,5,0,,4,26,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
49,49,1979-02-02,22-358,KCK,,DET,W (+16),1,28:00,3,9,.333,1,2,.500,,,3,14,3,0,,4,7,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
50,50,1979-02-07,22-363,KCK,,ATL,W (+16),1,36:00,5,10,.500,6,7,.857,,,4,16,3,0,,3,16,,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
51,51,1979-02-09,23-000,KCK,@,CHI,W (+10),1,29:00,6,13,.462,4,5,.800,0,2,2,7,3,0,3,0,16,14.4,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
52,52,1979-02-11,23-002,KCK,,LAL,W (+1),1,34:00,4,15,.267,2,2,1.000,0,2,2,15,1,0,4,2,10,8.4,1979,fordph01,https://www.basketball-reference.com/players/f/fordph01/gamelog/1979
