Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1968-11-04,24-317,PHO,,SFW,L (-11),,6:00,2,5,.400,0,0,,2,0,0,4,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
2,2,1968-11-10,24-323,PHO,,DET,W (+2),,15:00,2,3,.667,0,0,,7,0,3,4,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
3,3,1968-11-14,24-327,PHO,,DET,L (-2),,15:00,3,7,.429,2,3,.667,4,1,1,8,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
4,4,1968-11-15,24-328,PHO,@,SEA,L (-4),,6:00,0,1,.000,1,3,.333,0,1,2,1,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
5,5,1968-11-17,24-330,PHO,,BOS,L (-32),,28:00,5,9,.556,3,7,.429,16,3,3,13,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
6,6,1968-11-19,24-332,PHO,,PHI,L (-16),,9:00,0,1,.000,1,1,1.000,2,0,1,1,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
7,7,1968-11-22,24-335,PHO,@,BOS,L (-27),,27:00,2,5,.400,10,13,.769,7,1,4,14,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
8,8,1968-11-23,24-336,PHO,@,MIL,L (-3),,27:00,3,8,.375,2,2,1.000,11,3,5,8,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
9,9,1968-11-26,24-339,PHO,,PHI,L (-7),,5:00,1,4,.250,0,0,,2,0,4,2,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
10,10,1968-11-27,24-340,PHO,@,DET,L (-14),,6:00,1,4,.250,1,1,1.000,1,0,0,3,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
11,11,1968-11-29,24-342,PHO,@,BAL,L (-18),,11:00,2,5,.400,0,0,,6,0,1,4,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
12,12,1968-12-02,24-345,PHO,,SEA,L (-10),,23:00,4,7,.571,2,4,.500,7,2,4,10,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
13,13,1968-12-03,24-346,PHO,@,LAL,L (-14),,15:00,3,5,.600,2,2,1.000,0,0,6,8,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
14,14,1968-12-04,24-347,PHO,,SFW,W (+29),,12:00,4,10,.400,2,4,.500,5,2,1,10,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
15,15,1968-12-06,24-349,PHO,@,SDR,L (-11),,35:00,8,15,.533,3,5,.600,12,0,3,19,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
16,16,1968-12-08,24-351,PHO,,ATL,L (-22),,23:00,1,5,.200,1,4,.250,3,2,4,3,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
17,17,1968-12-10,24-353,PHO,@,NYK,L (-5),,5:00,1,2,.500,0,0,,1,0,2,2,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
18,18,1968-12-11,24-354,PHO,@,PHI,L (-20),,18:00,4,6,.667,0,0,,3,0,4,8,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
19,19,1968-12-13,24-356,PHO,,CIN,L (-7),,20:00,6,7,.857,0,0,,5,0,2,12,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
20,20,1968-12-14,24-357,PHO,@,DET,W (+5),,8:00,1,3,.333,2,2,1.000,4,0,2,4,1969,lattida01,https://www.basketball-reference.com/players/l/lattida01/gamelog/1969
