Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-22,21-006,ATL,,PHI,W (+33),,6:00,1,2,.500,0,0,,,,5,1,,,1,2,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
2,2,1974-10-24,21-008,ATL,,CLE,L (-19),0,12:00,1,5,.200,1,1,1.000,1,3,4,0,1,1,2,3,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
3,3,1974-10-25,21-009,ATL,@,BOS,L (-7),0,5:00,0,1,.000,0,0,,,,,1,,,,0,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
4,4,1974-11-02,21-017,ATL,,BOS,L (-1),,38:00,9,13,.692,2,5,.400,,,17,3,,,3,20,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
5,5,1974-11-07,21-022,ATL,,PHO,W (+1),1,37:00,9,14,.643,1,2,.500,5,4,9,1,2,1,1,19,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
6,6,1974-11-09,21-024,ATL,,POR,L (-4),1,27:00,4,7,.571,1,1,1.000,1,1,2,4,1,1,6,9,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
7,7,1974-11-10,21-025,ATL,@,MIL,W (+5),1,40:00,7,11,.636,0,0,,,,11,3,1,2,2,14,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
8,8,1974-11-12,21-027,ATL,@,GSW,L (-17),1,40:00,9,13,.692,1,1,1.000,2,12,14,3,2,1,5,19,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
9,9,1974-11-14,21-029,ATL,@,POR,L (-12),1,31:00,7,10,.700,3,4,.750,3,8,11,1,1,2,4,17,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
10,10,1974-11-16,21-031,ATL,,NOJ,W (+26),1,29:00,5,9,.556,0,0,,,,8,,,,4,10,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
11,11,1974-11-19,21-034,ATL,,SEA,W (+9),1,12:00,0,0,,0,0,,,,2,1,,,5,0,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
12,12,1974-11-21,21-036,ATL,,NYK,L (-6),,26:00,3,11,.273,0,0,,,,9,1,,,2,6,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
13,13,1974-11-22,21-037,ATL,@,NOJ,L (-4),1,,2,9,.222,0,0,,,,11,2,,,1,4,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
14,14,1974-11-23,21-038,ATL,,KCO,L (-3),1,,5,13,.385,1,2,.500,,,15,0,,,4,11,1975,sojoumi01,https://www.basketball-reference.com/players/s/sojoumi01/gamelog/1975
