Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,30-100,ATL,,CAP,W (+14),,38:00,7,9,.778,2,2,1.000,,,24,3,,,4,16,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
2,2,1973-10-11,30-102,ATL,,LAL,W (+27),1,19:00,1,4,.250,1,1,1.000,,,3,3,,,5,3,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
3,3,1973-10-12,30-103,ATL,@,DET,L (-17),,,1,,,0,0,,,,,,,,,2,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
4,4,1973-10-13,30-104,ATL,,KCO,L (-15),,33:00,5,7,.714,0,2,.000,,,10,1,,,3,10,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
5,5,1973-10-20,30-111,ATL,@,PHO,L (-10),1,39:00,8,13,.615,0,0,,12,6,18,1,0,1,5,16,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
6,6,1973-10-21,30-112,ATL,@,LAL,W (+19),1,35:00,4,9,.444,4,6,.667,,,15,3,,,5,12,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
7,7,1973-10-24,30-115,ATL,@,SEA,W (+25),1,8:00,0,1,.000,0,0,,,,5,1,,0,1,0,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
8,8,1973-10-27,30-118,ATL,@,GSW,W (+9),1,39:00,5,13,.385,1,1,1.000,3,10,13,1,1,,3,11,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
9,9,1973-10-30,30-121,ATL,,PHO,W (+21),1,31:00,5,7,.714,4,6,.667,0,11,11,3,0,0,1,14,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
10,10,1973-11-02,30-124,ATL,@,HOU,W (+2),,,8,10,.800,3,3,1.000,,,7,,,,4,19,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
11,11,1973-11-03,30-125,ATL,,BOS,L (-13),,35:00,3,9,.333,0,0,,,,11,1,,,4,6,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
12,12,1973-11-04,30-126,ATL,@,CLE,W (+5),1,41:00,3,7,.429,3,3,1.000,2,13,15,2,2,,3,9,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
13,13,1973-11-08,30-130,ATL,,DET,L (-14),,33:00,3,8,.375,1,3,.333,,,10,2,,,5,7,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
14,14,1973-11-10,30-132,ATL,,PHI,W (+23),,,4,,,2,2,1.000,,,,,,,,10,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
15,15,1973-11-13,30-135,ATL,@,BUF,L (-7),1,35:00,3,6,.500,8,11,.727,,,10,2,,,5,14,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
16,16,1973-11-15,30-137,ATL,,POR,W (+9),1,40:00,7,9,.778,5,5,1.000,6,12,18,4,3,3,5,19,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
17,17,1973-11-17,30-139,ATL,,CAP,L (-6),,41:00,6,15,.400,5,8,.625,,,16,5,,,4,17,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
18,18,1973-11-22,30-144,ATL,,GSW,L (-2),1,38:00,5,7,.714,0,0,,3,6,9,2,1,,3,10,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
19,19,1973-11-23,30-145,ATL,@,CAP,L (-15),,28:00,3,6,.500,0,0,,,,4,3,,,4,6,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
20,20,1973-11-24,30-146,ATL,,MIL,L (-20),1,40:00,4,7,.571,1,4,.250,,,10,1,,,3,9,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
21,21,1973-11-27,30-149,ATL,@,KCO,W (+19),,,3,3,1.000,4,4,1.000,,,9,1,,,5,10,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
22,22,1973-11-28,30-150,ATL,,BUF,W (+24),1,44:00,7,12,.583,2,2,1.000,,,13,5,,,4,16,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
23,23,1973-12-01,30-153,ATL,,SEA,W (+10),,34:00,1,3,.333,2,4,.500,,,16,1,,,2,4,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
24,24,1973-12-05,30-157,ATL,@,KCO,L (-12),,,3,8,.375,0,0,,,,11,2,,,4,6,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
25,25,1973-12-07,30-159,ATL,@,BOS,L (-4),,39:00,3,10,.300,4,5,.800,,,7,2,,,2,10,1974,washiji01,https://www.basketball-reference.com/players/w/washiji01/gamelog/1974
