Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1992-01-04,28-056,ORL,@,DEN,L (-2),0,16:00,2,4,.500,0,0,,0,0,,0,2,2,0,0,0,1,2,4,0.8,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
2,2,1992-01-07,28-059,ORL,@,POR,L (-15),0,28:00,4,11,.364,0,1,.000,0,0,,0,2,2,3,0,0,4,4,8,-1.0,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
3,3,1992-01-08,28-060,ORL,@,SEA,W (+1),0,25:00,1,4,.250,0,0,,2,2,1.000,1,0,1,1,1,0,1,2,4,2.2,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
4,4,1992-01-10,28-062,ORL,@,PHO,L (-11),0,19:00,2,4,.500,0,0,,3,4,.750,0,0,0,0,0,1,1,1,7,3.9,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
5,5,1992-01-12,28-064,ORL,@,LAL,L (-13),1,34:00,7,13,.538,0,0,,2,2,1.000,1,2,3,2,3,0,2,6,16,11.0,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
6,6,1992-01-14,28-066,ORL,,NYK,L (-4),0,18:00,4,12,.333,0,0,,2,3,.667,3,2,5,3,1,1,2,1,10,6.9,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
7,7,1992-01-17,28-069,ORL,@,IND,W (+7),0,23:00,5,14,.357,0,2,.000,3,4,.750,1,0,1,2,2,2,1,3,13,8.1,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
8,8,1992-01-19,28-071,ORL,@,MIL,L (-10),0,15:00,2,5,.400,0,1,.000,0,0,,1,3,4,0,0,0,1,1,4,1.5,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
9,9,1992-01-21,28-073,ORL,,MIN,W (+13),0,13:00,1,4,.250,0,0,,0,0,,3,0,3,0,1,0,0,3,2,1.5,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
10,10,1992-01-22,28-074,ORL,@,BOS,L (-12),0,32:00,5,12,.417,1,1,1.000,4,4,1.000,1,4,5,3,1,0,2,2,15,10.8,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
11,11,1992-01-24,28-076,ORL,,DAL,W (+18),0,26:00,4,8,.500,1,1,1.000,5,5,1.000,2,3,5,1,1,2,0,2,14,14.6,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
12,12,1992-01-25,28-077,ORL,,CLE,W (+3),0,33:00,6,16,.375,0,1,.000,2,2,1.000,0,7,7,3,1,1,1,1,14,9.7,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
13,13,1992-01-28,28-080,ORL,,SEA,L (-5),0,30:00,5,14,.357,1,3,.333,0,0,,2,4,6,5,0,0,2,2,11,6.5,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
14,14,1992-01-30,28-082,ORL,@,CLE,L (-17),0,26:00,4,8,.500,0,2,.000,4,4,1.000,3,2,5,2,2,2,0,1,12,15.1,1992,bowiean01,https://www.basketball-reference.com/players/b/bowiean01/gamelog/1992
