Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,session,player,gamelog_url
1,1,1975-10-23,24-168,KCK,@,WSB,L (-12),0,13:00,3,6,0.5,,,,0,0,,0.0,0.0,0,0,,0,,4,6,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
2,2,1975-10-29,24-174,KCK,,SEA,L (-1),0,18:00,0,4,0.0,,,,0,0,,,,6,6,0.0,0,,3,0,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
3,3,1975-10-30,24-175,KCK,@,NYK,L (-4),0,5:00,0,0,,,,,0,0,,0.0,0.0,0,0,0.0,0,,1,0,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
4,4,1975-11-01,24-177,KCK,,PHO,W (+6),0,7:00,0,2,0.0,,,,0,0,,0.0,2.0,2,1,1.0,0,,2,0,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
5,5,1975-11-07,24-183,KCK,@,POR,L (-4),0,6:00,0,0,,,,,0,0,,0.0,0.0,0,0,1.0,0,,1,0,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
6,6,1975-11-09,24-185,KCK,@,LAL,L (-13),0,19:00,2,6,0.333,,,,0,0,,0.0,1.0,1,2,3.0,0,,1,4,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
7,7,1975-11-12,24-188,KCK,@,SEA,W (+15),0,11:00,0,1,0.0,,,,0,0,,,,2,4,2.0,0,,3,0,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
8,8,1975-11-15,24-191,KCK,@,GSW,L (-31),0,18:00,1,7,0.143,,,,2,2,1.0,1.0,1.0,2,3,4.0,0,,3,4,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
9,9,1975-11-26,24-202,KCK,@,DET,L (-16),0,4:00,1,1,1.0,,,,0,0,,,,1,0,,0,,0,2,1976,dantomi01,https://www.basketball-reference.com/players/d/dantomi01/gamelog/1976
