Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1947-11-12,30-251,WSC,,BLB,W (+8),,,4,,,1,1,1.000,,,,9,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
2,2,1947-11-13,30-252,WSC,@,NYK,L (-15),,,4,,,2,2,1.000,,,1,10,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
3,3,1947-11-15,30-254,WSC,@,BOS,L (-4),,,1,,,2,4,.500,,,4,4,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
4,4,1947-11-19,30-258,WSC,,PHW,W (+7),,,2,,,6,6,1.000,,,2,10,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
5,5,1947-11-20,30-259,WSC,@,CHS,L (-4),,,2,,,4,6,.667,,,3,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
6,6,1947-11-22,30-261,WSC,@,STB,L (-8),,,1,,,2,,,,,,4,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
7,7,1947-11-26,30-265,WSC,,STB,W (+19),,,2,,,2,3,.667,,,3,6,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
8,8,1947-11-28,30-267,WSC,@,BOS,L (-9),,,7,,,2,,,,,,16,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
9,9,1947-11-29,30-268,WSC,,PRO,L (-7),,,6,,,4,7,.571,,,3,16,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
10,10,1947-12-01,30-270,WSC,@,NYK,W (+8),,,2,,,1,,,,,,5,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
11,11,1947-12-03,30-272,WSC,@,CHS,L (-8),,,3,,,4,,,,,,10,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
12,12,1947-12-11,30-280,WSC,@,BLB,W (+2),,,2,,,5,6,.833,,,,9,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
13,13,1947-12-13,30-282,WSC,,PRO,W (+16),,,1,,,1,2,.500,,,,3,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
14,14,1947-12-17,30-286,WSC,,BLB,W (+2),,,0,,,0,0,,,,,0,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
15,15,1947-12-18,30-287,WSC,@,CHS,W (+6),,,2,,,1,,,,,6,5,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
16,16,1947-12-20,30-289,WSC,,STB,L (-3),,,1,,,0,2,.000,,,1,2,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
17,17,1947-12-25,30-294,WSC,@,STB,W (+17),,,1,,,0,,,,,3,2,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
18,18,1947-12-27,30-296,WSC,,PHW,W (+2),,,3,,,2,2,1.000,,,5,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
19,19,1948-01-02,30-302,WSC,@,PHW,L (-9),,,0,9,.000,5,5,1.000,,0,2,5,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
20,20,1948-01-03,30-303,WSC,,BOS,W (+35),,,3,,,2,2,1.000,,,3,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
21,21,1948-01-08,30-308,WSC,@,STB,L (-3),,,5,,,3,,,,,1,13,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
22,22,1948-01-10,30-310,WSC,,PHW,W (+7),,,4,21,.190,5,6,.833,,1,6,13,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
23,23,1948-01-11,30-311,WSC,@,BOS,L (-28),,,1,,,1,2,.500,,,,3,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
24,24,1948-01-14,30-314,WSC,,CHS,W (+8),,,3,,,0,0,,,,6,6,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
25,25,1948-01-17,30-317,WSC,,NYK,W (+16),,,1,,,1,1,1.000,,,3,3,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
26,26,1948-01-21,30-321,WSC,,STB,W (+7),,,2,,,4,4,1.000,,,4,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
27,27,1948-01-24,30-324,WSC,,PRO,W (+9),,,3,,,1,1,1.000,,,1,7,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
28,28,1948-01-30,30-330,WSC,@,BLB,L (-24),,,3,,,2,3,.667,,,,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
29,29,1948-01-31,30-331,WSC,,CHS,W (+6),,,1,,,3,3,1.000,,,2,5,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
30,30,1948-02-04,30-335,WSC,,BLB,W (+5),,,2,,,5,5,1.000,,,,9,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
31,31,1948-02-05,30-336,WSC,@,PHW,W (+12),,,3,13,.231,4,6,.667,,0,5,10,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
32,32,1948-02-07,30-338,WSC,@,PRO,W (+22),,,4,,,0,0,,,,0,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
33,33,1948-02-10,30-341,WSC,,PRO,W (+19),,,1,,,5,5,1.000,,,,7,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
34,34,1948-02-14,30-345,WSC,,BOS,W (+14),,,0,,,2,2,1.000,,,,2,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
35,35,1948-02-18,30-349,WSC,,NYK,L (-4),,,0,,,0,0,,,,0,0,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
36,36,1948-02-19,30-350,WSC,@,PHW,L (-8),,,3,14,.214,2,2,1.000,,1,2,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
37,37,1948-02-21,30-352,WSC,,BLB,W (+13),,,3,,,5,6,.833,,,,11,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
38,38,1948-02-25,30-356,WSC,,CHS,L (-7),,,2,,,4,5,.800,,,,8,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
39,39,1948-02-26,30-357,WSC,@,BLB,L (-27),,,0,,,1,1,1.000,,,,1,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
40,40,1948-02-28,30-359,WSC,@,STB,L (-21),,,4,,,6,8,.750,,,5,14,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
41,41,1948-02-29,30-360,WSC,@,CHS,L (-1),,,4,,,7,8,.875,,,6,15,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
42,42,1948-03-06,31-000,WSC,@,NYK,L (-5),,,3,,,1,,,,,,7,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
43,43,1948-03-10,31-004,WSC,,CHS,L (-17),,,4,,,3,3,1.000,,,,11,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
44,44,1948-03-13,31-007,WSC,,STB,W (+17),,,1,,,2,2,1.000,,,,4,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
45,45,1948-03-16,31-010,WSC,@,BOS,W (+14),,,4,,,1,2,.500,,,,9,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
46,46,1948-03-18,31-012,WSC,@,BLB,W (+7),,,2,,,1,2,.500,,,,5,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
47,47,1948-03-20,31-014,WSC,,NYK,W (+21),,,1,,,0,0,,,,,2,1948,torgoir01,https://www.basketball-reference.com/players/t/torgoir01/gamelog/1948
