Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,23-255,CLE,@,BOS,W (+14),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
2,2,1978-10-21,23-263,CLE,,CHI,W (+9),0,1:00,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
3,3,1978-10-24,23-266,CLE,,NOJ,W (+18),0,6:00,1,5,.200,0,0,,1,2,3,1,2,0,0,1,2,2.5,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
4,4,1978-10-29,23-271,CLE,,GSW,L (-5),0,9:00,1,2,.500,2,2,1.000,0,1,1,3,0,0,1,3,4,3.2,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
5,5,1978-10-31,23-273,CLE,,IND,L (-5),0,4:00,1,1,1.000,2,2,1.000,0,0,0,2,0,0,1,4,4,2.5,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
6,6,1978-11-01,23-274,CLE,@,KCK,L (-15),0,15:00,1,3,.333,1,1,1.000,2,2,4,1,1,0,1,2,3,3.2,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
7,7,1978-11-03,23-276,CLE,@,DEN,L (-17),0,5:00,0,2,.000,2,4,.500,0,0,0,0,0,0,0,3,2,-1.4,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
8,8,1978-11-04,23-277,CLE,@,SDC,W (+6),0,20:00,3,7,.429,0,0,,0,1,1,2,2,0,2,3,6,2.8,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
9,9,1978-11-05,23-278,CLE,@,LAL,L (-10),0,23:00,1,5,.200,0,0,,0,2,2,8,3,0,1,3,2,5.9,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
10,10,1978-11-08,23-281,CLE,@,PHO,L (-22),0,14:00,1,3,.333,4,4,1.000,0,0,0,0,0,0,1,1,6,2.9,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
11,11,1978-11-10,23-283,CLE,@,SEA,L (-14),1,25:00,3,5,.600,3,4,.750,0,1,1,5,2,0,1,5,9,9.1,1979,higgske01,https://www.basketball-reference.com/players/h/higgske01/gamelog/1979
