Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,25-298,SDC,@,PHO,L (-14),0,10:00,0,1,.000,0,0,,0,1,1,0,1,0,3,2,0,-3.2,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
2,2,1978-10-14,25-299,SDC,@,GSW,L (-28),0,3:00,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
3,3,1978-10-15,25-300,SDC,,DEN,L (-4),0,5:00,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
4,4,1978-10-20,25-305,SDC,@,CHI,W (+16),0,12:00,0,1,.000,0,0,,1,1,2,0,0,0,2,2,0,-2.5,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
5,5,1978-10-24,25-309,SDC,,LAL,W (+1),0,1:00,0,0,,0,0,,0,0,0,0,,0,0,1,0,,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
6,6,1978-10-28,25-313,CHI,@,ATL,L (-24),0,6:00,0,3,.000,0,0,,2,0,2,0,0,0,3,2,0,-4.5,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
7,7,1978-10-31,25-316,CHI,@,NOJ,L (-5),0,6:00,2,2,1.000,0,0,,1,0,1,0,0,0,0,0,4,4.1,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
8,8,1978-11-01,25-317,CHI,@,BOS,L (-6),0,7:00,0,0,,0,0,,0,0,0,1,0,0,0,3,0,-0.5,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
9,9,1978-11-03,25-319,CHI,,DET,L (-6),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
10,10,1978-11-04,25-320,CHI,,IND,W (+13),0,12:00,1,2,.500,1,1,1.000,1,2,3,1,0,0,2,0,3,2.0,1979,lloydsc01,https://www.basketball-reference.com/players/l/lloydsc01/gamelog/1979
