Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1992-11-06,24-164,MIA,@,ORL,L (-10),1,36:00,6,9,.667,1,1,1.000,10,14,.714,2,6,8,0,1,2,5,3,23,16.9,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
2,2,1992-11-07,24-165,MIA,,NJN,W (+12),1,29:00,3,9,.333,0,1,.000,9,16,.563,2,0,2,1,1,1,5,4,15,4.3,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
3,3,1992-11-10,24-168,MIA,,BOS,W (+4),1,26:00,3,8,.375,0,2,.000,8,8,1.000,1,3,4,1,0,0,1,5,14,8.9,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
4,4,1992-11-12,24-170,MIA,@,DET,L (-7),1,25:00,4,9,.444,0,1,.000,2,2,1.000,0,4,4,2,0,1,1,2,10,6.8,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
5,5,1992-11-14,24-172,MIA,@,CHH,W (+9),1,26:00,3,9,.333,1,1,1.000,4,5,.800,3,3,6,1,2,1,3,3,11,7.7,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
6,6,1992-11-17,24-175,MIA,,GSW,L (-6),1,27:00,3,9,.333,0,0,,7,9,.778,3,2,5,2,1,2,2,3,13,10.4,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
7,7,1992-11-20,24-178,MIA,@,PHI,L (-1),1,26:00,2,9,.222,0,0,,1,2,.500,1,2,3,0,0,0,5,5,5,-6.6,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
8,8,1992-11-21,24-179,MIA,,CHH,L (-12),1,12:00,0,4,.000,0,0,,2,4,.500,1,0,1,0,0,0,1,0,2,-1.9,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
9,9,1992-12-04,24-192,MIA,@,BOS,L (-10),0,14:00,2,3,.667,0,0,,0,0,,1,3,4,0,2,2,1,0,4,6.7,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
10,10,1992-12-05,24-193,MIA,,NJN,L (-7),0,9:00,0,2,.000,0,0,,2,4,.500,0,0,0,0,0,0,0,2,2,-1.0,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
11,11,1992-12-08,24-196,MIA,@,DAL,W (+14),0,29:00,4,7,.571,0,0,,10,15,.667,3,6,9,2,1,0,4,3,18,13.8,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
12,12,1992-12-10,24-198,MIA,@,SAS,L (-10),0,15:00,3,4,.750,1,2,.500,2,2,1.000,0,1,1,2,1,0,2,2,9,7.3,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
13,13,1992-12-12,24-200,MIA,,PHO,L (-4),0,28:00,5,9,.556,2,3,.667,6,10,.600,0,2,2,2,0,3,2,4,18,12.6,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
14,14,1992-12-15,24-203,MIA,,SAC,W (+8),0,6:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-0.7,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
15,15,1992-12-18,24-206,MIA,,ATL,L (-8),0,13:00,0,4,.000,0,1,.000,4,4,1.000,1,1,2,0,0,2,1,1,4,2.2,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
16,16,1992-12-21,24-209,MIA,@,CHI,L (-4),0,16:00,6,7,.857,0,0,,2,2,1.000,1,1,2,0,1,0,3,2,14,9.7,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
17,17,1992-12-23,24-211,MIA,,UTA,L (-6),0,7:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-2.9,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
18,18,1992-12-26,24-214,MIA,,ORL,W (+6),0,19:00,2,6,.333,0,1,.000,3,4,.750,1,4,5,0,0,0,3,2,7,1.3,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
19,19,1992-12-28,24-216,MIA,,LAL,W (+11),0,12:00,1,5,.200,0,0,,4,4,1.000,0,1,1,1,0,0,2,3,6,0.7,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
20,20,1992-12-30,24-218,MIA,,CHI,L (-5),0,12:00,1,4,.250,0,0,,0,0,,0,0,0,1,2,0,1,3,2,0.1,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
21,21,1993-01-02,24-221,MIA,@,WSB,L (-7),0,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,1993,burtowi01,https://www.basketball-reference.com/players/b/burtowi01/gamelog/1993
