Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,23-044,NYK,,HOU,L (-4),1,23:00,5,10,.500,1,2,.500,,,3,0,2,1,,4,11,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
2,2,1978-10-17,23-048,NYK,,SEA,L (-11),1,24:00,3,6,.500,2,6,.333,2,5,7,1,,,,4,8,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
3,3,1978-10-20,23-051,NYK,@,MIL,W (+10),1,27:00,4,5,.800,0,0,,,,6,4,0,0,1,4,8,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
4,4,1978-10-21,23-052,NYK,,NJN,W (+1),1,19:00,1,2,.500,1,4,.250,,,7,3,,,,,3,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
5,5,1978-10-24,23-055,NYK,,ATL,W (+4),1,21:00,4,5,.800,0,0,,,,8,2,,0,,5,8,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
6,6,1978-10-25,23-056,NYK,@,HOU,L (-5),1,27:00,2,7,.286,0,2,.000,,,5,1,4,0,,3,4,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
7,7,1978-10-26,23-057,NYK,@,NOJ,L (-12),1,35:00,3,8,.375,1,2,.500,,,8,3,,,,5,7,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
8,8,1978-10-28,23-059,NYK,,IND,W (+5),1,24:00,2,3,.667,0,0,,,,5,1,4,,,1,4,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
9,9,1978-10-31,23-062,NYK,@,PHO,L (-12),1,14:00,0,3,.000,0,0,,0,2,2,3,2,0,1,4,0,0.0,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
10,10,1978-11-02,23-064,NYK,@,SDC,W (+5),1,9:00,0,1,.000,0,0,,,,3,0,0,0,3,3,0,,1979,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1979
