Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-19,25-303,WSB,,NOJ,W (+18),,10:00,3,5,.600,0,0,,,,3,0,,,1,6,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
2,2,1974-10-22,25-306,WSB,@,KCO,W (+2),,3:00,0,0,,0,2,.000,,,2,0,,,0,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
3,3,1974-10-29,25-313,WSB,@,CHI,W (+16),0,6:00,1,3,.333,0,0,,0,1,1,0,0,0,1,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
4,4,1974-10-31,25-315,WSB,@,HOU,L (-3),0,6:00,1,4,.250,0,0,,,,2,0,,,2,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
5,5,1974-11-02,25-317,WSB,,PHO,W (+14),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
6,6,1974-11-06,25-321,WSB,,CLE,L (-8),0,8:00,0,2,.000,4,6,.667,3,0,3,0,0,1,0,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
7,7,1974-11-09,25-324,WSB,,CHI,W (+7),0,9:00,2,3,.667,0,0,,0,0,0,2,1,0,0,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
8,8,1974-11-20,25-335,WSB,,BUF,L (-11),0,3:00,0,1,.000,1,2,.500,,,1,0,,,2,1,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
9,9,1974-11-22,25-337,WSB,@,POR,W (+18),0,3:00,1,1,1.000,2,2,1.000,1,0,1,0,0,0,0,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
10,10,1974-11-24,25-339,WSB,@,LAL,W (+3),0,7:00,1,3,.333,0,0,,0,1,1,0,0,0,0,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
11,11,1974-11-26,25-341,WSB,@,ATL,L (-17),,15:00,2,5,.400,0,0,,0,0,0,0,,,3,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
12,12,1974-11-27,25-342,WSB,,ATL,W (+10),,12:00,3,5,.600,1,1,1.000,,,3,2,,,2,7,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
13,13,1974-11-29,25-344,WSB,@,BUF,W (+3),0,12:00,3,5,.600,1,1,1.000,0,0,0,1,,,3,7,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
14,14,1974-11-30,25-345,WSB,,SEA,W (+32),,13:00,1,7,.143,0,0,,0,0,0,1,,,1,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
15,15,1974-12-04,25-349,WSB,,POR,W (+27),0,10:00,2,5,.400,2,2,1.000,1,1,2,0,1,0,3,6,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
16,16,1974-12-07,25-352,WSB,,DET,W (+5),,7:00,1,3,.333,0,0,,0,0,0,1,,,2,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
17,17,1974-12-08,25-353,WSB,@,CLE,W (+13),0,9:00,4,7,.571,0,0,,1,0,1,0,0,0,1,8,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
18,18,1974-12-11,25-356,WSB,@,DET,L (-14),,15:00,3,5,.600,2,3,.667,0,0,0,1,,,1,8,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
19,19,1974-12-13,25-358,WSB,@,BOS,W (+19),,3:00,0,1,.000,4,4,1.000,0,0,0,0,,,1,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
20,20,1974-12-14,25-359,WSB,,GSW,W (+8),0,6:00,1,2,.500,0,0,,0,1,1,0,0,0,1,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
21,21,1974-12-17,25-362,WSB,@,ATL,L (-11),,10:00,0,3,.000,0,0,,,,1,0,,,0,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
22,22,1974-12-18,25-363,WSB,,NOJ,W (+23),0,12:00,0,8,.000,5,6,.833,,,5,0,,,1,5,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
23,23,1974-12-20,26-000,WSB,@,HOU,L (-25),0,12:00,2,4,.500,1,3,.333,,,1,0,,,2,5,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
24,24,1974-12-25,26-005,WSB,,ATL,W (+18),,6:00,2,3,.667,2,2,1.000,,,1,0,,,2,6,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
25,25,1975-01-01,26-012,WSB,@,SEA,L (-5),0,11:00,0,3,.000,0,0,,,,1,1,,,1,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
26,26,1975-01-04,26-015,WSB,@,GSW,L (-8),0,7:00,2,5,.400,0,0,,0,0,0,0,0,0,2,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
27,27,1975-01-05,26-016,WSB,@,LAL,L (-3),0,5:00,1,3,.333,0,0,,0,0,0,0,0,0,1,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
28,28,1975-01-08,26-019,WSB,@,PHO,W (+7),0,4:00,0,1,.000,0,0,,0,0,0,0,1,0,0,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
29,29,1975-01-16,26-027,WSB,@,ATL,L (-23),,14:00,2,7,.286,0,0,,,,2,0,,,1,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
30,30,1975-01-17,26-028,WSB,@,PHI,W (+11),,2:00,0,1,.000,0,0,,0,0,0,0,,,1,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
31,31,1975-01-18,26-029,WSB,,GSW,W (+24),0,6:00,1,2,.500,1,1,1.000,0,1,1,1,1,0,0,3,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
32,32,1975-01-26,26-037,WSB,,HOU,W (+28),,4:00,0,1,.000,0,0,,0,0,0,1,,,1,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
33,33,1975-02-02,26-044,WSB,@,CHI,L (-17),0,10:00,2,4,.500,1,2,.500,0,0,0,0,0,0,2,5,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
34,34,1975-02-04,26-046,WSB,@,PHO,L (-1),0,7:00,1,3,.333,0,0,,0,0,0,1,0,0,1,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
35,35,1975-02-06,26-048,WSB,@,GSW,W (+1),0,5:00,2,2,1.000,0,0,,1,0,1,0,0,0,3,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
36,36,1975-02-07,26-049,WSB,@,SEA,W (+23),0,11:00,0,3,.000,2,3,.667,,,1,0,,,1,2,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
37,37,1975-02-12,26-054,WSB,,MIL,W (+4),0,8:00,3,7,.429,1,2,.500,,,3,0,0,0,1,7,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
38,38,1975-02-15,26-057,WSB,@,NYK,W (+2),,2:00,0,2,.000,0,0,,0,0,0,0,,,0,0,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
39,39,1975-02-16,26-058,WSB,,NYK,W (+21),,2:00,2,3,.667,0,0,,,,1,0,,,0,4,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
40,40,1975-02-19,26-061,WSB,,PHO,W (+23),0,9:00,2,4,.500,2,2,1.000,0,2,2,0,0,0,2,6,1975,gibbsdi01,https://www.basketball-reference.com/players/g/gibbsdi01/gamelog/1975
