Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1986-10-31,29-280,UTA,@,DAL,L (-26),1,31:00,2,8,.250,0,0,,0,0,,3,5,8,1,0,1,3,5,4,-0.8,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
2,2,1986-11-01,29-281,UTA,,POR,W (+9),1,38:00,4,18,.222,0,0,,7,10,.700,8,12,20,2,3,12,1,4,15,22.2,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
3,3,1986-11-05,29-285,UTA,,CLE,W (+16),1,34:00,3,9,.333,0,0,,4,5,.800,0,10,10,2,1,5,1,4,10,10.8,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
4,4,1986-11-06,29-286,UTA,@,DEN,L (-14),1,20:00,2,7,.286,0,0,,2,4,.500,0,5,5,1,0,2,0,0,6,4.7,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
5,5,1986-11-11,29-291,UTA,,DAL,W (+1),1,42:00,5,12,.417,0,0,,1,2,.500,2,7,9,4,0,5,1,2,11,12.2,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
6,6,1986-11-13,29-293,UTA,,LAC,W (+17),1,25:00,5,7,.714,0,0,,3,6,.500,3,2,5,1,2,6,3,3,13,14.3,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
7,7,1986-11-15,29-295,UTA,,DEN,W (+8),1,21:00,1,5,.200,0,0,,2,3,.667,3,6,9,1,0,3,2,4,4,3.6,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
8,8,1986-11-16,29-296,UTA,@,POR,L (-21),1,29:00,2,4,.500,0,0,,2,2,1.000,1,3,4,0,0,5,4,3,6,3.9,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
9,9,1986-11-20,29-300,UTA,@,HOU,L (-14),1,43:00,5,11,.455,0,0,,5,6,.833,2,4,6,0,3,4,1,3,15,15.1,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
10,10,1986-11-22,29-302,UTA,,NJN,W (+18),1,29:00,4,9,.444,0,0,,0,0,,6,3,9,2,1,4,2,0,8,11.6,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
11,11,1986-11-25,29-305,UTA,@,GSW,L (-5),1,38:00,3,8,.375,0,0,,0,0,,0,6,6,0,1,3,0,6,6,4.1,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
12,12,1986-11-26,29-306,UTA,,SEA,W (+36),1,30:00,5,10,.500,0,0,,0,0,,3,4,7,1,0,7,0,3,10,12.7,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
13,13,1986-11-28,29-308,UTA,,ATL,L (-9),1,42:00,4,10,.400,0,0,,3,7,.429,4,5,9,0,0,4,3,5,11,6.1,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
14,14,1986-11-29,29-309,UTA,@,DAL,L (-11),1,39:00,3,11,.273,0,0,,0,0,,1,10,11,2,0,6,1,5,6,5.8,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
15,15,1986-12-03,29-313,UTA,,CHI,W (+5),1,43:00,3,7,.429,0,0,,3,4,.750,5,9,14,3,1,7,1,2,9,17.3,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
16,16,1986-12-05,29-315,UTA,,NYK,W (+27),1,19:00,1,3,.333,0,0,,0,0,,2,5,7,1,0,3,0,4,2,4.4,1987,eatonma01,https://www.basketball-reference.com/players/e/eatonma01/gamelog/1987
