Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-23,23-349,ATL,,NOJ,W (+18),0,7:00,1,6,.167,0,0,,0,0,0,0,,,1,2,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
2,2,1975-10-25,23-351,ATL,,DET,L (-6),0,6:00,0,2,.000,0,0,,,,1,0,,,1,0,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
3,3,1975-11-02,23-359,ATL,@,LAL,L (-3),0,5:00,0,3,.000,0,0,,,,2,0,,,,0,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
4,4,1975-11-08,24-000,ATL,,SEA,W (+13),0,3:00,1,4,.250,0,0,,,,2,0,,,0,2,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
5,5,1975-11-11,24-003,ATL,@,BOS,W (+9),0,2:00,0,1,.000,0,0,,,,1,0,,,0,0,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
6,6,1975-11-14,24-006,ATL,,WSB,W (+9),0,3:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
7,7,1976-01-23,24-076,ATL,@,BUF,L (-15),0,5:00,1,4,.250,0,0,,,,2,0,,,0,2,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
8,8,1976-01-24,24-077,ATL,@,PHI,L (-14),0,,0,3,.000,1,2,.500,0,0,0,3,,,0,1,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
9,9,1976-02-01,24-085,ATL,,CHI,W (+4),0,2:00,0,1,.000,0,0,,0,1,1,0,,0,0,0,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
10,10,1976-02-08,24-092,ATL,,LAL,L (-8),0,13:00,2,6,.333,0,0,,1,0,1,6,1,0,1,4,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
11,11,1976-02-10,24-094,ATL,,KCK,W (+22),0,3:00,1,1,1.000,0,0,,0,0,0,0,1,0,0,2,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
12,12,1976-02-13,24-097,ATL,@,SEA,L (-17),0,9:00,4,8,.500,1,2,.500,,,2,0,,,0,9,1976,hollawi01,https://www.basketball-reference.com/players/h/hollawi01/gamelog/1976
