Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-033,DET,,NJN,L (-2),1,39:00,11,23,.478,16,24,.667,,,16,0,,,,4,38,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
2,2,1978-10-14,30-034,DET,@,ATL,L (-8),1,,10,15,.667,12,14,.857,,,8,,,,,,32,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
3,3,1978-10-17,30-037,DET,@,NOJ,L (-5),1,41:00,6,19,.316,6,6,1.000,,,9,2,0,2,,4,18,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
4,4,1978-10-20,30-040,DET,,PHI,L (-9),1,34:00,11,20,.550,4,6,.667,,,11,4,,,,6,26,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
5,5,1978-10-21,30-041,DET,@,WSB,L (-20),1,39:00,12,24,.500,5,7,.714,,,8,6,,,,1,29,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
6,6,1978-10-25,30-045,DET,,CLE,W (+5),1,42:00,10,17,.588,6,6,1.000,5,8,13,3,1,2,6,3,26,21.3,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
7,7,1978-10-27,30-047,DET,,KCK,W (+5),1,39:00,9,22,.409,6,9,.667,,,10,1,3,,,4,24,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
8,8,1978-10-28,30-048,DET,@,SAS,L (-24),1,32:00,9,21,.429,5,6,.833,,,12,2,1,1,3,4,23,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
9,9,1978-10-31,30-051,DET,@,POR,L (-16),1,43:00,12,26,.462,9,10,.900,2,8,10,2,0,2,11,5,33,12.8,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
10,10,1978-11-02,30-053,DET,,SEA,L (-1),1,39:00,12,25,.480,2,2,1.000,1,2,3,3,0,1,,3,26,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
11,11,1978-11-03,30-054,DET,@,CHI,W (+6),1,36:00,9,20,.450,4,6,.667,2,6,8,2,1,4,3,3,22,15.0,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
12,12,1978-11-04,30-055,DET,,GSW,L (-8),1,40:00,13,26,.500,2,3,.667,6,12,18,3,1,1,4,2,28,21.4,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
13,13,1978-11-08,30-059,DET,,MIL,W (+11),1,36:00,15,24,.625,5,8,.625,,,14,1,1,1,,3,35,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
14,14,1978-11-10,30-061,DET,,CHI,W (+14),1,36:00,11,17,.647,5,5,1.000,1,6,7,5,0,6,1,2,27,27.9,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
15,15,1978-11-11,30-062,DET,@,PHI,L (-23),1,3:00,1,1,1.000,0,0,,0,0,0,1,,,,0,2,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
16,16,1978-11-21,30-072,DET,@,NYK,L (-17),1,30:00,8,18,.444,1,2,.500,,,5,3,,,,0,17,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
17,17,1978-11-24,30-075,DET,,ATL,W (+2),1,48:00,10,18,.556,11,13,.846,,,15,7,,0,,5,31,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
18,18,1978-12-21,30-102,DET,,IND,W (+13),1,31:00,8,14,.571,3,8,.375,,,10,2,,,,4,19,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
19,19,1978-12-23,30-104,DET,,SAS,L (-4),1,30:00,9,22,.409,5,8,.625,,,14,2,1,0,,5,23,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
20,20,1978-12-26,30-107,DET,@,MIL,L (-59),1,13:00,1,4,.250,0,0,,,,1,0,0,1,,2,2,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
21,21,1978-12-27,30-108,DET,,HOU,W (+12),1,23:00,13,18,.722,3,6,.500,,,10,2,2,1,,5,29,,1979,laniebo01,https://www.basketball-reference.com/players/l/laniebo01/gamelog/1979
