Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1957-10-25,29-199,PHW,@,SYR,L (-18),,36:00,4,,,8,13,.615,10,5,3,16,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
2,2,1957-10-26,29-200,PHW,@,DET,W (+12),,,8,,,7,10,.700,,,6,23,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
3,3,1957-11-02,29-207,PHW,,MNL,W (+10),,,4,11,.364,12,15,.800,7,3,5,20,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
4,4,1957-11-03,29-208,PHW,@,NYK,L (-18),,,3,15,.200,8,9,.889,4,5,3,14,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
5,5,1957-11-07,29-212,PHW,,NYK,W (+12),,,6,16,.375,2,3,.667,6,2,4,14,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
6,6,1957-11-08,29-213,PHW,,MNL,W (+11),,,6,16,.375,6,6,1.000,5,4,2,18,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
7,7,1957-11-09,29-214,PHW,@,STL,L (-5),,,4,15,.267,2,5,.400,8,2,6,10,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
8,8,1957-11-10,29-215,PHW,@,CIN,W (+5),,,0,4,.000,2,2,1.000,2,1,3,2,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
9,9,1957-11-14,29-219,PHW,,SYR,L (-3),,,6,11,.545,5,6,.833,8,2,2,17,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
10,10,1957-11-16,29-221,PHW,@,BOS,L (-22),,19:00,5,13,.385,5,8,.625,11,0,3,15,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
11,11,1957-11-28,29-233,PHW,,SYR,W (+4),,,1,6,.167,2,3,.667,0,0,1,4,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
12,12,1957-11-30,29-235,PHW,,NYK,W (+28),,,6,12,.500,8,8,1.000,10,2,5,20,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
13,13,1957-12-03,29-238,PHW,,SYR,L (-23),,32:00,7,15,.467,8,9,.889,2,3,2,22,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
14,14,1957-12-05,29-240,PHW,,STL,W (+15),,,7,21,.333,4,4,1.000,7,1,6,18,1958,arizipa01,https://www.basketball-reference.com/players/a/arizipa01/gamelog/1958
