Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1947-11-15,26-352,NYK,,STB,W (+6),,,4,,,2,,,,,,10,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
2,2,1947-11-18,26-355,NYK,@,PRO,W (+18),,,3,,,0,,,,,,6,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
3,3,1947-11-20,26-357,NYK,@,BLB,L (-12),,,2,,,0,0,,,,,4,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
4,4,1947-11-22,26-359,NYK,,PHW,L (-5),,,1,,,0,0,,,,0,2,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
5,5,1947-11-25,26-362,NYK,@,BOS,W (+16),,,3,,,0,,,,,,6,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
6,6,1947-11-26,26-363,NYK,,BOS,L (-2),,,4,,,0,,,,,,8,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
7,7,1947-11-27,26-364,NYK,@,PHW,W (+22),,,9,28,.321,2,2,1.000,,0,1,20,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
8,8,1947-12-01,27-003,NYK,,WSC,L (-8),,,2,,,0,,,,,,4,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
9,9,1947-12-06,27-008,NYK,@,PRO,W (+29),,,6,,,1,,,,,,13,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
10,10,1947-12-08,27-010,NYK,,STB,W (+15),,,0,,,0,0,,,,0,0,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
11,11,1947-12-10,27-012,NYK,@,BOS,W (+4),,,7,,,1,,,,,,15,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
12,12,1947-12-13,27-015,NYK,@,BLB,W (+14),,,0,,,1,1,1.000,,,,1,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
13,13,1947-12-15,27-017,NYK,,PHW,L (-3),,,4,,,1,1,1.000,,,4,9,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
14,14,1947-12-18,27-020,NYK,@,PHW,W (+28),,,1,2,.500,0,0,,,0,0,2,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
15,15,1947-12-20,27-022,NYK,,BOS,W (+12),,,0,,,0,,,,,,0,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
16,16,1947-12-23,27-025,NYK,@,PRO,L (-8),,,1,,,2,2,1.000,,,,4,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
17,17,1947-12-25,27-027,NYK,,PRO,W (+14),,,1,,,0,,,,,,2,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
18,18,1947-12-27,27-029,NYK,,CHS,L (-9),,,1,,,1,1,1.000,,,0,3,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
19,19,1948-01-03,27-036,NYK,,BLB,L (-9),,,0,,,0,0,,,,2,0,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
20,20,1948-01-07,27-040,NYK,,CHS,L (-5),,,4,,,0,,,,,,8,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
21,21,1948-01-11,27-044,NYK,@,CHS,L (-13),,,1,,,1,1,1.000,,,,3,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
22,22,1948-01-15,27-048,NYK,@,STB,W (+4),,,2,7,.286,1,2,.500,,,2,5,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
23,23,1948-01-17,27-050,NYK,@,WSC,L (-16),,,0,,,0,0,,,,0,0,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
24,24,1948-01-19,27-052,NYK,,PHW,L (-6),,,2,8,.250,0,0,,,1,1,4,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
25,25,1948-01-23,27-056,NYK,@,BOS,W (+16),,,0,,,1,,,,,,1,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
26,26,1948-01-24,27-057,NYK,,BLB,L (-14),,,1,,,0,1,.000,,,,2,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
27,27,1948-01-28,27-061,NYK,,PRO,W (+2),,,0,,,0,,,,,,0,1948,gottlle01,https://www.basketball-reference.com/players/g/gottlle01/gamelog/1948
