Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1947-11-13,26-015,NYK,,WSC,W (+15),,,0,,,1,3,.333,,,2,1,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
2,2,1947-11-15,26-017,NYK,,STB,W (+6),,,7,,,5,,,,,,19,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
3,3,1947-11-18,26-020,NYK,@,PRO,W (+18),,,6,,,2,,,,,,14,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
4,4,1947-11-19,26-021,NYK,,CHS,L (-18),,,3,,,4,6,.667,,,4,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
5,5,1947-11-20,26-022,NYK,@,BLB,L (-12),,,10,,,4,4,1.000,,,,24,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
6,6,1947-11-22,26-024,NYK,,PHW,L (-5),,,6,,,0,0,,,,2,12,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
7,7,1947-11-25,26-027,NYK,@,BOS,W (+16),,,8,,,3,,,,,,19,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
8,8,1947-11-26,26-028,NYK,,BOS,L (-2),,,3,,,0,,,,,,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
9,9,1947-11-27,26-029,NYK,@,PHW,W (+22),,,5,11,.455,2,4,.500,,1,2,12,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
10,10,1947-12-01,26-033,NYK,,WSC,L (-8),,,4,,,5,,,,,,13,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
11,11,1947-12-06,26-038,NYK,@,PRO,W (+29),,,9,,,1,,,,,,19,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
12,12,1947-12-08,26-040,NYK,,STB,W (+15),,,5,,,2,2,1.000,,,5,12,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
13,13,1947-12-10,26-042,NYK,@,BOS,W (+4),,,3,,,7,,,,,,13,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
14,14,1947-12-13,26-045,NYK,@,BLB,W (+14),,,7,,,0,0,,,,,14,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
15,15,1947-12-15,26-047,NYK,,PHW,L (-3),,,4,,,2,2,1.000,,,4,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
16,16,1947-12-18,26-050,NYK,@,PHW,W (+28),,,5,17,.294,0,3,.000,,0,2,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
17,17,1947-12-20,26-052,NYK,,BOS,W (+12),,,7,,,3,,,,,,17,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
18,18,1947-12-23,26-055,NYK,@,PRO,L (-8),,,2,,,2,5,.400,,,,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
19,19,1947-12-25,26-057,NYK,,PRO,W (+14),,,3,,,2,,,,,,8,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
20,20,1947-12-27,26-059,NYK,,CHS,L (-9),,,4,,,2,5,.400,,,5,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
21,21,1948-01-03,26-066,NYK,,BLB,L (-9),,,6,,,4,7,.571,,,5,16,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
22,22,1948-01-07,26-070,NYK,,CHS,L (-5),,,2,,,2,,,,,,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
23,23,1948-01-11,26-074,NYK,@,CHS,L (-13),,,8,,,6,9,.667,,,,22,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
24,24,1948-01-15,26-078,NYK,@,STB,W (+4),,,9,16,.563,6,7,.857,,,3,24,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
25,25,1948-01-17,26-080,NYK,@,WSC,L (-16),,,4,,,6,6,1.000,,,5,14,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
26,26,1948-01-19,26-082,NYK,,PHW,L (-6),,,3,7,.429,1,1,1.000,,0,2,7,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
27,27,1948-01-23,26-086,NYK,@,BOS,W (+16),,,4,,,1,,,,,,9,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
28,28,1948-01-24,26-087,NYK,,BLB,L (-14),,,2,,,2,3,.667,,,,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
29,29,1948-01-28,26-091,NYK,,PRO,W (+2),,,6,,,4,,,,,,16,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
30,30,1948-01-29,26-092,NYK,@,PHW,W (+6),,,1,3,.333,2,3,.667,,0,0,4,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
31,31,1948-01-31,26-094,NYK,,BOS,W (+2),,,1,,,2,,,,,,4,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
32,32,1948-02-03,26-097,NYK,@,PRO,W (+16),,,6,,,0,,,,,,12,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
33,33,1948-02-04,26-098,NYK,,PRO,W (+39),,,8,,,1,,,,,,17,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
34,34,1948-02-06,26-100,NYK,@,BOS,W (+11),,,3,,,1,,,,,,7,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
35,35,1948-02-08,26-102,NYK,,BOS,W (+12),,,5,,,0,0,,,,,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
36,36,1948-02-11,26-105,NYK,,PRO,W (+23),,,3,,,4,,,,,,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
37,37,1948-02-12,26-106,NYK,@,BLB,L (-10),,,3,,,6,8,.750,,,,12,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
38,38,1948-02-14,26-108,NYK,,PHW,W (+31),,,2,18,.111,2,3,.667,,2,4,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
39,39,1948-02-18,26-112,NYK,@,WSC,W (+4),,,2,,,1,2,.500,,,0,5,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
40,40,1948-02-19,26-113,NYK,@,CHS,L (-8),,,3,,,4,,,,,,10,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
41,41,1948-02-22,26-116,NYK,@,STB,L (-9),,,2,,,1,2,.500,,,,5,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
42,42,1948-02-28,26-122,NYK,,BLB,L (-22),,,1,,,0,,,,,,2,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
43,43,1948-03-02,26-125,NYK,@,PHW,L (-10),,,2,11,.182,3,5,.600,,0,4,7,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
44,44,1948-03-06,26-129,NYK,,WSC,W (+5),,,3,,,0,,,,,,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
45,45,1948-03-10,26-133,NYK,,STB,L (-9),,,2,,,0,1,.000,,,,4,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
46,46,1948-03-13,26-136,NYK,@,CHS,L (-7),,,1,,,0,,,,,2,2,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
47,47,1948-03-18,26-141,NYK,@,STB,W (+11),,,2,5,.400,2,4,.500,,,4,6,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
48,48,1948-03-20,26-143,NYK,@,WSC,L (-21),,,0,,,5,8,.625,,,,5,1948,holubdi01,https://www.basketball-reference.com/players/h/holubdi01/gamelog/1948
