Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1960-10-28,22-086,PHW,,LAL,W (+2),,,1,3,.333,0,0,,2,0,1,2,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
2,2,1960-10-29,22-087,PHW,@,BOS,W (+28),,10:00,2,7,.286,0,0,,2,0,3,4,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
3,3,1960-11-01,22-090,PHW,@,CIN,W (+18),,,1,2,.500,2,3,.667,2,0,1,4,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
4,4,1960-11-05,22-094,PHW,,DET,W (+7),,,2,2,1.000,1,3,.333,1,1,1,5,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
5,5,1960-11-11,22-100,PHW,,STL,W (+5),,,0,0,,0,0,,0,0,1,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
6,6,1960-11-17,22-106,PHW,,SYR,L (-1),,,0,2,.000,0,0,,2,0,1,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
7,7,1960-11-19,22-108,PHW,,NYK,W (+10),,,0,3,.000,0,0,,4,0,3,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
8,8,1960-11-26,22-115,PHW,,CIN,W (+30),,,2,6,.333,0,0,,2,2,3,4,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
9,9,1960-11-28,22-117,PHW,@,LAL,L (-25),,,0,2,.000,0,0,,0,0,1,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
10,10,1960-12-01,22-120,PHW,,LAL,W (+3),,,1,3,.333,0,0,,4,0,1,2,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
11,11,1960-12-06,22-125,PHW,,SYR,W (+6),,,1,3,.333,0,0,,2,0,0,2,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
12,12,1960-12-27,22-146,PHW,,BOS,W (+15),,,1,1,1.000,0,0,,1,0,0,2,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
13,13,1960-12-29,22-148,PHW,,CIN,W (+4),,,1,3,.333,0,0,,2,0,1,2,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
14,14,1961-01-18,22-168,PHW,,SYR,L (-11),,,0,3,.000,0,0,,4,1,1,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
15,15,1961-01-21,22-171,PHW,,LAL,W (+25),,,2,5,.400,0,0,,3,0,0,4,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
16,16,1961-01-27,22-177,PHW,@,NYK,L (-11),,,1,3,.333,1,1,1.000,1,0,0,3,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
17,17,1961-01-29,22-179,PHW,@,BOS,L (-13),,19:00,7,14,.500,0,0,,9,3,3,14,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
18,18,1961-02-02,22-183,PHW,,CIN,W (+15),,,1,3,.333,1,1,1.000,1,0,1,3,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
19,19,1961-02-03,22-184,PHW,,CIN,W (+1),,,1,3,.333,1,2,.500,1,0,1,3,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
20,20,1961-02-05,22-186,PHW,,NYK,W (+8),,,0,2,.000,0,0,,0,1,1,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
21,21,1961-02-09,22-190,PHW,,SYR,L (-10),,,1,3,.333,0,0,,3,1,0,2,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
22,22,1961-02-12,22-193,PHW,@,BOS,L (-11),,2:00,0,2,.000,0,0,,0,0,0,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
23,23,1961-02-15,22-196,PHW,,STL,L (-37),,14:00,9,13,.692,0,0,,1,1,2,18,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
24,24,1961-02-16,22-197,PHW,,BOS,W (+10),,,0,1,.000,0,0,,2,0,3,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
25,25,1961-02-18,22-199,PHW,,SYR,L (-19),,,5,10,.500,0,0,,2,0,1,10,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
26,26,1961-02-21,22-202,PHW,@,NYK,W (+2),,,0,0,,1,1,1.000,0,0,2,1,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
27,27,1961-03-05,22-214,PHW,@,BOS,L (-17),,5:00,0,5,.000,0,0,,2,0,0,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
28,28,1961-03-09,22-218,PHW,,NYK,W (+9),,,0,1,.000,0,0,,0,0,1,0,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
29,29,1961-03-11,22-220,PHW,@,STL,L (-43),,17:00,4,14,.286,1,2,.500,6,0,4,9,1961,ruklijo01,https://www.basketball-reference.com/players/r/ruklijo01/gamelog/1961
