Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1959-10-18,23-010,DET,@,MNL,W (+1),,,0,,,0,1,.000,,,1,0,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
2,2,1959-10-24,23-016,DET,@,CIN,L (-5),,,4,,,4,10,.400,7,,4,12,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
3,3,1959-10-28,23-020,DET,,SYR,W (+15),,,4,,,0,0,,,,3,8,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
4,4,1959-10-31,23-023,DET,@,PHW,L (-8),,,7,19,.368,0,1,.000,18,1,6,14,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
5,5,1959-11-04,23-027,DET,,NYK,L (-6),,,3,,,0,0,,,,3,6,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
6,6,1959-11-06,23-029,DET,@,MNL,W (+5),,,2,5,.400,4,4,1.000,,,0,8,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
7,7,1959-11-07,23-030,DET,,MNL,L (-2),,,1,,,1,1,1.000,,,4,3,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
8,8,1959-11-08,23-031,DET,@,SYR,L (-11),,18:00,2,5,.400,0,0,,10,0,2,4,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
9,9,1959-11-10,23-033,DET,,BOS,L (-19),,,1,3,.333,0,0,,2,,2,2,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
10,10,1959-11-11,23-034,DET,,PHW,L (-14),,,0,1,.000,0,0,,1,0,0,0,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
11,11,1959-11-12,23-035,DET,,MNL,W (+14),,,1,,,0,0,,,,2,2,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
12,12,1959-11-14,23-037,DET,,CIN,W (+8),,,0,,,1,1,1.000,3,,2,1,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
13,13,1959-11-15,23-038,DET,@,NYK,W (+9),,,0,,,0,2,.000,,,1,0,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
14,14,1959-11-17,23-040,DET,,BOS,L (-3),,,0,,,0,0,,,,1,0,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
15,15,1959-11-18,23-041,DET,,CIN,W (+17),,,2,,,0,1,.000,5,,2,4,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
16,16,1959-11-20,23-043,DET,@,MNL,L (-20),,,1,5,.200,0,1,.000,,,4,2,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
17,17,1959-11-21,23-044,DET,@,STL,W (+2),,,1,,,2,3,.667,,,3,4,1960,alcorga01,https://www.basketball-reference.com/players/a/alcorga01/gamelog/1960
