Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,26-169,SAS,@,DEN,L (-1),1,39:00,11,23,.478,6,9,.667,1,1,2,1,2,2,1,3,28,18.0,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
2,2,1978-10-14,26-170,SAS,,MIL,W (+42),1,29:00,16,22,.727,5,5,1.000,,,7,0,1,0,,3,37,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
3,3,1978-10-17,26-173,SAS,@,PHO,W (+3),1,30:00,8,17,.471,9,10,.900,1,5,6,2,3,1,4,4,25,17.6,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
4,4,1978-10-18,26-174,SAS,@,SDC,W (+2),1,39:00,16,30,.533,14,16,.875,,,3,4,2,2,4,4,46,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
5,5,1978-10-20,26-176,SAS,@,SEA,L (-16),1,35:00,16,26,.615,5,7,.714,3,2,5,0,3,0,5,5,37,23.1,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
6,6,1978-10-22,26-178,SAS,@,LAL,L (-13),1,28:00,5,10,.500,8,8,1.000,2,3,5,3,2,2,5,4,18,14.2,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
7,7,1978-10-24,26-180,SAS,,BOS,W (+23),1,34:00,11,17,.647,6,6,1.000,1,4,5,5,1,2,6,3,28,21.1,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
8,8,1978-10-28,26-184,SAS,,DET,W (+24),1,34:00,16,22,.727,11,12,.917,,,4,2,3,1,4,2,43,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
9,9,1978-10-31,26-187,SAS,,GSW,L (-1),1,46:00,13,31,.419,8,11,.727,3,3,6,4,2,0,1,3,34,21.9,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
10,10,1978-11-01,26-188,SAS,@,PHI,L (-1),1,35:00,14,24,.583,6,7,.857,,,4,2,1,1,,5,34,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
11,11,1978-11-03,26-190,SAS,@,BOS,W (+7),1,38:00,12,22,.545,7,8,.875,2,2,4,1,3,0,3,1,31,22.3,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
12,12,1978-11-04,26-191,SAS,@,WSB,L (-5),1,42:00,11,27,.407,5,9,.556,,,9,2,3,0,1,2,27,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
13,13,1978-11-08,26-195,SAS,,SDC,W (+38),1,26:00,17,20,.850,4,4,1.000,,,3,4,1,2,,2,38,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
14,14,1978-11-10,26-197,SAS,@,NOJ,L (-11),1,38:00,14,28,.500,6,7,.857,,,6,4,1,2,5,2,34,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
15,15,1978-11-11,26-198,SAS,,WSB,W (+19),1,30:00,10,16,.625,4,4,1.000,,,4,2,0,1,2,4,24,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
16,16,1978-11-15,26-202,SAS,,PHO,L (-6),1,39:00,12,22,.545,1,1,1.000,2,6,8,3,4,0,5,4,25,17.1,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
17,17,1978-11-18,26-205,SAS,@,HOU,L (-6),1,35:00,3,13,.231,0,0,,,,6,1,0,2,9,5,6,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
18,18,1978-11-21,26-208,SAS,,IND,L (-5),1,38:00,6,20,.300,2,2,1.000,,,4,5,3,1,,2,14,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
19,19,1978-11-23,26-210,SAS,@,MIL,W (+2),1,36:00,13,21,.619,2,2,1.000,,,5,1,1,0,3,5,28,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
20,20,1978-11-25,26-212,SAS,,NJN,W (+41),1,29:00,10,14,.714,8,9,.889,,,2,3,1,0,2,2,28,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
21,21,1978-11-29,26-216,SAS,,PHI,L (-6),1,39:00,14,16,.875,7,10,.700,,,3,1,3,0,5,5,35,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
22,22,1978-12-02,26-219,SAS,,DEN,L (-11),1,37:00,7,15,.467,1,1,1.000,1,6,7,2,2,0,3,4,15,8.6,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
23,23,1978-12-06,26-223,SAS,,LAL,W (+1),1,38:00,10,18,.556,7,8,.875,1,5,6,7,0,1,3,5,27,20.8,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
24,24,1978-12-08,26-225,SAS,@,GSW,W (+18),1,39:00,17,27,.630,2,2,1.000,2,3,5,4,1,1,3,3,36,26.5,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
25,25,1978-12-10,26-227,SAS,@,SEA,L (-13),1,34:00,9,19,.474,1,2,.500,0,1,1,0,1,2,,3,19,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
26,26,1978-12-12,26-229,SAS,@,DEN,L (-4),1,37:00,15,26,.577,4,4,1.000,2,4,6,1,3,1,4,4,34,23.2,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
27,27,1978-12-13,26-230,SAS,,NYK,W (+30),1,28:00,13,18,.722,3,3,1.000,,,7,2,1,0,3,3,29,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
28,28,1978-12-15,26-232,SAS,@,IND,W (+12),1,27:00,7,16,.438,4,4,1.000,,,5,5,0,2,,4,18,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
29,29,1978-12-16,26-233,SAS,,GSW,W (+8),1,40:00,13,23,.565,9,10,.900,0,6,6,4,2,1,5,2,35,25.2,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
30,30,1978-12-19,26-236,SAS,@,CLE,W (+7),1,31:00,8,15,.533,7,8,.875,1,3,4,2,2,2,4,4,23,16.1,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
31,31,1978-12-20,26-237,SAS,,CHI,W (+29),1,30:00,13,20,.650,3,4,.750,0,1,1,4,3,0,2,2,29,23.1,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
32,32,1978-12-22,26-239,SAS,@,CHI,W (+11),1,38:00,13,27,.481,7,9,.778,0,3,3,0,3,0,3,2,33,18.6,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
33,33,1978-12-23,26-240,SAS,@,DET,W (+4),1,40:00,13,22,.591,8,9,.889,,,3,3,0,3,,3,34,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
34,34,1978-12-26,26-243,SAS,,ATL,W (+13),1,27:00,12,19,.632,4,8,.500,,,6,5,1,1,3,4,28,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
35,35,1978-12-27,26-244,SAS,@,ATL,L (-8),1,36:00,10,19,.526,6,8,.750,,,2,2,0,2,,3,26,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
36,36,1978-12-28,26-245,SAS,,MIL,W (+9),1,42:00,17,34,.500,2,2,1.000,,,3,4,1,0,4,4,36,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
37,37,1978-12-30,26-247,SAS,@,PHI,W (+6),1,35:00,10,15,.667,8,9,.889,,,7,1,2,0,,5,28,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
38,38,1979-01-03,26-251,SAS,,NOJ,W (+26),1,38:00,11,23,.478,4,6,.667,,,5,6,1,2,5,3,26,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
39,39,1979-01-05,26-253,SAS,@,NJN,W (+6),1,40:00,13,29,.448,8,8,1.000,,,5,4,2,0,5,3,34,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
40,40,1979-01-06,26-254,SAS,@,NYK,L (-3),1,41:00,10,19,.526,5,6,.833,,,1,2,2,3,6,6,25,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
41,41,1979-01-09,26-257,SAS,,DET,W (+2),1,38:00,14,23,.609,4,4,1.000,,,5,3,2,1,6,3,32,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
42,42,1979-01-11,26-259,SAS,,SDC,W (+29),1,37:00,24,33,.727,4,4,1.000,,,1,4,2,1,,1,52,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
43,43,1979-01-13,26-261,SAS,,CLE,W (+14),1,39:00,12,20,.600,5,7,.714,1,5,6,6,2,1,3,2,29,24.3,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
44,44,1979-01-17,26-265,SAS,,DEN,W (+18),1,39:00,10,29,.345,10,11,.909,4,3,7,3,0,1,2,5,30,15.8,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
45,45,1979-01-19,26-267,SAS,@,KCK,L (-2),1,31:00,12,18,.667,7,9,.778,,,9,1,1,0,6,6,31,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
46,46,1979-01-20,26-268,SAS,,POR,L (-5),1,43:00,10,27,.370,12,14,.857,5,5,10,5,1,1,4,1,32,22.1,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
47,47,1979-01-24,26-272,SAS,,KCK,W (+29),1,28:00,8,16,.500,4,6,.667,,,6,1,1,0,6,2,20,,1979,gervige01,https://www.basketball-reference.com/players/g/gervige01/gamelog/1979
