Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1982-10-29,23-141,DAL,@,DEN,W (+8),0,15:00,4,8,.500,0,0,,0,0,,,,4,2,,0,3,2,8,,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
2,2,1982-11-10,23-153,DAL,,SEA,L (-3),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
3,3,1982-11-17,23-160,DAL,,LAL,W (+1),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
4,4,1982-11-27,23-170,DAL,,SAS,L (-1),0,15:00,3,4,.750,0,0,,1,1,1.000,,,1,2,1,0,1,3,7,,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
5,5,1982-11-30,23-173,DAL,@,DEN,W (+11),0,19:00,2,4,.500,0,0,,0,0,,2,4,6,1,0,0,0,2,4,4.5,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
6,6,1982-12-02,23-175,DAL,,GSW,W (+10),0,15:00,2,5,.400,0,0,,1,2,.500,1,0,1,1,0,0,1,1,5,1.9,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
7,7,1982-12-04,23-177,DAL,,WSB,L (-10),0,12:00,0,3,.000,0,0,,0,0,,,,3,1,0,0,0,1,0,,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
8,8,1982-12-07,23-180,DAL,@,SAS,L (-14),0,18:00,2,2,1.000,0,0,,0,0,,1,0,1,4,1,0,1,1,4,6.5,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
9,9,1982-12-08,23-181,DAL,,SEA,W (+16),0,12:00,0,3,.000,0,0,,0,0,,1,1,2,1,0,0,1,0,0,-1.4,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
10,10,1982-12-10,23-183,DAL,@,DET,W (+1),0,11:00,0,2,.000,0,0,,0,0,,,,1,1,,0,0,0,0,,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
11,11,1982-12-11,23-184,DAL,,SDC,W (+6),0,13:00,3,4,.750,0,0,,2,2,1.000,,,1,1,0,0,0,1,8,,1983,turneel01,https://www.basketball-reference.com/players/t/turneel01/gamelog/1983
