Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1955-11-10,24-050,NYK,,MNL,W (+7),,,0,,,0,0,,,,0,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
2,2,1955-11-13,24-053,NYK,,ROC,W (+3),,,1,,,1,1,1.000,,,1,3,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
3,3,1955-11-15,24-055,NYK,@,STL,L (-26),,,1,2,.500,1,2,.500,,,1,3,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
4,4,1955-11-17,24-057,NYK,,FTW,W (+22),,,1,,,2,2,1.000,,,1,4,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
5,5,1955-11-19,24-059,NYK,,STL,L (-13),,,0,,,0,0,,,,1,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
6,6,1955-11-20,24-060,NYK,@,FTW,W (+4),,,2,,,0,0,,,,3,4,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
7,7,1955-11-23,24-063,NYK,@,BOS,W (+4),,5:00,0,2,.000,0,0,,,1,1,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
8,8,1955-11-24,24-064,NYK,@,PHW,L (-21),,,1,4,.250,0,0,,2,1,0,2,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
9,9,1955-11-27,24-067,NYK,@,SYR,L (-11),,19:00,3,3,1.000,1,2,.500,3,3,4,7,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
10,10,1955-11-29,24-069,NYK,,FTW,L (-5),,,3,,,2,2,1.000,,,3,8,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
11,11,1955-12-01,24-071,NYK,,MNL,L (-7),,,0,0,,0,0,,1,0,1,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
12,12,1955-12-28,24-098,NYK,@,ROC,W (+22),,,4,,,2,2,1.000,,,3,10,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
13,13,1955-12-31,24-101,NYK,@,SYR,L (-9),,,3,,,0,0,,,,5,6,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
14,14,1956-01-01,24-102,NYK,,ROC,L (-9),,,0,,,0,0,,,,2,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
15,15,1956-01-07,24-108,NYK,@,PHW,L (-7),0,,4,10,.400,6,8,.750,7,1,3,14,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
16,16,1956-01-08,24-109,NYK,,PHW,L (-12),,,3,12,.250,2,2,1.000,3,3,0,8,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
17,17,1956-01-14,24-115,NYK,,STL,L (-3),,,2,,,0,0,,,,2,4,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
18,18,1956-01-15,24-116,NYK,@,BOS,W (+5),,3:00,0,1,.000,0,0,,,0,2,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
19,19,1956-01-17,24-118,NYK,,ROC,W (+5),,,4,,,1,1,1.000,,,3,9,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
20,20,1956-01-18,24-119,NYK,@,ROC,L (-5),,,0,,,2,2,1.000,,,0,2,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
21,21,1956-01-20,24-121,NYK,,MNL,W (+13),,,1,,,0,0,,,,0,2,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
22,22,1956-01-21,24-122,NYK,,MNL,L (-20),,,3,,,1,3,.333,,,2,7,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
23,23,1956-01-22,24-123,NYK,@,MNL,W (+5),,,0,0,,0,0,,,,1,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
24,24,1956-01-25,24-126,NYK,@,MNL,L (-9),,,0,0,,0,0,,,,0,0,1956,athadi01,https://www.basketball-reference.com/players/a/athadi01/gamelog/1956
