Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,22-007,LAL,@,MIL,L (-5),1,30:00,4,8,.500,0,0,,0,0,0,7,1,0,4,4,8,4.3,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
2,2,1977-10-19,22-008,LAL,@,IND,W (+13),1,37:00,5,13,.385,3,5,.600,0,2,2,6,1,0,2,5,13,6.9,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
3,3,1977-10-21,22-010,LAL,@,DEN,L (-5),1,23:00,4,10,.400,0,0,,0,1,1,4,0,0,1,2,8,3.9,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
4,4,1977-10-25,22-014,LAL,,SAS,W (+2),1,38:00,8,13,.615,8,9,.889,1,0,1,10,1,0,3,4,24,21.8,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
5,5,1977-10-28,22-017,LAL,@,ATL,L (-7),1,34:00,1,8,.125,0,2,.000,0,2,2,12,0,0,5,5,2,-2.0,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
6,6,1977-10-29,22-018,LAL,@,SAS,L (-11),1,32:00,0,8,.000,0,0,,0,2,2,12,2,0,5,3,0,-0.8,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
7,7,1977-11-02,22-022,LAL,@,NJN,W (+5),1,40:00,6,13,.462,4,8,.500,1,4,5,10,8,1,3,2,16,21.5,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
8,8,1977-11-04,22-024,LAL,,IND,W (+12),1,33:00,4,9,.444,3,5,.600,1,0,1,8,2,0,3,2,11,10.0,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
9,9,1977-11-06,22-026,LAL,,NYK,L (-4),1,33:00,1,9,.111,3,4,.750,0,2,2,11,3,0,2,4,5,6.4,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
10,10,1977-11-11,22-031,LAL,,NOJ,W (+16),1,23:00,5,10,.500,1,2,.500,1,4,5,5,2,0,0,4,11,11.4,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
11,11,1977-11-13,22-033,LAL,,GSW,W (+2),1,30:00,7,14,.500,0,0,,2,1,3,8,2,0,5,3,14,10.1,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
12,12,1977-11-15,22-035,LAL,,CLE,L (-7),1,38:00,7,15,.467,1,2,.500,0,3,3,6,2,0,10,4,15,2.4,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
13,13,1977-11-18,22-038,LAL,,DET,W (+33),1,23:00,5,10,.500,2,3,.667,0,3,3,8,2,0,,2,12,,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
14,14,1977-11-20,22-040,LAL,,CHI,L (-22),1,38:00,5,12,.417,0,0,,0,3,3,14,1,0,5,4,10,8.7,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
15,15,1977-11-22,22-042,LAL,@,PHO,L (-11),1,39:00,4,11,.364,3,4,.750,0,3,3,7,4,0,4,4,11,8.7,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
16,16,1977-11-23,22-043,LAL,@,SEA,L (-24),1,23:00,1,5,.200,0,0,,1,1,2,4,1,0,8,4,2,-5.9,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
17,17,1977-11-25,22-045,LAL,,NJN,W (+12),1,39:00,8,13,.615,0,0,,,,2,2,,,,3,16,,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
18,18,1977-11-27,22-047,LAL,,POR,L (-7),1,37:00,7,15,.467,1,2,.500,1,3,4,5,0,1,2,2,15,9.9,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
19,19,1977-11-29,22-049,LAL,@,CLE,L (-17),1,33:00,6,11,.545,2,2,1.000,0,3,3,8,0,2,4,2,14,11.8,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
20,20,1977-11-30,22-050,LAL,@,DET,L (-6),1,42:00,10,17,.588,3,3,1.000,0,4,4,10,2,0,2,3,23,22.1,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
21,21,1977-12-04,22-054,LAL,,DEN,L (-2),1,39:00,8,13,.615,1,4,.250,0,1,1,6,1,0,4,2,17,10.6,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
22,22,1977-12-06,22-056,LAL,,MIL,W (+1),1,28:00,8,12,.667,0,0,,0,1,1,7,0,0,8,3,16,6.8,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
23,23,1977-12-09,22-059,LAL,,HOU,L (-11),1,19:00,6,13,.462,0,0,,1,1,2,4,0,0,1,5,12,6.1,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
24,24,1977-12-11,22-061,LAL,,BUF,W (+5),1,45:00,10,18,.556,5,7,.714,1,4,5,5,2,0,3,3,25,18.8,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
25,25,1977-12-13,22-063,LAL,@,NOJ,L (-23),1,40:00,7,17,.412,0,0,,1,4,5,3,1,0,4,1,14,5.5,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
26,26,1977-12-14,22-064,LAL,@,HOU,W (+22),1,30:00,6,12,.500,3,5,.600,1,3,4,10,0,0,0,5,15,14.8,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
27,27,1977-12-16,22-066,LAL,,SEA,L (-8),1,37:00,1,9,.111,2,2,1.000,1,4,5,5,0,0,4,3,4,-1.7,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
28,28,1977-12-18,22-068,LAL,,BOS,W (+7),1,40:00,8,17,.471,0,0,,2,4,6,13,2,0,2,1,16,18.6,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
29,29,1977-12-20,22-070,LAL,,WSB,W (+5),1,39:00,7,13,.538,5,5,1.000,0,3,3,10,2,0,5,5,19,15.6,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
30,30,1977-12-23,22-073,LAL,@,POR,L (-10),1,37:00,6,12,.500,2,2,1.000,1,2,3,6,3,0,6,4,14,8.9,1978,nixonno01,https://www.basketball-reference.com/players/n/nixonno01/gamelog/1978
