Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1948-11-04,26-064,BOS,@,PHW,L (-21),,,1,8,.125,1,5,.200,,0,4,3,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
2,2,1948-11-07,26-067,BOS,,PHW,W (+8),,,5,14,.357,5,8,.625,,1,3,15,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
3,3,1948-11-09,26-069,BOS,,MNL,W (+22),,,1,,,5,6,.833,,,,7,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
4,4,1948-11-12,26-072,BOS,,FTW,W (+9),,,3,,,4,5,.800,,,,10,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
5,5,1948-11-16,26-076,BOS,@,STB,L (-5),,,3,,,2,2,1.000,,,,8,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
6,6,1948-11-17,26-077,BOS,@,MNL,W (+2),,,2,,,5,7,.714,,,,9,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
7,7,1948-11-19,26-079,BOS,,INJ,W (+5),,,3,,,1,1,1.000,,,,7,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
8,8,1948-11-20,26-080,BOS,@,WSC,L (-15),,,1,,,1,2,.500,,,,3,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
9,9,1948-11-23,26-083,BOS,,WSC,L (-3),,,5,,,3,3,1.000,,,,13,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
10,10,1948-11-25,26-085,BOS,@,INJ,L (-15),,,0,,,3,6,.500,,,,3,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
11,11,1948-11-28,26-088,BOS,@,FTW,L (-6),,,0,,,1,2,.500,,,,1,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
12,12,1948-11-30,26-090,BOS,,MNL,L (-10),,,1,,,3,4,.750,,,,5,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
13,13,1948-12-02,26-092,BOS,@,PHW,W (+1),,,4,8,.500,6,7,.857,,5,5,14,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
14,14,1948-12-04,26-094,BOS,@,PRO,W (+7),,,2,,,1,1,1.000,,,,5,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
15,15,1948-12-06,26-096,BOS,,ROC,L (-8),,,1,,,3,5,.600,,,,5,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
16,16,1948-12-13,26-103,BOS,,STB,W (+4),,,3,,,1,1,1.000,,,,7,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
17,17,1948-12-17,26-107,BOS,,BLB,L (-11),,,1,,,3,5,.600,,,,5,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
18,18,1948-12-18,26-108,BOS,@,WSC,L (-9),,,1,,,1,1,1.000,,,,3,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
19,19,1948-12-19,26-109,BOS,,NYK,W (+2),,,4,,,3,7,.429,,,,11,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
20,20,1948-12-25,26-115,BOS,@,PHW,L (-3),,,4,10,.400,3,4,.750,,2,4,11,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
21,21,1948-12-26,26-116,BOS,@,CHS,L (-11),,,3,,,5,9,.556,,,,11,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
22,22,1948-12-28,26-118,BOS,,CHS,L (-2),,,4,,,1,4,.250,,,,9,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
23,23,1948-12-31,26-121,BOS,,PRO,W (+2),,,3,,,0,2,.000,,,,6,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
24,24,1949-01-01,26-122,BOS,@,BLB,L (-5),,,2,,,5,5,1.000,,,,9,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
25,25,1949-01-02,26-123,BOS,@,FTW,W (+21),,,2,,,2,4,.500,,,,6,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
26,26,1949-01-04,26-125,BOS,,BLB,W (+6),,,1,,,4,6,.667,,,,6,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
27,27,1949-01-07,26-128,BOS,,NYK,L (-2),,,3,,,7,11,.636,,,,13,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
28,28,1949-01-08,26-129,BOS,@,PRO,L (-18),,,1,,,2,4,.500,,,,4,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
29,29,1949-01-10,26-131,BOS,,WSC,L (-11),,,3,,,2,3,.667,,,,8,1949,seminji01,https://www.basketball-reference.com/players/s/seminji01/gamelog/1949
