Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1984-10-27,24-090,IND,,WSB,L (-2),1,38:00,5,12,.417,0,0,,3,4,.750,3,3,6,6,1,0,0,1,13,14.0,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
2,2,1984-10-31,24-094,IND,,DAL,L (-1),1,31:00,3,8,.375,0,0,,0,0,,2,7,9,0,1,1,2,5,6,2.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
3,3,1984-11-02,24-096,IND,@,CLE,W (+7),1,17:00,3,4,.750,0,0,,1,2,.500,2,1,3,3,1,0,2,4,7,6.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
4,4,1984-11-03,24-097,IND,@,NJN,L (-1),1,31:00,8,13,.615,0,0,,6,8,.750,2,3,5,7,2,1,1,2,22,23.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
5,5,1984-11-07,24-101,IND,@,PHI,L (-21),1,31:00,11,17,.647,0,0,,3,3,1.000,5,5,10,4,1,0,5,4,25,19.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
6,6,1984-11-09,24-103,IND,@,MIL,L (-17),1,22:00,9,11,.818,0,0,,3,3,1.000,2,1,3,3,1,0,0,1,21,21.3,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
7,7,1984-11-10,24-104,IND,,CHI,L (-2),1,29:00,1,5,.200,0,0,,2,4,.500,5,4,9,0,0,0,0,3,4,3.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
8,8,1984-11-12,24-106,IND,,BOS,L (-17),1,24:00,4,7,.571,0,0,,0,0,,2,2,4,3,2,0,3,1,8,7.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
9,9,1984-11-14,24-108,IND,,HOU,W (+8),1,33:00,4,10,.400,0,1,.000,10,12,.833,4,7,11,0,1,0,1,5,18,14.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
10,10,1984-11-16,24-110,IND,,SAS,W (+11),1,38:00,4,12,.333,0,0,,7,8,.875,7,2,9,5,2,0,2,4,15,15.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
11,11,1984-11-17,24-111,IND,@,ATL,L (-10),1,24:00,2,8,.250,0,0,,2,2,1.000,1,1,2,0,0,0,1,3,6,0.0,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
12,12,1984-11-19,24-113,IND,@,CHI,W (+17),1,24:00,4,7,.571,0,0,,0,2,.000,2,1,3,0,0,0,3,1,8,2.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
13,13,1984-11-21,24-115,IND,,PHI,L (-5),1,18:00,1,6,.167,0,1,.000,0,0,,1,0,1,2,1,1,1,3,2,-0.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
14,14,1984-11-23,24-117,IND,,KCK,L (-17),1,31:00,5,8,.625,0,0,,4,8,.500,3,1,4,1,2,0,3,3,14,9.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
15,15,1984-11-24,24-118,IND,@,NYK,L (-19),1,16:00,2,6,.333,0,0,,3,6,.500,3,0,3,2,0,0,2,3,7,2.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
16,16,1984-11-27,24-121,IND,,MIL,W (+21),0,23:00,7,9,.778,0,0,,2,2,1.000,3,4,7,2,0,0,2,2,16,14.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
17,17,1984-11-28,24-122,IND,@,PHI,L (-21),0,24:00,4,9,.444,0,0,,4,4,1.000,4,0,4,2,1,0,0,1,12,12.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
18,18,1984-11-30,24-124,IND,@,NJN,L (-23),1,23:00,3,11,.273,0,1,.000,0,2,.000,5,2,7,1,1,0,2,4,6,0.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
19,19,1984-12-01,24-125,IND,,DET,L (-22),0,13:00,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,1,2,5,2,-2.0,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
20,20,1984-12-06,24-130,IND,@,WSB,L (-5),0,10:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,3,0,-1.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
21,21,1984-12-08,24-132,IND,@,MIL,L (-3),0,28:00,4,7,.571,0,0,,4,5,.800,2,2,4,1,1,1,3,6,12,7.3,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
22,22,1984-12-10,24-134,IND,,ATL,L (-6),0,27:00,5,10,.500,0,0,,2,2,1.000,2,1,3,6,4,0,1,1,12,15.5,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
23,23,1984-12-14,24-138,IND,@,DET,L (-24),0,20:00,2,7,.286,0,0,,1,2,.500,1,2,3,4,2,0,5,3,5,0.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
24,24,1984-12-15,24-139,IND,,NJN,W (+12),0,19:00,2,4,.500,0,0,,3,6,.500,2,1,3,2,0,0,2,2,7,4.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
25,25,1984-12-18,24-142,IND,,UTA,W (+7),0,16:00,5,8,.625,0,0,,2,4,.500,2,1,3,2,0,0,0,0,12,10.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
26,26,1984-12-21,24-145,IND,@,BOS,L (-10),0,21:00,3,7,.429,0,0,,0,0,,1,2,3,3,1,1,2,2,6,4.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
27,27,1984-12-22,24-146,IND,,CLE,L (-3),0,17:00,4,8,.500,0,1,.000,2,2,1.000,2,0,2,2,2,0,2,2,10,8.0,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
28,28,1984-12-26,24-150,IND,@,WSB,L (-25),0,18:00,1,2,.500,0,0,,1,2,.500,2,0,2,1,0,0,3,3,3,-0.5,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
29,29,1984-12-28,24-152,IND,,DET,L (-6),0,12:00,0,3,.000,0,0,,0,0,,1,1,2,1,0,0,0,5,0,-2.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
30,30,1984-12-29,24-153,IND,@,KCK,W (+8),0,31:00,2,9,.222,0,0,,2,2,1.000,0,2,2,5,0,0,0,2,6,3.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
31,31,1985-01-01,24-156,IND,@,UTA,W (+2),0,21:00,2,5,.400,0,0,,0,0,,1,3,4,1,0,0,1,4,4,1.0,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
32,32,1985-01-03,24-158,IND,@,GSW,W (+16),0,25:00,1,4,.250,0,0,,3,4,.750,2,0,2,3,4,0,2,2,5,6.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
33,33,1985-01-05,24-160,IND,@,SEA,L (-7),0,17:00,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,2,3,2,-1.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
34,34,1985-01-06,24-161,IND,@,POR,L (-17),0,24:00,4,12,.333,0,0,,4,6,.667,2,2,4,1,1,0,2,1,12,5.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
35,35,1985-01-09,24-164,IND,,MIL,L (-1),0,6:00,0,4,.000,0,0,,0,0,,1,1,2,0,0,1,0,2,0,-1.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
36,36,1985-01-11,24-166,IND,@,DET,L (-11),0,17:00,0,3,.000,0,0,,0,0,,0,1,1,2,1,0,3,2,0,-3.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
37,37,1985-01-12,24-167,IND,,NYK,W (+5),0,21:00,1,2,.500,0,0,,4,4,1.000,0,0,0,4,1,0,2,4,6,5.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
38,38,1985-01-15,24-170,IND,,ATL,L (-7),0,16:00,2,4,.500,0,0,,0,0,,1,1,2,2,0,0,2,4,4,0.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
39,39,1985-01-18,24-173,IND,,BOS,W (+5),0,9:00,2,4,.500,0,0,,0,0,,1,0,1,0,1,0,2,2,4,0.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
40,40,1985-01-19,24-174,IND,,CHI,W (+3),0,11:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,3,2,0.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
41,41,1985-01-21,24-176,IND,,GSW,W (+2),0,24:00,4,8,.500,0,0,,4,6,.667,1,3,4,0,3,0,1,1,12,10.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
42,42,1985-01-23,24-178,IND,,POR,L (-32),0,14:00,0,2,.000,0,0,,2,4,.500,3,0,3,1,1,0,2,3,2,0.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
43,43,1985-01-25,24-180,IND,@,BOS,L (-31),0,15:00,3,5,.600,0,0,,0,0,,0,1,1,2,0,1,2,1,6,3.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
44,44,1985-01-26,24-181,IND,@,NYK,L (-3),0,14:00,1,5,.200,0,0,,2,2,1.000,1,2,3,2,0,0,0,0,4,3.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
45,45,1985-01-29,24-184,IND,@,ATL,L (-9),0,14:00,2,4,.500,0,0,,2,4,.500,1,0,1,3,2,0,1,3,6,5.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
46,46,1985-01-30,24-185,IND,,CLE,W (+5),0,20:00,5,5,1.000,0,0,,1,2,.500,3,2,5,3,0,0,2,2,11,11.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
47,47,1985-02-01,24-187,IND,,WSB,W (+7),0,20:00,4,8,.500,0,0,,0,1,.000,3,1,4,0,0,0,1,3,8,3.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
48,48,1985-02-03,24-189,IND,@,LAL,L (-22),1,27:00,9,17,.529,0,0,,3,3,1.000,1,2,3,2,0,0,1,2,21,13.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
49,49,1985-02-04,24-190,IND,@,LAC,L (-19),0,29:00,5,7,.714,0,0,,2,2,1.000,2,2,4,2,0,0,4,6,12,6.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
50,50,1985-02-07,24-193,IND,@,PHO,L (-8),0,21:00,2,5,.400,0,0,,0,0,,2,4,6,1,0,1,3,3,4,1.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
51,51,1985-02-12,24-198,IND,,PHI,L (-8),0,16:00,1,4,.250,0,0,,0,0,,5,1,6,5,0,0,1,3,2,4.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
52,52,1985-02-14,24-200,IND,,MIL,L (-4),0,19:00,1,4,.250,0,0,,1,2,.500,0,0,0,2,0,0,0,5,3,-0.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
53,53,1985-02-15,24-201,IND,@,CHI,W (+18),0,8:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,3,2,0,-4.5,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
54,54,1985-02-17,24-203,IND,,PHO,L (-18),0,25:00,5,7,.714,0,0,,1,1,1.000,0,1,1,2,1,0,1,4,11,8.2,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
55,55,1985-02-20,24-206,IND,,CLE,L (-10),0,11:00,0,2,.000,0,0,,0,2,.000,1,2,3,2,0,0,0,3,0,-0.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
56,56,1985-02-22,24-208,IND,,LAL,W (+9),0,16:00,2,3,.667,0,0,,0,0,,2,1,3,2,0,0,0,3,4,4.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
57,57,1985-02-24,24-210,IND,,BOS,L (-13),0,9:00,0,1,.000,0,0,,1,2,.500,0,1,1,0,1,0,0,1,1,0.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
58,58,1985-02-27,24-213,IND,,NYK,W (+2),0,14:00,2,6,.333,0,0,,0,0,,2,2,4,1,0,1,1,1,4,2.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
59,59,1985-03-02,24-216,IND,,SEA,L (-14),0,10:00,4,7,.571,0,0,,3,3,1.000,4,2,6,0,1,1,0,1,11,12.4,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
60,60,1985-03-05,24-219,IND,@,DAL,L (-6),0,12:00,2,3,.667,0,0,,2,2,1.000,0,2,2,0,0,0,2,1,6,2.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
61,61,1985-03-06,24-220,IND,@,SAS,L (-6),0,18:00,2,4,.500,0,0,,0,0,,1,5,6,3,1,0,0,3,4,6.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
62,62,1985-03-08,24-222,IND,@,HOU,L (-20),0,23:00,2,3,.667,0,0,,0,2,.000,0,0,0,2,1,0,0,6,4,1.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
63,63,1985-03-09,24-223,IND,@,DEN,L (-10),0,18:00,1,3,.333,0,0,,1,2,.500,1,2,3,2,1,1,2,1,3,2.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
64,64,1985-03-11,24-225,IND,@,CLE,L (-12),0,10:00,1,1,1.000,0,0,,1,2,.500,0,1,1,4,1,0,0,2,3,5.6,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
65,65,1985-03-12,24-226,IND,,NJN,W (+1),0,18:00,2,3,.667,0,0,,0,0,,3,1,4,3,3,0,0,1,4,9.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
66,66,1985-03-14,24-228,IND,,LAC,L (-1),0,22:00,3,7,.429,0,0,,0,0,,5,3,8,2,0,0,1,3,6,5.9,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
67,67,1985-03-16,24-230,IND,@,NYK,L (-2),0,7:00,0,4,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0,-1.8,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
68,68,1985-03-17,24-231,IND,@,NJN,L (-24),0,20:00,3,8,.375,0,0,,0,0,,2,5,7,4,0,0,2,5,6,3.3,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
69,69,1985-03-20,24-234,IND,,DEN,L (-4),0,8:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,4,0,-2.7,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
70,70,1985-03-22,24-236,IND,,NYK,L (-5),0,6:00,1,5,.200,0,0,,0,1,.000,4,0,4,0,0,0,1,1,2,-0.1,1985,brownto01,https://www.basketball-reference.com/players/b/brownto01/gamelog/1985
