Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,31-050,BUF,,KCK,W (+4),0,5:00,1,3,.333,0,0,,0,0,0,0,,,,0,2,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
2,2,1977-10-22,31-053,BUF,,NJN,W (+5),0,3:00,1,2,.500,0,0,,,,0,1,,,,1,2,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
3,3,1977-10-26,31-057,BUF,@,SEA,L (-5),0,21:00,6,9,.667,5,5,1.000,0,0,0,3,,,,4,17,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
4,4,1977-10-28,31-059,BUF,@,GSW,L (-7),0,23:00,2,7,.286,2,2,1.000,0,1,1,3,0,0,2,4,6,0.7,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
5,5,1977-10-29,31-060,BUF,@,DEN,L (-16),0,5:00,0,2,.000,0,0,,1,0,1,0,0,0,1,1,0,-2.1,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
6,6,1977-11-02,31-064,BUF,,DEN,W (+4),0,15:00,1,2,.500,0,0,,1,1,2,1,1,0,4,1,2,-0.7,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
7,7,1977-11-04,31-066,BUF,@,CHI,W (+8),0,12:00,1,1,1.000,0,0,,0,3,3,1,0,0,0,2,2,2.5,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
8,8,1977-11-05,31-067,BUF,,SAS,L (-10),0,15:00,1,2,.500,2,2,1.000,0,0,0,1,1,0,2,4,4,1.1,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
9,9,1977-11-09,31-071,BUF,,NYK,W (+11),0,24:00,3,6,.500,1,2,.500,,,4,5,,,,2,7,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
10,10,1977-11-11,31-073,BUF,@,BOS,L (-6),0,12:00,1,3,.333,2,2,1.000,0,0,0,3,,,,2,4,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
11,11,1977-11-12,31-074,BUF,,CHI,W (+3),0,23:00,2,5,.400,0,0,,0,0,0,5,0,0,3,0,4,1.8,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
12,12,1977-11-15,31-077,BUF,,IND,L (-6),0,23:00,4,5,.800,3,4,.750,,,1,3,,,,3,11,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
13,13,1977-11-16,31-078,BUF,@,HOU,W (+4),0,17:00,0,0,,0,0,,0,0,0,3,2,,,1,0,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
14,14,1977-11-17,31-079,BUF,@,SAS,L (-3),0,30:00,7,8,.875,0,0,,,,4,9,2,0,1,2,14,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
15,15,1977-11-19,31-081,BUF,,BOS,W (+4),0,29:00,1,6,.167,0,0,,,,4,5,,,,4,2,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
16,16,1977-11-21,31-083,BUF,,WSB,L (-17),0,23:00,2,8,.250,0,0,,,,2,4,,,,4,4,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
17,17,1977-11-22,31-084,BUF,@,NYK,W (+1),0,15:00,1,2,.500,0,0,,,,3,2,,,,2,2,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
18,18,1977-11-26,31-088,BUF,,PHI,L (-5),0,24:00,5,10,.500,3,3,1.000,,,3,1,,,,4,13,,1978,mcclate01,https://www.basketball-reference.com/players/m/mcclate01/gamelog/1978
