Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1946-11-02,23-041,BOS,@,PRO,L (-6),,,1,,,0,,,,,,2,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
2,2,1946-11-05,23-044,BOS,,CHS,L (-2),,,0,,,0,0,,,,1,0,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
3,3,1946-11-13,23-052,BOS,@,CHS,L (-10),,,1,,,0,,,,,1,2,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
4,4,1946-11-14,23-053,BOS,@,STB,L (-2),,,1,4,.250,0,0,,,,0,2,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
5,5,1946-11-21,23-060,BOS,,STB,L (-12),,,3,,,1,2,.500,,,1,7,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
6,6,1946-11-22,23-061,BOS,@,TRH,L (-1),,,1,,,0,,,,,,2,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
7,7,1946-11-23,23-062,BOS,@,DTF,L (-8),,,1,,,0,,,,,,2,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
8,8,1946-11-25,23-064,BOS,,PRO,L (-12),,,3,,,0,,,,,,6,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
9,9,1946-11-26,23-065,BOS,@,PHW,L (-12),,,0,,,1,1,1.000,,,1,1,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
10,10,1946-11-28,23-067,BOS,,PIT,W (+4),,,6,,,1,3,.333,,,4,13,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
11,11,1946-12-01,23-070,BOS,@,CHS,L (-10),,,10,,,6,6,1.000,,,2,26,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
12,12,1946-12-02,23-071,BOS,@,PIT,W (+2),,,4,,,4,7,.571,,,,12,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
13,13,1946-12-07,23-076,BOS,,NYK,L (-25),,,0,,,0,,,,,,0,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
14,14,1946-12-08,23-077,BOS,@,NYK,L (-18),,,4,,,3,4,.750,,,4,11,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
15,15,1946-12-12,23-081,BOS,,DTF,W (+7),,,6,,,2,,,,,,14,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
16,16,1946-12-14,23-083,BOS,,PHW,W (+12),,,6,,,1,1,1.000,,,3,13,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
17,17,1946-12-19,23-088,BOS,,STB,L (-2),,,5,,,3,,,,,5,13,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
18,18,1946-12-22,23-091,BOS,@,STB,L (-12),,,2,11,.182,3,5,.600,,,4,7,1947,brighal01,https://www.basketball-reference.com/players/b/brighal01/gamelog/1947
