Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-12-23,24-005,HOU,,NYK,W (+22),0,2:00,1,1,1.0,0,0,,0.0,0.0,0,0,0.0,,,1,2,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
2,2,1978-12-26,24-008,HOU,@,KCK,W (+7),0,1:00,0,0,,1,3,0.333,0.0,0.0,0,0,0.0,0.0,,1,1,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
3,3,1978-12-27,24-009,HOU,@,DET,L (-12),0,8:00,3,5,0.6,1,1,1.0,,,4,0,,,,1,7,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
4,4,1978-12-29,24-011,HOU,,MIL,W (+3),0,6:00,1,2,0.5,2,2,1.0,,,1,0,0.0,0.0,0.0,2,4,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
5,5,1978-12-30,24-012,HOU,,DET,W (+11),0,4:00,2,4,0.5,0,0,,,,1,0,0.0,0.0,,1,4,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
6,6,1979-01-08,24-021,HOU,@,MIL,L (-12),0,3:00,0,0,,0,0,,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
7,7,1979-01-09,24-022,HOU,,KCK,W (+16),0,4:00,2,2,1.0,0,0,,0.0,0.0,0,0,2.0,0.0,,2,4,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
8,8,1979-01-14,24-027,HOU,@,ATL,L (-10),0,16:00,3,5,0.6,0,0,,,,3,0,0.0,0.0,,3,6,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
9,9,1979-01-27,24-040,HOU,,SEA,L (-5),0,3:00,0,2,0.0,0,0,,1.0,0.0,1,0,,,,0,0,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
10,10,1979-01-31,24-044,HOU,@,BOS,L (-17),0,9:00,0,2,0.0,0,0,,1.0,3.0,4,0,0.0,0.0,1.0,1,0,-1.2,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
11,11,1979-02-16,24-060,HOU,@,DET,L (-14),0,2:00,1,1,1.0,0,0,,0.0,0.0,0,0,0.0,1.0,,0,2,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
12,12,1979-02-25,24-069,HOU,@,SAS,L (-20),0,3:00,0,2,0.0,0,3,0.0,,,1,1,1.0,0.0,0.0,0,0,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
13,13,1979-02-27,24-071,HOU,@,ATL,L (-14),0,3:00,0,0,,0,0,,,,1,0,0.0,0.0,,0,0,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
14,14,1979-02-28,24-072,HOU,,DEN,W (+25),0,9:00,3,4,0.75,1,2,0.5,2.0,0.0,2,0,0.0,0.0,0.0,1,7,6.0,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
15,15,1979-03-07,24-079,HOU,@,SDC,L (-23),0,16:00,3,6,0.5,2,3,0.667,,,4,0,0.0,0.0,1.0,4,8,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
16,16,1979-03-10,24-082,HOU,,NOJ,W (+15),0,3:00,0,0,,0,0,,0.0,0.0,0,0,0.0,,,0,0,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
17,17,1979-03-14,24-086,HOU,,KCK,W (+22),0,2:00,1,2,0.5,1,2,0.5,0.0,0.0,0,0,0.0,0.0,,2,3,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
18,18,1979-03-23,24-095,HOU,@,IND,L (-7),0,2:00,1,1,1.0,0,0,,0.0,0.0,0,0,,,,1,2,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
19,19,1979-04-03,24-106,HOU,@,NYK,W (+1),0,5:00,1,2,0.5,0,0,,,,1,0,,0.0,,2,2,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
20,20,1979-04-04,24-107,HOU,@,PHI,L (-1),0,7:00,2,2,1.0,0,0,,0.0,0.0,0,0,,,,3,4,,1979,dorseja01,https://www.basketball-reference.com/players/d/dorseja01/gamelog/1979
