Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-067,SEA,,CHI,W (+18),0,22:00,4,9,.444,2,2,1.000,0,2,2,3,1,0,2,1,10,6.6,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
2,2,1978-10-15,30-069,SEA,,KCK,W (+10),0,30:00,9,16,.563,8,9,.889,2,0,2,5,,,,4,26,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
3,3,1978-10-17,30-071,SEA,@,NYK,W (+11),0,21:00,9,14,.643,2,2,1.000,0,2,2,5,,,,4,20,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
4,4,1978-10-18,30-072,SEA,@,IND,W (+7),0,29:00,4,11,.364,0,0,,0,1,1,3,4,,,1,8,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
5,5,1978-10-20,30-074,SEA,,SAS,W (+16),0,22:00,5,10,.500,0,0,,0,2,2,6,0,1,2,1,10,8.1,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
6,6,1978-10-25,30-079,SEA,,WSB,W (+29),0,25:00,6,11,.545,0,0,,0,0,0,3,,,,4,12,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
7,7,1978-10-27,30-081,SEA,,MIL,W (+1),0,28:00,6,12,.500,8,8,1.000,1,5,6,3,1,0,,0,20,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
8,8,1978-10-29,30-083,SEA,@,SDC,L (-3),0,25:00,3,11,.273,4,4,1.000,1,1,2,1,,,,3,10,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
9,9,1978-11-02,30-087,SEA,@,DET,W (+1),0,28:00,7,13,.538,0,0,,0,0,0,4,,,,2,14,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
10,10,1978-11-03,30-088,SEA,@,NJN,W (+21),0,22:00,4,8,.500,1,2,.500,0,4,4,3,,,,0,9,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
11,11,1978-11-08,30-093,SEA,,NYK,L (-4),0,21:00,6,12,.500,0,0,,1,2,3,2,,,,2,12,,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
12,12,1978-11-10,30-095,SEA,,CLE,W (+14),0,30:00,7,14,.500,4,4,1.000,1,5,6,9,1,0,1,2,18,18.7,1979,brownfr01,https://www.basketball-reference.com/players/b/brownfr01/gamelog/1979
