Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1948-11-03,26-263,PHW,@,WSC,L (-7),,,2,8,.250,1,1,1.000,,2,2,5,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
2,2,1948-11-04,26-264,PHW,,BOS,W (+21),,,1,3,.333,0,0,,,1,3,2,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
3,3,1948-11-06,26-266,PHW,@,PRO,W (+13),,,0,0,,1,1,1.000,,2,0,1,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
4,4,1948-11-07,26-267,PHW,@,BOS,L (-8),,,2,10,.200,2,8,.250,,0,3,6,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
5,5,1948-11-09,26-269,PHW,,PRO,W (+8),,,3,16,.188,2,2,1.000,,7,5,8,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
6,6,1948-11-11,26-271,PHW,,ROC,L (-8),,,2,5,.400,1,1,1.000,,0,3,5,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
7,7,1948-11-13,26-273,PHW,@,STB,L (-1),,,3,8,.375,2,3,.667,,,3,8,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
8,8,1948-11-16,26-276,PHW,@,INJ,W (+8),,,7,,,4,4,1.000,,,4,18,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
9,9,1948-11-17,26-277,PHW,@,FTW,L (-8),,,4,,,3,5,.600,,,2,11,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
10,10,1948-11-18,26-278,PHW,,INJ,W (+12),,,5,10,.500,1,1,1.000,,2,2,11,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
11,11,1948-11-20,26-280,PHW,@,NYK,L (-5),,,3,10,.300,2,3,.667,,3,4,8,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
12,12,1948-11-23,26-283,PHW,,FTW,L (-10),,,4,12,.333,1,1,1.000,,2,4,9,1949,fleisje01,https://www.basketball-reference.com/players/f/fleisje01/gamelog/1949
