Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1950-11-01,26-174,INO,@,WSC,L (-16),,,2,,,0,,,,,1,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
2,2,1950-11-04,26-177,INO,@,BLB,L (-16),,,1,,,1,1,1.000,,,,3,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
3,3,1950-11-05,26-178,INO,@,FTW,L (-5),,,1,,,1,1,1.000,,,,3,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
4,4,1950-11-07,26-180,INO,,NYK,W (+13),,,2,,,1,1,1.000,,,2,5,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
5,5,1950-11-09,26-182,INO,@,NYK,W (+12),,,2,9,.222,0,1,.000,,1,4,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
6,6,1950-11-12,26-185,INO,@,BOS,L (-3),,,4,,,1,1,1.000,,,3,9,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
7,7,1950-11-14,26-187,INO,,SYR,W (+30),,,2,,,0,0,,,,3,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
8,8,1950-11-16,26-189,INO,@,PHW,L (-17),,,2,13,.154,1,2,.500,14,3,2,5,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
9,9,1950-11-18,26-191,INO,,TRI,W (+7),,,0,,,1,2,.500,,,2,1,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
10,10,1950-11-19,26-192,INO,@,TRI,L (-23),,,4,8,.500,2,3,.667,,,2,10,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
11,11,1950-11-21,26-194,INO,,ROC,W (+12),,,1,,,0,0,,,,,2,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
12,12,1950-11-23,26-196,INO,@,SYR,W (+7),,,0,,,0,0,,,,,0,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
13,13,1950-11-25,26-198,INO,,BLB,W (+11),,,2,,,0,0,,,,,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
14,14,1950-11-26,26-199,INO,@,FTW,L (-9),,,1,,,0,0,,,,,2,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
15,15,1950-11-28,26-201,INO,,FTW,W (+24),,,3,,,0,0,,,,,6,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
16,16,1950-12-01,26-204,INO,,MNL,W (+1),,,2,,,0,0,,,,2,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
17,17,1950-12-02,26-205,INO,@,ROC,L (-22),,,3,,,3,3,1.000,,,,9,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
18,18,1950-12-03,26-206,INO,@,SYR,L (-3),,,3,,,1,1,1.000,,,,7,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
19,19,1950-12-05,26-208,INO,,NYK,W (+6),,,1,,,2,3,.667,,,4,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
20,20,1950-12-06,26-209,INO,@,WSC,W (+22),,,3,,,0,2,.000,,,,6,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
21,21,1950-12-07,26-210,INO,@,PHW,L (-29),,,5,12,.417,3,4,.750,4,3,3,13,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
22,22,1950-12-10,26-213,INO,@,NYK,L (-22),,,4,13,.308,0,2,.000,,5,3,8,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
23,23,1950-12-12,26-215,INO,,TRI,W (+1),,,2,,,0,0,,,,4,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
24,24,1950-12-15,26-218,INO,,MNL,L (-11),,,7,,,2,3,.667,,,2,16,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
25,25,1950-12-17,26-220,INO,@,MNL,L (-19),,,4,15,.267,3,4,.750,,,3,11,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
26,26,1950-12-19,26-222,INO,,FTW,L (-1),,,7,,,2,2,1.000,,,,16,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
27,27,1950-12-23,26-226,INO,@,WSC,W (+8),,,5,,,3,5,.600,,,3,13,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
28,28,1950-12-26,26-229,INO,,WSC,L (-7),,,4,,,2,4,.500,,,,10,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
29,29,1950-12-29,26-232,INO,,TRI,W (+31),,,5,,,1,1,1.000,,,3,11,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
30,30,1951-01-02,26-236,INO,,PHW,L (-1),,,5,13,.385,6,6,1.000,7,4,4,16,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
31,31,1951-01-04,26-238,INO,@,FTW,W (+11),,,3,,,1,1,1.000,,,,7,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
32,32,1951-01-06,26-240,INO,@,ROC,W (+2),,,4,7,.571,1,1,1.000,2,5,3,9,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
33,33,1951-01-07,26-241,INO,@,TRI,L (-4),,,8,14,.571,3,3,1.000,,,5,19,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
34,34,1951-01-09,26-243,INO,,ROC,L (-18),,,5,,,2,3,.667,,,,12,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
35,35,1951-01-12,26-246,INO,,FTW,L (-8),,,4,,,2,3,.667,,,,10,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
36,36,1951-01-14,26-248,INO,@,MNL,L (-2),,,2,11,.182,0,0,,,,3,4,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
37,37,1951-01-16,26-250,INO,,MNL,W (+14),,,5,,,1,1,1.000,,,4,11,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
38,38,1951-01-18,26-252,INO,@,PHW,L (-34),,,0,10,.000,0,1,.000,7,7,5,0,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
39,39,1951-01-20,26-254,INO,@,BLB,L (-39),,,3,,,0,0,,,,,6,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
40,40,1951-01-23,26-257,INO,,BOS,L (-4),,,5,,,3,3,1.000,,,,13,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
41,41,1951-01-26,26-260,INO,,PHW,W (+3),,,0,,,3,4,.750,,,4,3,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
42,42,1951-01-28,26-262,INO,@,MNL,L (-26),,,2,13,.154,1,1,1.000,,,0,5,1951,barnhle01,https://www.basketball-reference.com/players/b/barnhle01/gamelog/1951
