Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1957-01-04,25-175,BOS,,SYR,L (-10),,18:00,0,3,.000,0,1,.000,,1,3,0,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
2,2,1957-01-06,25-177,BOS,,FTW,W (+26),,11:00,3,9,.333,2,2,1.000,,2,3,8,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
3,3,1957-01-08,25-179,BOS,@,NYK,L (-11),,,2,,,0,0,,,,3,4,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
4,4,1957-01-10,25-181,BOS,@,FTW,W (+17),,,6,,,3,3,1.000,,,5,15,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
5,5,1957-01-12,25-183,BOS,@,STL,L (-2),,,2,,,3,4,.750,,,4,7,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
6,6,1957-01-13,25-184,BOS,@,MNL,L (-17),,,4,10,.400,5,6,.833,,,3,13,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
7,7,1957-01-18,25-189,BOS,,STL,W (+9),,11:00,1,5,.200,0,0,,,1,0,2,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
8,8,1957-01-19,25-190,BOS,@,ROC,W (+14),,,3,,,4,5,.800,,,3,10,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
9,9,1957-01-20,25-191,BOS,,NYK,W (+36),,18:00,4,8,.500,3,5,.600,,1,2,11,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
10,10,1957-01-23,25-194,BOS,,SYR,W (+32),,26:00,7,18,.389,6,6,1.000,9,4,2,20,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
11,11,1957-01-25,25-196,BOS,,MNL,W (+9),,26:00,3,12,.250,6,7,.857,,3,3,12,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
12,12,1957-01-27,25-198,BOS,@,PHW,W (+20),,,2,8,.250,4,4,1.000,2,2,5,8,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
13,13,1957-01-28,25-199,BOS,,PHW,W (+10),,22:00,6,10,.600,3,3,1.000,4,3,2,15,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
14,14,1957-01-29,25-200,BOS,,MNL,W (+12),,,5,,,4,5,.800,,,2,14,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
15,15,1957-01-30,25-201,BOS,,SYR,L (-3),,14:00,3,7,.429,9,9,1.000,,0,6,15,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
16,16,1957-01-31,25-202,BOS,@,SYR,L (-1),,,5,,,8,8,1.000,,,6,18,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
17,17,1957-02-02,25-204,BOS,@,NYK,W (+3),,,6,,,6,7,.857,,,2,18,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
18,18,1957-02-03,25-205,BOS,,NYK,W (+18),,26:00,4,12,.333,2,2,1.000,10,5,2,10,1957,ramsefr01,https://www.basketball-reference.com/players/r/ramsefr01/gamelog/1957
