Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1953-10-31,24-332,ROC,,BLB,W (+4),,,2,,,3,5,.600,,,4,7,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
2,2,1953-11-01,24-333,ROC,@,BLB,W (+8),,,1,,,0,0,,,,1,2,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
3,3,1953-11-07,24-339,ROC,,FTW,W (+15),,,6,,,2,4,.500,,,4,14,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
4,4,1953-11-08,24-340,ROC,@,SYR,L (-19),,24:00,5,11,.455,4,6,.667,3,2,3,14,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
5,5,1953-11-10,24-342,ROC,,PHW,L (-2),,,3,,,2,6,.333,,,6,8,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
6,6,1953-11-14,24-346,ROC,,MNL,W (+7),,39:00,6,,,3,3,1.000,,,5,15,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
7,7,1953-11-15,24-347,ROC,@,FTW,L (-3),,,0,,,1,1,1.000,,,6,1,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
8,8,1953-11-17,24-349,ROC,,BOS,W (+19),,,4,,,2,3,.667,,,0,10,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
9,9,1953-11-19,24-351,ROC,,MLH,W (+10),,,6,,,5,9,.556,,,6,17,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
10,10,1953-11-20,24-352,ROC,@,MLH,W (+18),,,3,,,3,4,.750,,,3,9,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
11,11,1953-11-21,24-353,ROC,@,MNL,L (-6),,,2,8,.250,2,6,.333,,0,5,6,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
12,12,1953-11-22,24-354,ROC,@,FTW,L (-1),,,6,,,0,0,,,,5,12,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
13,13,1953-11-24,24-356,ROC,,SYR,L (-9),,,4,10,.400,4,6,.667,4,7,5,12,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
14,14,1953-11-26,24-358,ROC,@,BLB,W (+5),,,4,,,4,5,.800,,,3,12,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
15,15,1953-11-28,24-360,ROC,@,NYK,L (-5),,,8,,,4,6,.667,,,5,20,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
16,16,1953-11-29,24-361,ROC,,NYK,L (-5),,,7,,,0,0,,,,2,14,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
17,17,1953-12-01,24-363,ROC,,FTW,W (+23),,,2,,,1,3,.333,,,1,5,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
18,18,1953-12-05,25-002,ROC,,BLB,W (+7),,,6,,,7,8,.875,,,4,19,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
19,19,1953-12-08,25-005,ROC,,BOS,W (+18),,,1,,,9,10,.900,,,2,11,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
20,20,1953-12-12,25-009,ROC,,SYR,W (+5),,25:00,3,12,.250,5,7,.714,3,5,5,11,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
21,21,1953-12-13,25-010,ROC,,MNL,W (+17),,,2,7,.286,10,11,.909,,0,1,14,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
22,22,1953-12-15,25-012,ROC,,MLH,W (+12),,,3,,,1,3,.333,,,1,7,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
23,23,1953-12-17,25-014,ROC,,PHW,W (+12),,,5,,,3,4,.750,,,2,13,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
24,24,1953-12-19,25-016,ROC,,MNL,L (-13),,,3,,,4,5,.800,,,2,10,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
25,25,1953-12-25,25-022,ROC,@,PHW,W (+8),,,3,8,.375,4,4,1.000,1,3,1,10,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
26,26,1953-12-26,25-023,ROC,,NYK,L (-1),,,1,,,0,0,,,,3,2,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
27,27,1953-12-27,25-024,ROC,@,BOS,L (-26),,33:00,6,13,.462,3,4,.750,,5,3,15,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
28,28,1953-12-29,25-026,ROC,,BLB,W (+19),,,3,,,4,4,1.000,,,1,10,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
29,29,1953-12-31,25-028,ROC,@,SYR,L (-5),,28:00,1,9,.111,3,3,1.000,2,5,6,5,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
30,30,1954-01-01,25-029,ROC,,PHW,W (+3),,,5,,,5,9,.556,,,5,15,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
31,31,1954-01-02,25-030,ROC,,FTW,W (+1),,,3,,,2,5,.400,,,3,8,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
32,32,1954-01-04,25-032,ROC,,MNL,W (+1),,,1,,,5,6,.833,,,3,7,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
33,33,1954-01-07,25-035,ROC,@,MNL,L (-18),,,4,10,.400,1,2,.500,,0,5,9,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
34,34,1954-01-09,25-037,ROC,,NYK,L (-1),,,7,,,2,3,.667,,,4,16,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
35,35,1954-01-10,25-038,ROC,@,NYK,L (-12),,,7,,,3,4,.750,,,3,17,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
36,36,1954-01-12,25-040,ROC,,MLH,W (+5),,,4,,,4,4,1.000,,,2,12,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
37,37,1954-01-16,25-044,ROC,,SYR,L (-2),,,3,,,1,3,.333,,,3,7,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
38,38,1954-01-17,25-045,ROC,@,SYR,L (-3),,20:00,0,2,.000,0,0,,2,0,2,0,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
39,39,1954-01-19,25-047,ROC,,FTW,W (+6),,,1,,,7,10,.700,,,6,9,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
40,40,1954-01-23,25-051,ROC,,PHW,W (+10),,,1,,,0,0,,,,2,2,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
41,41,1954-01-24,25-052,ROC,@,BOS,W (+8),,37:00,6,13,.462,7,11,.636,,3,4,19,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
42,42,1954-01-26,25-054,ROC,,NYK,L (-3),,,0,,,1,1,1.000,,,1,1,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
43,43,1954-01-28,25-056,ROC,@,PHW,W (+3),,,3,9,.333,4,4,1.000,1,7,4,10,1954,mcmahja01,https://www.basketball-reference.com/players/m/mcmahja01/gamelog/1954
