Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1966-10-15,24-364,BAL,,LAL,L (-11),,12:00,2,9,.222,1,1,1.000,2,,,5,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
2,2,1966-10-19,25-003,BAL,,NYK,L (-22),,,3,,,0,0,,,,,6,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
3,3,1966-10-21,25-005,BAL,@,BOS,L (-20),,13:00,2,10,.200,2,5,.400,10,2,4,6,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
4,4,1966-10-22,25-006,BAL,,PHI,L (-29),,,3,8,.375,0,0,,6,3,4,6,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
5,5,1966-11-04,25-019,BAL,@,LAL,L (-33),,,2,5,.400,7,8,.875,9,1,3,11,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
6,6,1966-11-08,25-023,BAL,@,LAL,W (+2),,,5,9,.556,0,0,,5,2,5,10,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
7,7,1966-11-09,25-024,BAL,@,SFW,L (-6),,19:00,4,10,.400,1,2,.500,12,2,4,9,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
8,8,1966-11-11,25-026,BAL,,CIN,L (-15),,,2,4,.500,3,3,1.000,4,,1,7,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
9,9,1966-11-12,25-027,BAL,@,NYK,L (-10),,,0,,,1,1,1.000,,,,1,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
10,10,1966-11-18,25-033,BAL,@,BOS,L (-24),,14:00,1,4,.250,0,0,,4,0,4,2,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
11,11,1966-11-19,25-034,BAL,,BOS,L (-22),,,0,,,0,0,,,,,0,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
12,12,1966-11-25,25-040,BAL,,PHI,L (-14),,,4,5,.800,2,2,1.000,4,1,1,10,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
13,13,1966-11-26,25-041,BAL,@,NYK,L (-11),,,1,,,1,2,.500,,,,3,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
14,14,1966-11-30,25-045,BAL,,LAL,L (-15),,,7,9,.778,1,1,1.000,14,,,15,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
15,15,1966-12-03,25-048,BAL,,PHI,L (-17),,16:00,2,4,.500,1,1,1.000,7,1,4,5,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
16,16,1966-12-13,25-058,BAL,,CHI,W (+28),,7:00,1,4,.250,0,0,,4,0,1,2,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
17,17,1966-12-18,25-063,BAL,@,CIN,L (-24),,,1,2,.500,1,2,.500,5,3,4,3,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
18,18,1966-12-27,25-072,BAL,@,STL,L (-2),,28:00,1,12,.083,1,2,.500,9,3,4,3,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
19,19,1966-12-28,25-073,BAL,,SFW,L (-23),,21:00,5,12,.417,1,2,.500,8,3,5,11,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
20,20,1966-12-30,25-075,BAL,,NYK,L (-15),,,4,,,1,1,1.000,,,,9,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
21,21,1967-01-03,25-079,BAL,,DET,L (-7),,,0,,,2,2,1.000,,,,2,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
22,22,1967-01-04,25-080,BAL,,DET,L (-6),,,1,,,1,2,.500,,,,3,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
23,23,1967-01-06,25-082,BAL,@,PHI,L (-6),,23:00,7,14,.500,1,2,.500,16,0,6,15,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
24,24,1967-01-07,25-083,BAL,@,NYK,L (-3),,,3,,,1,2,.500,,,,7,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
25,25,1967-01-08,25-084,BAL,,CIN,L (-32),,,4,10,.400,0,0,,3,,6,8,1967,countme01,https://www.basketball-reference.com/players/c/countme01/gamelog/1967
