Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1996-02-01,23-340,SAC,,CHI,L (-20),0,3:00,1,3,0.333,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.0,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
2,2,1996-02-06,23-345,SAC,@,ORL,L (-10),0,2:00,0,2,0.0,0,0,,2,2,1.0,1,1,2,0,1,0,0,0,2,2.6,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
3,3,1996-02-08,23-347,SAC,@,CHH,L (-10),0,1:00,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
4,4,1996-02-14,23-353,SAC,@,VAN,L (-7),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
5,5,1996-02-16,23-355,SAC,,BOS,L (-28),0,16:00,2,4,0.5,0,1,0.0,0,2,0.0,0,0,0,1,0,0,0,3,4,0.7,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
6,6,1996-02-21,23-360,SAC,@,DAL,L (-2),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
7,7,1996-02-23,23-362,SAC,,SAS,L (-7),0,1:00,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.7,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
8,8,1996-02-24,23-363,SAC,@,SEA,L (-13),0,16:00,2,4,0.5,0,2,0.0,1,2,0.5,0,3,3,2,1,0,1,3,5,3.7,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
9,9,1996-03-15,24-018,SAC,@,MIN,L (-26),0,5:00,0,2,0.0,0,0,,1,2,0.5,0,1,1,1,0,0,1,2,1,-1.6,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
10,10,1996-03-17,24-020,SAC,@,CLE,L (-31),0,12:00,1,5,0.2,1,2,0.5,0,0,,1,1,2,2,0,0,0,2,3,1.5,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
11,11,1996-03-19,24-022,SAC,@,CHI,L (-22),0,2:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
12,12,1996-03-20,24-023,SAC,@,MIL,W (+25),0,11:00,0,0,,0,0,,8,8,1.0,0,1,1,1,2,0,0,0,8,11.0,1996,mcdancl01,https://www.basketball-reference.com/players/m/mcdancl01/gamelog/1996
